variant,variant_name,n_stands,n_species_fitted,overall_sdimax_qr97,overall_slope_qr97,pop_sdimax_bayes,pop_slope_bayes,reineke_standard,sdi_param_name,bamax_param_name
cr,Central Rockies,21402,49,427.27552335527724,-1.7538193969788975,251.7514861856711,-1.64413241125,-1.605,SDICON,none
