variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk
lp__,-15381.435975,-14868.3,2179.840826736158,1892.3906400000008,-19681.68,-12950.09,NA,NA
lp_approx__,-28.927159075,-28.6575,5.362735306144019,5.433135959999997,-37.874185,-20.529970000000002,NA,NA
mu_b0,1.29185468925,1.2914949999999998,0.14537515072591956,0.14648829299999988,1.059025,1.5336919999999998,NA,NA
sigma_b0,0.1269358826,0.1237095,0.02773541277911696,0.026617859099999995,0.08774764499999999,0.17735215000000001,NA,NA
z_b0[1],0.947066692635,0.9467559999999999,0.7002456287795077,0.6999280469999999,-0.20267189999999996,2.1010315,NA,NA
z_b0[2],0.292857172753825,0.2910515,0.7668221714980524,0.746948706,-0.96808315,1.5493799999999993,NA,NA
z_b0[3],0.97052406652325,0.9660584999999999,0.6187543500421344,0.6320434995,-0.04238048999999994,1.9875669999999996,NA,NA
z_b0[4],-0.244244691344,-0.2361145,1.0103827087548185,1.017775248,-1.938867,1.3811474999999993,NA,NA
z_b0[5],0.430625597725025,0.4192545,0.8864815353846135,0.8749623203999999,-1.0306959999999998,1.8717804999999998,NA,NA
z_b0[6],-0.021451951642000002,-0.019026500000000002,1.0202022254666065,1.0253898816,-1.7328514999999998,1.6410039999999995,NA,NA
z_b0[7],0.41234528533925,0.41404399999999997,0.6779165033424688,0.6786140411399999,-0.7026956,1.525223,NA,NA
z_b0[8],-0.1718966622775,-0.1784845,0.5706350891647841,0.5592708197999999,-1.0987704999999999,0.7771187499999992,NA,NA
z_b0[9],0.0114180737387425,-0.004439225,0.7077776317145125,0.7059032585849999,-1.1431594999999999,1.1969985,NA,NA
z_b0[10],-0.0461788988028,-0.0457975,0.644482160287801,0.6351947658,-1.096232,1.0118539999999994,NA,NA
z_b0[11],0.30546516448675,0.30702450000000003,0.5357713419445305,0.5361252098999999,-0.5857362,1.1832129999999998,NA,NA
z_b0[12],-0.249746539012925,-0.2293665,0.8216393674597111,0.8309483742,-1.6271544999999998,1.0698429999999992,NA,NA
z_b0[13],-0.918636859047,-0.9168565,0.9518477381195135,0.9672556529999998,-2.4821145,0.6418969999999999,NA,NA
z_b0[14],-1.0602511099916,-1.07104,0.6356315056664776,0.6247365053999999,-2.1101840000000003,-0.015912575000000095,NA,NA
z_b0[15],-0.73705048899575,-0.7316505,0.5254679002109321,0.5156408669999999,-1.6108505,0.1194335499999998,NA,NA
z_b0[16],-1.0119574820445,-1.011695,0.8279585935631308,0.8152016796,-2.340578,0.39194004999999926,NA,NA
z_b0[17],0.546633249056,0.5611809999999999,0.9313712080962698,0.9193743446999998,-1.0213524999999999,2.0490669999999995,NA,NA
z_b0[18],-0.03801275868875,-0.0360622,1.022375789365005,0.99333933132,-1.7036499999999999,1.6747664999999998,NA,NA
z_b0[19],0.8622400163875,0.8591685,0.47886458441437674,0.47530673399999995,0.09132209000000004,1.6562144999999997,NA,NA
z_b0[20],-0.295173854096,-0.2964735,0.9820764325724713,0.9941351909999999,-1.9119134999999998,1.3045814999999996,NA,NA
z_b0[21],0.07099559633525,0.0707468,0.918000461764285,0.93213404508,-1.4679075,1.5527005,NA,NA
z_b0[22],0.181719912291,0.1848575,0.9908020367597934,1.0052962038000002,-1.4544130000000002,1.8234939999999995,NA,NA
z_b0[23],-0.0363840023905,-0.04091925,0.8374101238267077,0.8249171574,-1.4187085,1.340796,NA,NA
z_b0[24],-0.25665442049725,-0.253699,0.5946301121311685,0.5999162988,-1.217622,0.7064394499999989,NA,NA
z_b0[25],0.1066428459872,0.09655330000000001,1.0297191109503052,1.0383589251,-1.5485105,1.7907699999999998,NA,NA
z_b0[26],-0.01643079297925,-0.029009149999999997,1.0268930751854783,1.02639382419,-1.7083155,1.643603499999998,NA,NA
z_b0[27],0.02400974330975,0.00184014,1.0347793845385584,1.0567500443639999,-1.6376459999999997,1.7196504999999986,NA,NA
z_b0[28],-0.046311102035250004,-0.0257102,1.0618638910441485,1.074336438,-1.817553,1.6753059999999995,NA,NA
z_b0[29],0.07309516934325,0.04326065,1.0093229359350808,1.00562734251,-1.5558025,1.761397,NA,NA
z_b0[30],0.08330313074875,0.0881779,1.022059080236505,0.9798221706,-1.6173534999999999,1.7559699999999996,NA,NA
z_b0[31],1.0401945619525,1.03125,0.4108460109901159,0.4138529639999999,0.3725257,1.72483,NA,NA
z_b0[32],0.16961674606575,0.15354250000000003,1.0275863601990611,1.0578877323,-1.4945045000000001,1.8529995,NA,NA
z_b0[33],0.2263403066412,0.2508915,1.0075084261925096,1.00920582,-1.4931285,1.849651,NA,NA
z_b0[34],0.60321628788,0.6012105,0.9514633403438725,0.9299538076499999,-0.9639994,2.180567499999999,NA,NA
z_b0[35],0.14414624507,0.141579,0.790133634590091,0.795681768,-1.1446245,1.4301405,NA,NA
z_b0[36],-0.2339088171015,-0.228636,0.723609140055707,0.7278253899,-1.4100329999999999,0.9737125999999996,NA,NA
z_b0[37],0.28928540308835,0.31680949999999997,0.8654212276945049,0.8587597262999999,-1.1416914999999999,1.6648244999999997,NA,NA
z_b0[38],-1.3583023690025,-1.3465600000000002,0.5257615993384073,0.5252288412000004,-2.2322685,-0.5029951500000002,NA,NA
z_b0[39],0.03739809220075,0.0410706,1.0139350703645211,0.9734492145,-1.6533805,1.7335784999999986,NA,NA
z_b0[40],0.588822658924,0.594179,0.9762934589688708,0.96644207625,-0.9997358499999999,2.2279145,NA,NA
z_b0[41],-0.47549046693,-0.4591205,0.8854766906474432,0.8667153578999999,-1.9408524999999999,0.96380985,NA,NA
z_b0[42],-0.1180705458572,-0.10384199999999999,1.0202497698430604,1.0101057582,-1.795378,1.5465409999999995,NA,NA
b1,0.664670828,0.6645034999999999,0.018842256030847236,0.019048444800000036,0.6339685,0.69486405,NA,NA
b2,-0.05978179494925,-0.059855900000000004,0.016937742541807965,0.016693705350000004,-0.087068699999999985,-0.032058340000000005,NA,NA
b3,0.169560020475,0.16873149999999998,0.0421954199653587,0.04158099960000004,0.10091395,0.24050509999999994,NA,NA
b4,-0.06976287512975,-0.0700774,0.02330833372524189,0.023237679359999992,-0.1080995,-0.032111215,NA,NA
b5,0.01162761946994,0.0123003,0.046963901009760486,0.04686142776,-0.06586740499999999,0.08989169999999995,NA,NA
b6,0.022065857436415,0.022211,0.013442980050587222,0.01348936197,-2.358557499999999e-4,0.04362234,NA,NA
b7,-0.03294823491175,-0.033068650000000005,0.016480260032086445,0.01624699797,-0.05961109,-0.005370110000000011,NA,NA
b8,-0.07650891150725,-0.0764339,0.034822513125881964,0.03441596445,-0.13418549999999999,-0.020540945,NA,NA
b9,-0.00398610694589,-0.004427315,0.08109713523557448,0.079433015571,-0.13728909999999997,0.12919709999999998,NA,NA
b10,0.00455288245419,0.00455611,0.003292017289690749,0.003118330341,-9.944712500000001e-4,0.010058419999999993,NA,NA
b11,-9.034942137625e-5,-8.964765e-5,4.6761987517936444e-5,4.784283482999999e-5,-1.688136e-4,-1.4974675000000006e-5,NA,NA
b12,-0.171929519725,-0.171925,0.027433551932216648,0.0280011249,-0.21653365,-0.12721805000000003,NA,NA
b13,-0.0082440515392025,-0.00811273,0.03478472097029343,0.034223893619999994,-0.06657964499999999,0.049758094999999995,NA,NA
sigma,1.04890091425,1.04817,0.04236643644623873,0.04228375199999998,0.9792113,1.119441,NA,NA
b0[1],1.41231796325,1.41241,0.1762841205108786,0.17387932800000006,1.132712,1.7121695,NA,NA
b0[2],1.32899780525,1.32828,0.1745956903623056,0.17161094999999985,1.037727,1.6158649999999999,NA,NA
