variable,estimate
b_Intercept,2.372305
b_DBH_std,-0.553045
b_IDBH_stdE2,0.1039845
b_BAL_std,-0.3934125
b_CR_std,0.6269305000000001
b_SI_std,-0.07703625
b_BA_std,0.4135685
sd_SPCD__Intercept,0.9781895
Intercept,2.476645
"r_SPCD[15,Intercept]",-0.8766195
"r_SPCD[18,Intercept]",-1.510535
"r_SPCD[19,Intercept]",-0.7034910000000001
"r_SPCD[51,Intercept]",-0.15743849999999998
"r_SPCD[58,Intercept]",2.9964200000000003e-4
"r_SPCD[59,Intercept]",0.6168745
"r_SPCD[62,Intercept]",0.5961609999999999
"r_SPCD[63,Intercept]",0.417841
"r_SPCD[65,Intercept]",2.247705
"r_SPCD[66,Intercept]",0.3942285
"r_SPCD[69,Intercept]",1.671645
"r_SPCD[93,Intercept]",-1.3699599999999998
"r_SPCD[96,Intercept]",-0.1676045
"r_SPCD[102,Intercept]",0.765789
"r_SPCD[106,Intercept]",-0.210002
"r_SPCD[108,Intercept]",-1.06478
"r_SPCD[112,Intercept]",-0.790535
"r_SPCD[113,Intercept]",-0.101912
"r_SPCD[114,Intercept]",-1.198205
"r_SPCD[118,Intercept]",-0.8657215
"r_SPCD[122,Intercept]",0.6814739999999999
"r_SPCD[133,Intercept]",0.89661
"r_SPCD[134,Intercept]",-0.9443405
"r_SPCD[135,Intercept]",0.2945535
"r_SPCD[140,Intercept]",0.298183
"r_SPCD[143,Intercept]",0.24899749999999998
"r_SPCD[202,Intercept]",-0.353097
"r_SPCD[313,Intercept]",0.128221
"r_SPCD[322,Intercept]",0.442961
"r_SPCD[353,Intercept]",0.170131
"r_SPCD[362,Intercept]",0.1404185
"r_SPCD[475,Intercept]",0.5682935
"r_SPCD[547,Intercept]",0.014505750000000001
"r_SPCD[606,Intercept]",0.2674125
"r_SPCD[732,Intercept]",0.19837749999999998
"r_SPCD[745,Intercept]",-0.6330745
"r_SPCD[746,Intercept]",-0.230627
"r_SPCD[748,Intercept]",0.656763
"r_SPCD[749,Intercept]",1.0346250000000001
"r_SPCD[756,Intercept]",0.12349399999999999
"r_SPCD[757,Intercept]",0.949811
"r_SPCD[803,Intercept]",0.06438945
"r_SPCD[810,Intercept]",-1.208005
"r_SPCD[814,Intercept]",-0.4937525
"r_SPCD[826,Intercept]",0.147504
"r_SPCD[829,Intercept]",-0.6085955000000001
"r_SPCD[843,Intercept]",-1.29834
"r_SPCD[846,Intercept]",0.202603
"r_SPCD[847,Intercept]",0.0433083
lprior,-3.807715
lp__,-9430.285
