variable,Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS
Intercept,0.16514320205625,0.0904701482792988,-0.02322474999999995,0.33435305,1.001778331939739,477.32521178565287,966.7623366920241
DBH_std,0.091059726775,0.012642528820130788,0.06625160250000002,0.1155116,1.0005731473488741,4117.592103969693,2943.3638162086822
IDBH_stdE2,-0.0248733718925,0.004452998693072913,-0.033399935,-0.016372012499999998,1.000572394894557,6589.984056971392,3603.936419403858
BA_std,-0.143688758725,0.014086358080400029,-0.17147679999999998,-0.1161917,0.9993415238618567,3799.280541616753,2949.801385128537
BAL_std,-0.002059945739415,0.013957606872473792,-0.030322032500000002,0.025261545000000003,0.9999056836030454,3517.1322804012107,3240.814207532294
CR_std,-0.9833900155,0.01032451964879017,-1.00307025,-0.9630751750000001,1.0016546481912638,7751.02352222989,3087.609860343924
SI_std,-0.0814095639,0.011765593611405842,-0.104751875,-0.058000752499999995,1.000342464344776,5419.332651985895,2919.2598783784324
