variable,Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS
Intercept,-0.34132313678,0.09487480775868323,-0.5324699249999999,-0.15377425,1.0021158455658206,733.3555124201063,1323.7081421658738
DBH_std,0.15868640575,0.015008702895545924,0.1297999,0.1871365,1.0011823296955495,2827.251527596614,3158.358857324915
IDBH_stdE2,-0.035646353025,0.006672221894613412,-0.0485407925,-0.022453499999999994,1.0016552068332616,4809.12949260772,2810.2601627029694
BA_std,-0.149398586,0.01232348657973766,-0.174017225,-0.12521554999999998,1.0014896035690155,2996.4068947499645,3322.036914576362
BAL_std,-0.07714877135,0.013397758616874622,-0.103377225,-0.0507952525,1.0015427341663048,2919.8523120457903,3033.412364220403
CR_std,-0.6879479755,0.008244072041191467,-0.703985525,-0.67200485,1.0010468963353047,6336.244413986359,2789.4196557464466
SI_std,-0.05959251985,0.00852909509586712,-0.07639533499999998,-0.0427334125,1.0022745175628112,7038.204592452097,2740.28969061225
