SPCD,n_stands,qr_slope,species_slope,slope_combined,reineke_b_qr,reineke_b_bayes,reineke_b_combined,diff_from_reineke
11,220,-1.5672863774000014,-1.55614832350215,-1.563944961230646,1.5672863774000014,1.55614832350215,1.563944961230646,-0.04105503876935401
15,814,-1.6850320548735624,-1.6097041013468876,-1.66243366881556,1.6850320548735624,1.6097041013468876,1.66243366881556,0.05743366881556011
17,1111,-1.6068402886040227,-1.6100501194259,-1.607803237850586,1.6068402886040227,1.6100501194259,1.607803237850586,0.0028032378505860045
19,105,-1.9831328171790523,-1.5943326606126813,-1.866492770209141,1.9831328171790523,1.5943326606126813,1.866492770209141,0.26149277020914097
20,NA,NA,-1.6050723364580626,NA,NA,1.6050723364580626,NA,NA
21,148,-1.8068313270806893,-1.6319994110285425,-1.7543817522650451,1.8068313270806893,1.6319994110285425,1.7543817522650451,0.14938175226504513
22,93,-1.1208231377099183,-1.6312085982586737,-1.2739387758745448,1.1208231377099183,1.6312085982586737,1.2739387758745448,-0.33106122412545513
41,NA,NA,-1.5774419548228376,NA,NA,1.5774419548228376,NA,NA
42,NA,NA,-1.6050254587598833,NA,NA,1.6050254587598833,NA,NA
64,421,-1.4501056263145056,-1.5604505496733978,-1.4832091033221733,1.4501056263145056,1.5604505496733978,1.4832091033221733,-0.12179089667782672
73,155,-1.740715451353122,-1.5964219077746225,-1.697427388279572,1.740715451353122,1.5964219077746225,1.697427388279572,0.09242738827957209
81,103,-1.1786722191111725,-1.506485072130475,-1.2770160750169632,1.1786722191111725,1.506485072130475,1.2770160750169632,-0.32798392498303675
93,154,-1.4355406994381654,-1.5574177346198625,-1.4721038099926747,1.4355406994381654,1.5574177346198625,1.4721038099926747,-0.13289619000732533
98,80,-1.3474905304538174,-1.5234685891085875,-1.4002839480502485,1.3474905304538174,1.5234685891085875,1.4002839480502485,-0.2047160519497515
101,NA,NA,-1.5583387273890026,NA,NA,1.5583387273890026,NA,NA
103,NA,NA,-1.6377827488709,NA,NA,1.6377827488709,NA,NA
108,1385,-1.7557562216734106,-1.6668247740555,-1.7290767873880375,1.7557562216734106,1.6668247740555,1.7290767873880375,0.12407678738803751
116,NA,NA,-1.6190936183356175,NA,NA,1.6190936183356175,NA,NA
117,39,-1.4605203117856576,-1.5945005572614575,-1.5422482615258954,1.4605203117856576,1.5945005572614575,1.5422482615258954,-0.06275173847410453
119,NA,NA,-1.4098613218247376,NA,NA,1.4098613218247376,NA,NA
122,3464,-1.925562131908928,-1.725968454675,-1.8656840287387495,1.925562131908928,1.725968454675,1.8656840287387495,0.2606840287387495
202,7670,-1.529538445989428,-1.6043933726250987,-1.5519949239801292,1.529538445989428,1.6043933726250987,1.5519949239801292,-0.05300507601987081
211,NA,NA,-1.690892338881825,NA,NA,1.690892338881825,NA,NA
231,NA,NA,-1.5466527214603676,NA,NA,1.5466527214603676,NA,NA
242,137,-1.5769174188766806,-1.6542095191792876,-1.6001050489674626,1.5769174188766806,1.6542095191792876,1.6001050489674626,-0.004894951032537342
263,703,-1.6301205152462224,-1.6006200784508124,-1.6212703842075993,1.6301205152462224,1.6006200784508124,1.6212703842075993,0.016270384207599298
264,422,-1.7003081427622744,-1.6073291381681951,-1.6724144413840505,1.7003081427622744,1.6073291381681951,1.6724144413840505,0.0674144413840505
312,98,-1.679839709704973,-1.6894590650235737,-1.6827255163005532,1.679839709704973,1.6894590650235737,1.6827255163005532,0.07772551630055324
351,351,-1.7131001802159138,-1.5871218108825376,-1.675306669415901,1.7131001802159138,1.5871218108825376,1.675306669415901,0.07030666941590091
361,109,-1.4575175668520766,-1.54459198261015,-1.4836398915794988,1.4575175668520766,1.54459198261015,1.4836398915794988,-0.12136010842050116
431,NA,NA,-1.588215345322695,NA,NA,1.588215345322695,NA,NA
475,34,-1.2859372995185465,-1.5827910220861507,-1.4818607564131652,1.2859372995185465,1.5827910220861507,1.4818607564131652,-0.12313924358683481
542,NA,NA,-1.6107223440342062,NA,NA,1.6107223440342062,NA,NA
631,132,-1.6439634762192503,-1.6115699228274876,-1.6342454102017214,1.6439634762192503,1.6115699228274876,1.6342454102017214,0.029245410201721445
746,NA,NA,-1.5488317823263924,NA,NA,1.5488317823263924,NA,NA
747,NA,NA,-1.596324139709525,NA,NA,1.596324139709525,NA,NA
768,NA,NA,-1.5327343834444676,NA,NA,1.5327343834444676,NA,NA
805,47,-0.9493903859975534,-1.5303954497205863,-1.2573230697707607,0.9493903859975534,1.5303954497205863,1.2573230697707607,-0.3476769302292393
815,142,-1.3970330234255863,-1.5452445106439625,-1.4414964695910992,1.3970330234255863,1.5452445106439625,1.4414964695910992,-0.16350353040890075
818,32,-1.1675422385340803,-1.5301439890265125,-1.4141114288689343,1.1675422385340803,1.5301439890265125,1.4141114288689343,-0.19088857113106572
920,NA,NA,-1.5913262460596924,NA,NA,1.5913262460596924,NA,NA
981,NA,NA,-1.5338362253676763,NA,NA,1.5338362253676763,NA,NA
