variable,estimate
b_Intercept,-0.339963
b_DBH_std,0.158731
b_IDBH_stdE2,-0.03555754999999999
b_BA_std,-0.149397
b_BAL_std,-0.07694495
b_CR_std,-0.687909
b_SI_std,-0.05962825
sd_SPCD__Intercept,0.33125899999999997
sigma,1.307515
Intercept,-0.372685
"r_SPCD[15,Intercept]",-0.0029774099999999998
"r_SPCD[17,Intercept]",0.2052275
"r_SPCD[19,Intercept]",0.09570580000000001
"r_SPCD[64,Intercept]",0.09781419999999999
"r_SPCD[66,Intercept]",0.028707200000000002
"r_SPCD[73,Intercept]",-0.30118
"r_SPCD[93,Intercept]",0.463981
"r_SPCD[101,Intercept]",-0.414474
"r_SPCD[108,Intercept]",-0.5371575
"r_SPCD[119,Intercept]",0.042474200000000004
"r_SPCD[122,Intercept]",-0.05726805
"r_SPCD[202,Intercept]",0.0877279
"r_SPCD[231,Intercept]",-0.0226733
"r_SPCD[264,Intercept]",0.4632705
"r_SPCD[351,Intercept]",0.200476
"r_SPCD[375,Intercept]",-0.0290351
"r_SPCD[746,Intercept]",-0.1915855
"r_SPCD[747,Intercept]",-0.0973614
"r_SPCD[763,Intercept]",-0.04927065
"r_SPCD[768,Intercept]",0.05333445
lprior,-4.566845
lp__,-50645
