variable,Estimate,Est.Error,Q2.5,Q97.5
b_Intercept,5.80705719125,0.05916791740318103,5.68616,5.91570125
b_ln_qmd_centered,-1.588772815,0.02283695183079148,-1.63021025,-1.54059625
sd_SPCD__Intercept,0.388068664375,0.05003673540984704,0.30308352499999996,0.4972042499999999
sd_SPCD__ln_qmd_centered,0.090896188725,0.028949136947412142,0.044687415,0.15837037499999998
cor_SPCD__Intercept__ln_qmd_centered,-0.05482098555325,0.23167877670420556,-0.48013534999999996,0.4094631499999996
sigma,0.211121587,0.0017421492796098317,0.20774187500000002,0.21460617499999998
Intercept,5.85403838,0.05915860963027506,5.733058499999999,5.9627912499999995
"r_SPCD[11,Intercept]",0.4429129115,0.06378424974880884,0.320338925,0.5702395249999997
"r_SPCD[15,Intercept]",0.1834153899577,0.060346380564602696,0.071253045,0.3060097499999999
"r_SPCD[17,Intercept]",0.04141979533692537,0.06014782646212281,-0.0710477125,0.16308442499999992
"r_SPCD[19,Intercept]",-0.00799840593896875,0.07269251905029354,-0.1478863,0.13675279999999992
"r_SPCD[20,Intercept]",0.4724670118,0.10998388116588448,0.26039857499999997,0.6933254999999999
"r_SPCD[21,Intercept]",0.483031882875,0.0650152683204165,0.358706775,0.6154707249999999
"r_SPCD[22,Intercept]",0.494871536875,0.06948139076112865,0.362869475,0.631017875
"r_SPCD[41,Intercept]",0.3297765487575,0.109567637703752,0.117944425,0.548865475
"r_SPCD[42,Intercept]",0.23314163192117876,0.20087365204370652,-0.15511765,0.6275421749999999
"r_SPCD[64,Intercept]",-0.768695242,0.06110057261114139,-0.88577805,-0.643815225
"r_SPCD[73,Intercept]",0.0244017677242,0.0657055740688048,-0.102569175,0.15760865
"r_SPCD[81,Intercept]",0.11308999184535,0.06779022717991344,-0.015678075000000003,0.2508773
"r_SPCD[93,Intercept]",0.0883353317964125,0.06498348289540797,-0.033838627499999996,0.22242632499999987
"r_SPCD[98,Intercept]",0.247977492375,0.08008510162533476,0.0928322375,0.40836287499999996
"r_SPCD[101,Intercept]",-0.37180527189225,0.09102801033452712,-0.5451377000000001,-0.19162940000000012
"r_SPCD[103,Intercept]",0.2750140764335625,0.15297656345334357,-0.028243494999999976,0.5807583999999999
"r_SPCD[108,Intercept]",-0.169845499453375,0.06296580094003103,-0.289948,-0.04302304750000014
"r_SPCD[116,Intercept]",-0.461178935125,0.08992635880663935,-0.6371133250000001,-0.28051565
"r_SPCD[117,Intercept]",0.0243742633005775,0.07996499655119613,-0.13030635000000002,0.18368615
"r_SPCD[119,Intercept]",-0.1128760074439875,0.09829542304180004,-0.306915675,0.07992727999999986
"r_SPCD[122,Intercept]",-0.316385793625,0.0596036159542604,-0.4280292,-0.19376520000000008
"r_SPCD[202,Intercept]",0.27177801665,0.059321527440853096,0.16125315,0.39216109999999993
"r_SPCD[211,Intercept]",-0.031221989592225,0.15025966055094422,-0.32671635,0.26508909999999997
"r_SPCD[231,Intercept]",-0.792401922,0.2041242198323142,-1.20411175,-0.39694307500000003
"r_SPCD[242,Intercept]",0.40421760575,0.068429957974237135,0.27482485,0.542519125
"r_SPCD[263,Intercept]",0.3435599125125,0.060408946736176784,0.230809725,0.46747252499999997
"r_SPCD[264,Intercept]",0.435086079,0.06118703680241912,0.320287825,0.5588678999999999
"r_SPCD[312,Intercept]",-0.120568463171025,0.06740775338729078,-0.24954677499999997,0.01513770249999993
"r_SPCD[351,Intercept]",-0.18705178660085,0.06195290274047404,-0.304451125,-0.06140993750000002
"r_SPCD[361,Intercept]",0.1629061751283375,0.07106494544021891,0.027658592500000002,0.30706552499999995
"r_SPCD[431,Intercept]",0.298909689943625,0.09428049853800259,0.11469270000000001,0.4838613749999998
"r_SPCD[475,Intercept]",-0.3531827097375,0.08280666541799582,-0.5140086500000001,-0.19021772500000012
"r_SPCD[542,Intercept]",-0.17241602499285,0.10621239758757231,-0.3793125,0.0384348849999999
"r_SPCD[631,Intercept]",0.472890929875,0.06695301577431832,0.34361825,0.6102072500000001
"r_SPCD[746,Intercept]",-0.6000752525,0.1182767223198476,-0.82858605,-0.3656942500000003
"r_SPCD[747,Intercept]",-0.02656860308409625,0.11167673605999269,-0.249628725,0.19361427499999997
"r_SPCD[768,Intercept]",-0.762953930375,0.1761398476286488,-1.11095225,-0.4178327750000001
"r_SPCD[805,Intercept]",0.1694759583044125,0.08408133189373845,0.006833746250000001,0.34022404999999994
"r_SPCD[815,Intercept]",-0.3737649085,0.06811521228829147,-0.5058468500000001,-0.23332620000000007
"r_SPCD[818,Intercept]",-0.1305819944191625,0.0844465160242757,-0.29433285,0.0385989225
"r_SPCD[920,Intercept]",-0.538958181658125,0.19654955438655325,-0.9242330000000001,-0.1583151250000003
"r_SPCD[981,Intercept]",0.106404177308125,0.0892701726264675,-0.061773145,0.28195214999999985
"r_SPCD[11,ln_qmd_centered]",0.03262449149785,0.05593699588673073,-0.07456974499999999,0.14387325
"r_SPCD[15,ln_qmd_centered]",-0.0209312863468875,0.03390046329101733,-0.0894727775,0.04266192499999996
"r_SPCD[17,ln_qmd_centered]",-0.0212773044259,0.03080931963615956,-0.08420983,0.0352227925
"r_SPCD[19,ln_qmd_centered]",-0.00555984561268125,0.07149775666414303,-0.15438905,0.13288367499999995
"r_SPCD[20,ln_qmd_centered]",-0.0162995214580625,0.09511044985597358,-0.21902354999999998,0.1679916249999999
"r_SPCD[21,ln_qmd_centered]",-0.0432265960285425,0.05688504727273563,-0.16077752499999998,0.06240470749999997
"r_SPCD[22,ln_qmd_centered]",-0.04243578325867375,0.06797243871203378,-0.18134747499999998,0.08313219999999992
"r_SPCD[41,ln_qmd_centered]",0.0113308601771625,0.08799058081069137,-0.16104037499999999,0.1905764499999999
"r_SPCD[42,ln_qmd_centered]",-0.016252643759883424,0.09047879831978592,-0.2057866,0.16261749999999994
"r_SPCD[64,ln_qmd_centered]",0.02832226532660225,0.042865274327939226,-0.05434409,0.11392844999999996
"r_SPCD[73,ln_qmd_centered]",-0.0076490927746224995,0.053510104852578046,-0.116564425,0.09588260249999996
"r_SPCD[81,ln_qmd_centered]",0.082287742869525,0.06981596467678536,-0.046331155,0.23060185
"r_SPCD[93,ln_qmd_centered]",0.0313550803801375,0.05235788982520817,-0.07046068,0.136970775
"r_SPCD[98,ln_qmd_centered]",0.0653042258914125,0.06747894782001654,-0.05874839999999999,0.20510602499999997
"r_SPCD[101,ln_qmd_centered]",0.0304340876109975,0.0833124034455814,-0.127292025,0.20611359999999995
"r_SPCD[103,ln_qmd_centered]",-0.049009933870899997,0.08671745433392863,-0.23374165,0.11570544999999996
"r_SPCD[108,ln_qmd_centered]",-0.0780519590555,0.03621601219382524,-0.15198035000000001,-0.00944176425000002
"r_SPCD[116,ln_qmd_centered]",-0.0303208033356175,0.084499762536425,-0.21002527499999998,0.12512627499999976
"r_SPCD[117,ln_qmd_centered]",-0.0057277422614575,0.08184250900659558,-0.17138964999999998,0.15506689999999992
"r_SPCD[119,ln_qmd_centered]",0.1789114931752625,0.10863718950909844,0.004647178000000006,0.4239468499999996
"r_SPCD[122,ln_qmd_centered]",-0.137195639675,0.02771395293151799,-0.194514525,-0.08640629500000005
"r_SPCD[202,ln_qmd_centered]",-0.01562055762509875,0.024315828690475976,-0.0672557075,0.029216844999999943
"r_SPCD[211,ln_qmd_centered]",-0.102119523881825,0.09383494116146547,-0.315981925,0.05337399999999992
