variable,Estimate,Est.Error,Q2.5,Q97.5
b_Intercept,5.6695723025,0.05177837412739901,5.56686775,5.7694702499999995
b_ln_qmd_centered,-1.6471877725,0.020291140189982425,-1.6830710000000002,-1.6022327500000002
sd_SPCD__Intercept,0.26293491925,0.0388747392668795,0.1974883,0.3517743499999999
sd_SPCD__ln_qmd_centered,0.054865229188625,0.02292161198074767,0.019669635,0.10907094999999999
cor_SPCD__Intercept__ln_qmd_centered,0.06805426326645,0.28470994345452366,-0.46313760000000004,0.6145166499999994
sigma,0.2109169945,0.0018849278749746585,0.207312725,0.21463707499999998
Intercept,6.2313940575,0.05156344303568086,6.1293675,6.33102175
"r_SPCD[17,Intercept]",0.319930615125,0.05263313885578859,0.21868822500000001,0.423281325
"r_SPCD[19,Intercept]",0.1413676576433,0.053347378880993675,0.03857026000000001,0.24645685
"r_SPCD[64,Intercept]",-0.087493176053275,0.06425027663740127,-0.21189207499999999,0.04052356999999999
"r_SPCD[65,Intercept]",-0.048526945301775,0.06089957732695762,-0.16638714999999998,0.07100727749999992
"r_SPCD[66,Intercept]",-0.307820080325,0.058632979753443,-0.42030412500000003,-0.19033257500000006
"r_SPCD[72,Intercept]",0.0327774490669325,0.09985183032159275,-0.16761125000000002,0.22887759999999993
"r_SPCD[73,Intercept]",0.131991181003,0.05482429496152088,0.02558203500000001,0.24070777499999996
"r_SPCD[93,Intercept]",0.2291445270125,0.053100753469025264,0.12611387500000001,0.33325299999999997
"r_SPCD[94,Intercept]",-0.1935803230469125,0.1713393722640977,-0.5291801999999999,0.13905322499999992
"r_SPCD[101,Intercept]",0.18080456097375,0.05630925199211956,0.0712652225,0.289524375
"r_SPCD[108,Intercept]",0.17828238450875,0.053843736960968204,0.07260622750000001,0.28225194999999986
"r_SPCD[113,Intercept]",-0.06258402502624374,0.06520503350561409,-0.18756635000000002,0.06642642499999994
"r_SPCD[119,Intercept]",-0.204955543614875,0.07728308005491186,-0.35707265,-0.05551290500000009
"r_SPCD[122,Intercept]",-0.217037300198875,0.05282374874936435,-0.319185125,-0.11308085000000001
