variable,p50,p05,p95,rhat,ess_bulk
"r_SPCD_grouped[108,Intercept]",-0.27565,-0.37958489999999995,-0.18244770000000013,1.0030484783261278,707.246328405109
"r_SPCD_grouped[113,Intercept]",-0.0104259,-0.13389085,0.10862064999999992,1.0014110434604797,1011.7632657945593
"r_SPCD_grouped[122,Intercept]",-0.0635771,-0.17393335000000001,0.04023552499999997,1.0029360668332106,808.9220160389796
"r_SPCD_grouped[133,Intercept]",0.17800500000000002,0.078485605,0.2678747,1.0040431392660665,626.3896100189495
"r_SPCD_grouped[142,Intercept]",0.0832721,-0.112745,0.2688346999999998,1.0011793700134113,2499.2797166414784
"r_SPCD_grouped[202,Intercept]",0.0175307,-0.08452348,0.11112894999999999,1.003291736293498,677.2729986501016
"r_SPCD_grouped[322,Intercept]",-0.189096,-0.30244855000000004,-0.07604522500000015,1.0035316027883878,886.8735872525928
"r_SPCD_grouped[475,Intercept]",-0.18346849999999998,-0.2837862,-0.08741914500000006,1.003125064495794,660.6774431790234
"r_SPCD_grouped[746,Intercept]",-0.537193,-0.63675745,-0.44515175000000007,1.0047744862582046,664.5928416771811
"r_SPCD_grouped[748,Intercept]",0.0603941,-0.14619474999999998,0.26602254999999997,1.0008507050979802,3198.6556094631287
"r_SPCD_grouped[814,Intercept]",-0.20542300000000002,-0.31284885,-0.10444149999999999,1.0024995736794806,750.8273051512948
"r_SPCD_grouped[OTHER,DBH_std]",-0.005308955,-0.10110469999999999,0.0913802699999999,1.0011770543368652,6236.742990173265
"r_SPCD_grouped[15,DBH_std]",-0.041548299999999996,-0.086369655,0.0032661204999999906,1.0029064304671471,2250.7685741823575
"r_SPCD_grouped[19,DBH_std]",0.01355755,-0.03101974,0.056008174999999986,1.0027374225360894,1961.6059058401604
"r_SPCD_grouped[65,DBH_std]",-0.107131,-0.14128645,-0.07460867000000003,1.0045116851376947,1499.1659426083042
"r_SPCD_grouped[66,DBH_std]",-0.02034865,-0.07125607,0.030769294999999915,1.0021687580980643,2707.6680887440407
"r_SPCD_grouped[93,DBH_std]",-0.0452717,-0.09054443499999999,-0.003232914000000005,1.0020730017872692,2251.570848194335
"r_SPCD_grouped[96,DBH_std]",0.0113059,-0.08526693,0.1122870499999999,1.0021228290323985,5330.362472468678
"r_SPCD_grouped[106,DBH_std]",-0.050873299999999996,-0.09102091500000001,-0.01308923,1.0040395691789241,1752.5109263987842
"r_SPCD_grouped[108,DBH_std]",0.07110564999999999,0.016573559999999998,0.12874294999999997,1.0007006512875376,3273.052135528237
"r_SPCD_grouped[113,DBH_std]",-0.0130334,-0.08374836499999999,0.052608379999999955,1.0015845511158363,3838.1284795408305
"r_SPCD_grouped[122,DBH_std]",-0.018638500000000002,-0.070018115,0.033368529999999993,1.0014951987562482,2626.174702084049
"r_SPCD_grouped[133,DBH_std]",-0.00753675,-0.045027010000000006,0.028253549999999995,1.0029312365919838,1592.363458868816
"r_SPCD_grouped[142,DBH_std]",0.001842555,-0.084721085,0.08743161499999999,1.0010459695097287,5210.291380222968
"r_SPCD_grouped[202,DBH_std]",0.03060585,-0.012341304999999999,0.073871925,1.003914395310674,2102.3113095881786
"r_SPCD_grouped[322,DBH_std]",0.054153950000000006,-0.011269830000000002,0.12074734999999998,1.0009612468824296,3926.0691606489404
"r_SPCD_grouped[475,DBH_std]",-0.06090835,-0.10958215,-0.016483250000000005,1.0023868703261358,2091.298992933262
"r_SPCD_grouped[746,DBH_std]",0.002061135,-0.042032604999999994,0.04448097999999996,1.0033183868495852,1789.417941288185
"r_SPCD_grouped[748,DBH_std]",0.007216225,-0.09925268500000001,0.11776039999999999,1.0008811090810938,5474.345824808066
"r_SPCD_grouped[814,DBH_std]",0.180999,0.130448,0.2370996,1.0012144970843149,2397.057780610451
lprior,-21.3583,-21.4585,-21.2952,1.0026568894669916,1070.2804090836871
lp__,18722.6,18711.6,18732.4,1.004388339408292,850.0723289580483
