variable,estimate
b_Intercept,-0.3014
b_DBH_std,-0.00730136
b_IDBH_stdE2,-0.0286207
b_BA_std,-0.12125949999999999
b_BAL_std,-0.020417
b_CR_std,-0.971374
b_SI_std,-0.02264245
sd_SPCD__Intercept,0.683999
sigma,1.36604
Intercept,-0.32308749999999997
"r_SPCD[15,Intercept]",0.34051149999999997
"r_SPCD[19,Intercept]",0.166592
"r_SPCD[64,Intercept]",0.9375365
"r_SPCD[65,Intercept]",0.7661405
"r_SPCD[66,Intercept]",0.6414805
"r_SPCD[93,Intercept]",0.507539
"r_SPCD[96,Intercept]",0.21313300000000002
"r_SPCD[101,Intercept]",-0.710418
"r_SPCD[106,Intercept]",0.6391095
"r_SPCD[108,Intercept]",-0.7567809999999999
"r_SPCD[113,Intercept]",0.085129
"r_SPCD[122,Intercept]",0.003788015
"r_SPCD[133,Intercept]",0.5084329999999999
"r_SPCD[142,Intercept]",0.500615
"r_SPCD[202,Intercept]",0.1761945
"r_SPCD[313,Intercept]",-1.0588350000000002
"r_SPCD[322,Intercept]",-0.48641
"r_SPCD[374,Intercept]",0.1250865
"r_SPCD[475,Intercept]",-0.31190249999999997
"r_SPCD[746,Intercept]",-1.34295
"r_SPCD[748,Intercept]",0.2053865
"r_SPCD[749,Intercept]",-0.391776
"r_SPCD[814,Intercept]",-0.8318135
lprior,-4.617925
lp__,-51961.2
