variable,Estimate,Est.Error,Q2.5,Q97.5,Rhat,Bulk_ESS,Q5,Q95
b_a_Intercept,67.656208125,11.352009083204294,45.8271925,89.453005,NA,NA,NA,NA
b_b_Intercept,0.0626218724425,0.019632678760948055,0.0235035025,0.09993123250000001,NA,NA,NA,NA
b_c_Intercept,1.0659691375,0.00937526576066591,1.0477290000000001,1.08457,NA,NA,NA,NA
sd_SPCD__a_Intercept,90.444924675,14.8353577429634,66.9008025,122.48977500000001,NA,NA,NA,NA
sd_SPCD__b_Intercept,1.36528492,0.17644876085488928,1.059024,1.7327625000000002,NA,NA,NA,NA
sigma,15.1245925,0.059879835273805686,15.0067925,15.241202499999998,NA,NA,NA,NA
"r_SPCD__a[11,Intercept]",156.3436044,20.654308351524524,118.50145,198.213,NA,NA,NA,NA
"r_SPCD__a[15,Intercept]",111.3038642,13.13815849030192,86.213375,137.31390000000002,NA,NA,NA,NA
"r_SPCD__a[17,Intercept]",110.383388325,13.253697547110155,85.4699075,136.78597499999998,NA,NA,NA,NA
"r_SPCD__a[19,Intercept]",54.99539623425,18.35319159316448,22.1543175,96.51160750000001,NA,NA,NA,NA
"r_SPCD__a[20,Intercept]",103.272937725,37.51942359025103,50.650165,197.82529999999997,NA,NA,NA,NA
"r_SPCD__a[21,Intercept]",161.22967735,19.593981001101714,123.90465,200.81905,NA,NA,NA,NA
"r_SPCD__a[22,Intercept]",146.348748725,16.520241150343864,114.63487500000001,180.00750000000002,NA,NA,NA,NA
"r_SPCD__a[41,Intercept]",92.5977474,19.945458698904385,57.4366625,131.90535000000003,NA,NA,NA,NA
"r_SPCD__a[42,Intercept]",71.055894731725,46.813517877672325,3.9054027500000017,183.789375,NA,NA,NA,NA
"r_SPCD__a[64,Intercept]",-28.953961465525,11.532206428208156,-50.9089325,-6.227749749999998,NA,NA,NA,NA
"r_SPCD__a[73,Intercept]",80.93566255,12.573683943145621,56.697852499999996,105.66515000000001,NA,NA,NA,NA
"r_SPCD__a[81,Intercept]",133.571690625,18.86030904953311,98.03843750000001,171.972575,NA,NA,NA,NA
"r_SPCD__a[93,Intercept]",124.8315471,18.478809519319675,91.6395,163.75557500000002,NA,NA,NA,NA
"r_SPCD__a[98,Intercept]",120.845265125,14.595227287075272,92.97630000000001,149.75959999999998,NA,NA,NA,NA
"r_SPCD__a[101,Intercept]",11.2858326296875,24.09477776321279,-25.359527500000002,69.87399500000001,NA,NA,NA,NA
"r_SPCD__a[103,Intercept]",59.25054104055,44.53303144431954,-6.99764,165.00935,NA,NA,NA,NA
"r_SPCD__a[108,Intercept]",38.2437143958,12.674899512909537,13.5596625,62.92270500000001,NA,NA,NA,NA
"r_SPCD__a[116,Intercept]",137.1833738,50.995564084617456,57.608472500000005,253.85649999999998,NA,NA,NA,NA
"r_SPCD__a[117,Intercept]",132.46518295,21.178084196072557,96.3568675,178.84137500000003,NA,NA,NA,NA
"r_SPCD__a[119,Intercept]",107.127124275,23.220768145310092,68.0703,157.84400000000002,NA,NA,NA,NA
"r_SPCD__a[122,Intercept]",121.839267475,12.894037646368616,97.437195,147.498825,NA,NA,NA,NA
"r_SPCD__a[130,Intercept]",47.578648971425,54.9459077239115,-34.1227525,181.05335000000005,NA,NA,NA,NA
"r_SPCD__a[202,Intercept]",148.454574,11.589646148609823,126.32362499999999,171.094175,NA,NA,NA,NA
"r_SPCD__a[211,Intercept]",132.496266775,49.36936679946132,55.53578,251.181475,NA,NA,NA,NA
"r_SPCD__a[231,Intercept]",34.325314416875,50.901570700163624,-35.710765,161.978775,NA,NA,NA,NA
"r_SPCD__a[242,Intercept]",106.788231725,13.02416472856341,82.42869749999998,132.61192499999999,NA,NA,NA,NA
"r_SPCD__a[263,Intercept]",133.3214231,12.242022779873517,109.119425,157.0691,NA,NA,NA,NA
"r_SPCD__a[264,Intercept]",83.50517925,13.533320108769173,56.8586475,109.65585000000002,NA,NA,NA,NA
"r_SPCD__a[312,Intercept]",22.4239403685075,11.709694449823099,0.0293552975000001,45.09581,NA,NA,NA,NA
"r_SPCD__a[321,Intercept]",11.0228969463675,53.5909077696748,-55.56114,152.84172500000003,NA,NA,NA,NA
"r_SPCD__a[351,Intercept]",28.3021020992,11.628960339276896,5.84134925,51.214150000000004,NA,NA,NA,NA
"r_SPCD__a[352,Intercept]",52.4021594334,44.34419740840742,-11.9838,160.371,NA,NA,NA,NA
"r_SPCD__a[361,Intercept]",2.870607456375,12.326902197908169,-20.671235,26.77992,NA,NA,NA,NA
"r_SPCD__a[375,Intercept]",56.0320121565225,60.11926353709716,-47.036539999999995,192.76657500000002,NA,NA,NA,NA
"r_SPCD__a[431,Intercept]",0.4061710809325,15.098783218603575,-27.256807499999997,32.5886275,NA,NA,NA,NA
"r_SPCD__a[475,Intercept]",-3.50957440915,48.63351482626475,-59.53669,121.63290000000005,NA,NA,NA,NA
"r_SPCD__a[492,Intercept]",42.527440212325,48.512497753590765,-23.96338,158.78765000000004,NA,NA,NA,NA
"r_SPCD__a[542,Intercept]",21.844829915025,15.121862150177009,-6.289442749999998,52.20861000000002,NA,NA,NA,NA
"r_SPCD__a[631,Intercept]",36.850444134975,13.681197299028948,10.101367499999999,63.677352500000005,NA,NA,NA,NA
"r_SPCD__a[746,Intercept]",57.224379443875,51.6688343543833,-17.376277499999997,179.81412500000002,NA,NA,NA,NA
"r_SPCD__a[747,Intercept]",99.598115525,27.010568831800743,56.9906675,163.40357500000002,NA,NA,NA,NA
"r_SPCD__a[760,Intercept]",60.922198564725,51.890223802308086,-16.36879,177.50307499999997,NA,NA,NA,NA
