variable,Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS
Intercept,-0.03627384567822,0.018753869983039604,-0.07353341249999999,1.8700592500000236e-4,1.0056885292837996,781.5985614927681,1381.2585411204664
CR_t1_std,0.570109832,0.0038953852137197957,0.562474725,0.577906675,1.0025962641970247,10699.032241108722,2998.6199336940003
DBH_std,0.17674879725,0.017531254594453767,0.14208780000000001,0.21106755,1.000773075255108,1684.5918191233036,2501.5709537689086
IDBH_stdE2,-0.0351430623,0.002968124427463063,-0.04108366,-0.029362807499999997,1.0010409539681884,6783.277344365139,3445.5640408121612
BA_std,-0.040685582155,0.00712322341262572,-0.05455974749999999,-0.026926122499999997,1.0003814848646144,4336.769693536953,3319.2573698513957
BAL_std,-0.06702998315,0.007162418179400742,-0.08115183249999999,-0.0533091325,1.0007110720468522,5021.585906151395,3256.399605339433
SI_std,-0.07032037105,0.004154521899345932,-0.078517835,-0.0619899225,1.0005654993298752,10694.685341835222,2755.357413297012
relDBH_std,-0.059832393775,0.005878125628791946,-0.07136667999999999,-0.0482325375,0.9999123632396272,6440.047088648604,3082.8324885065786
