variable,estimate
b_Intercept,-0.44561
b_DBH_std,0.290537
b_IDBH_stdE2,-0.03983075
b_BA_std,-0.102058
b_BAL_std,-0.06919695000000001
b_CR_std,-0.746151
b_SI_std,-0.163754
sd_SPCD__Intercept,0.26910049999999996
sigma,1.38051
Intercept,-0.479682
"r_SPCD[11,Intercept]",0.258204
"r_SPCD[15,Intercept]",0.3734095
"r_SPCD[17,Intercept]",0.30401049999999996
"r_SPCD[19,Intercept]",0.19101200000000002
"r_SPCD[20,Intercept]",-0.111533
"r_SPCD[21,Intercept]",-0.07992995
"r_SPCD[22,Intercept]",-0.24207099999999998
"r_SPCD[41,Intercept]",-0.176693
"r_SPCD[42,Intercept]",0.173706
"r_SPCD[64,Intercept]",0.1871695
"r_SPCD[73,Intercept]",-0.1018555
"r_SPCD[81,Intercept]",-0.04494625
"r_SPCD[93,Intercept]",0.46816199999999997
"r_SPCD[98,Intercept]",0.09645034999999999
"r_SPCD[101,Intercept]",0.1431805
"r_SPCD[103,Intercept]",-0.228017
"r_SPCD[108,Intercept]",-0.1016445
"r_SPCD[116,Intercept]",-0.1646485
"r_SPCD[117,Intercept]",-0.0545981
"r_SPCD[119,Intercept]",0.19334200000000001
"r_SPCD[122,Intercept]",0.21219749999999998
"r_SPCD[202,Intercept]",-0.295047
"r_SPCD[211,Intercept]",0.106781
"r_SPCD[231,Intercept]",0.201436
"r_SPCD[242,Intercept]",0.34015300000000004
"r_SPCD[263,Intercept]",0.3170015
"r_SPCD[264,Intercept]",0.3959735
"r_SPCD[312,Intercept]",-0.126251
"r_SPCD[351,Intercept]",-0.3283385
"r_SPCD[352,Intercept]",-0.02572165
"r_SPCD[361,Intercept]",-0.450273
"r_SPCD[431,Intercept]",-0.1157125
"r_SPCD[492,Intercept]",-0.135839
"r_SPCD[542,Intercept]",0.14117849999999998
"r_SPCD[631,Intercept]",-0.22925600000000002
"r_SPCD[746,Intercept]",-0.27677549999999995
"r_SPCD[747,Intercept]",-0.1099845
"r_SPCD[763,Intercept]",-0.163451
"r_SPCD[768,Intercept]",-0.1998965
"r_SPCD[771,Intercept]",-0.021149
"r_SPCD[805,Intercept]",-0.180177
"r_SPCD[815,Intercept]",-0.14218950000000002
"r_SPCD[818,Intercept]",4.145295e-4
"r_SPCD[901,Intercept]",-0.02816165
"r_SPCD[981,Intercept]",0.06352585
lprior,-4.59104
lp__,-52310.850000000006
