variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk
lp__,-18788.06815,-18496.1,918.2743452388607,518.7617399999967,-20617.7,-17975.769999999997,NA,NA
lp_approx__,-28.87730345,-28.433799999999998,5.410811770194581,5.402372009999998,-38.374964999999996,-20.702310000000004,NA,NA
mu_b0,1.530520555,1.53186,0.11139752242124765,0.11000150700000001,1.3449354999999998,1.709783,NA,NA
sigma_b0,0.18320131,0.180844,0.030369470772671575,0.0293006238,0.1377484,0.23611369999999998,NA,NA
z_b0[1],0.16313527903825,0.150289,0.48076776587450765,0.48897927119999995,-0.6236809999999999,0.958289,NA,NA
z_b0[2],1.124225254385,1.132025,0.46390756156456503,0.4616015796000001,0.35487799999999997,1.893816,NA,NA
z_b0[3],1.3442393469125,1.33785,0.44006341252957387,0.44091041400000003,0.62332205,2.0623199999999997,NA,NA
z_b0[4],-0.80078563151125,-0.7896715,0.6185745617495867,0.6123760692,-1.8123845,0.22242859999999992,NA,NA
z_b0[5],0.5924953929495,0.5905940000000001,0.9249169532451175,0.9142810206599999,-0.9086782,2.1358769999999967,NA,NA
z_b0[6],1.41645756283,1.4293,0.563151374326562,0.5737662,0.48121555000000005,2.345160999999999,NA,NA
z_b0[7],1.588686681515,1.5925449999999999,0.616849649429986,0.6053011019999996,0.57620385,2.594065,NA,NA
z_b0[8],-0.2560008202045,-0.253698,0.8052995585847278,0.7932829212,-1.6031155,1.0395409999999998,NA,NA
z_b0[9],0.171536517914075,0.1745235,1.0150561869055288,1.0327910208,-1.4924285,1.7936599999999983,NA,NA
z_b0[10],-1.55189242787,-1.543105,0.6219383035489776,0.6224992619999997,-2.5872694999999997,-0.5428139000000003,NA,NA
z_b0[11],-0.50329541166325,-0.5011945,0.5688262387298787,0.5824305143999999,-1.43134,0.43015704999999965,NA,NA
z_b0[12],-0.175434989651775,-0.16793,0.54553558410556,0.5516791664999999,-1.0746664999999997,0.7263295999999996,NA,NA
z_b0[13],0.09840552598625,0.110093,0.6321425881331487,0.6352155221999999,-0.9244299999999999,1.1618699999999997,NA,NA
z_b0[14],0.804011230146,0.807527,0.7315468708443392,0.7352272704,-0.43426794999999996,1.987009999999999,NA,NA
z_b0[15],-0.65948734190525,-0.6648860000000001,0.8298260313354995,0.8252114534999999,-2.0358579999999997,0.7043622999999996,NA,NA
z_b0[16],-0.2612686842205,-0.251755,0.9624248539891506,0.9464481032999998,-1.886056,1.3148854999999995,NA,NA
z_b0[17],-0.37830718929825,-0.3755465,0.4316544328738105,0.41322397095,-1.088002,0.3285021999999999,NA,NA
z_b0[18],0.0249591601175,0.0206608,0.901123582393705,0.9202701316199998,-1.437724,1.5105839999999997,NA,NA
z_b0[19],0.5690670562015,0.5740825,0.6694391297912223,0.6579949299,-0.5578876,1.7085179999999998,NA,NA
z_b0[20],-0.7080037486025,-0.7043665,0.7462821437901641,0.7470117165,-1.9358494999999998,0.47711834999999986,NA,NA
z_b0[21],-0.5140824343035,-0.5152975,0.4173626917002494,0.4096320018,-1.2110175,0.17782594999999976,NA,NA
z_b0[22],0.810725709235,0.8137065,0.33913840249835697,0.33493713119999996,0.24097595,1.373263,NA,NA
z_b0[23],-0.084656721704,-0.08863305,0.9991167488028577,1.0315226565,-1.7099235,1.5357924999999992,NA,NA
z_b0[24],-1.926133026875,-1.936355,0.7897986874341415,0.7904556030000001,-3.2056604999999996,-0.6029161000000006,NA,NA
z_b0[25],0.4007231692446,0.3887885,0.543764477689744,0.5455130331,-0.46913515,1.2894354999999993,NA,NA
z_b0[26],-0.063997688558875,-0.0649773,0.43846855772228743,0.42223143311999994,-0.7860712499999999,0.66463135,NA,NA
z_b0[27],-0.524479599462,-0.5258985,0.48633710713761497,0.49183772399999987,-1.3117340000000002,0.27616449999999987,NA,NA
z_b0[28],0.07438650677875,0.07385945,0.5362784135298615,0.5312875602299999,-0.8083699,0.9460097499999993,NA,NA
z_b0[29],0.01628617844025,0.007210755,0.46980820323346734,0.4735669029,-0.7551045000000001,0.79628715,NA,NA
z_b0[30],0.1106227006075,0.0867018,1.0230845434058673,1.0196307218999998,-1.5605365,1.7996469999999993,NA,NA
z_b0[31],-1.2704186622125,-1.27484,0.5225354473198793,0.529770045,-2.125464,-0.39605970000000035,NA,NA
z_b0[32],-1.03202543552625,-1.02403,0.6294181863051979,0.629497134,-2.056518,-0.017196550000001587,NA,NA
z_b0[33],-0.81406199272625,-0.8087,0.9417745436047809,0.9641066105999999,-2.358228,0.7033178999999995,NA,NA
z_b0[34],-0.150340046527,-0.161966,0.9375652306535815,0.9259518995999999,-1.6692470000000001,1.3642794999999992,NA,NA
z_b0[35],-2.304049337,-2.30261,0.5190488900593295,0.5128016879999999,-3.1850544999999997,-1.4644195000000002,NA,NA
z_b0[36],0.437358810048,0.445324,0.9463741271982574,0.9502628330999999,-1.133452,1.9840264999999986,NA,NA
z_b0[37],0.543706000202675,0.5344865000000001,0.9835564435535715,0.9995073920999997,-1.0743045,2.1445634999999976,NA,NA
z_b0[38],0.033698690515600004,0.02823445,0.9029603349719076,0.9014001177300001,-1.4682645,1.5330149999999994,NA,NA
z_b0[39],-1.38486075281675,-1.384225,0.6493517096000213,0.6508910519999999,-2.4708164999999997,-0.3048149500000001,NA,NA
z_b0[40],-2.43345493075,-2.43531,0.638701496851633,0.6386670150000001,-3.5005195000000002,-1.3961564999999998,NA,NA
z_b0[41],-0.8265744186925,-0.8262895,0.7645479525936928,0.7824532695000002,-2.0543940000000003,0.4525464499999995,NA,NA
z_b0[42],-0.76475614789575,-0.7535815,0.7993825057979935,0.8144485188000001,-2.0949585,0.5587270499999988,NA,NA
b1,1.02050176975,1.0206050000000002,0.01840259528466128,0.018762303000000452,0.9903205500000001,1.0508484999999999,NA,NA
b2,-0.27263465775,-0.272768,0.014371442837374468,0.014628072899999999,-0.2962346,-0.24955059999999998,NA,NA
b3,0.186915164,0.186846,0.013633990745798463,0.01365029820000001,0.16462995,0.2091775,NA,NA
b4,-0.024957236912,-0.0250078,0.02224514483327079,0.022267021140000003,-0.060944045,0.012096139999999995,NA,NA
b5,-0.013836831570375,-0.01428755,0.042987050797709286,0.04434938445,-0.08410213999999999,0.05836779999999997,NA,NA
b6,0.0111675319539,0.0112128,0.009139521258958446,0.009365243202,-0.0038678275,0.026195164999999996,NA,NA
b7,-0.013456893108675,-0.0133955,0.009749120255147797,0.009640265502,-0.029545385,0.0027392184999999987,NA,NA
b8,-0.211400751,-0.2116,0.02418164471631935,0.02428795319999999,-0.25121655,-0.17122435,NA,NA
b9,0.02903365821085,0.029599300000000002,0.055955557988433685,0.056460299070000004,-0.06306047,0.12196784999999999,NA,NA
b10,0.0241435042,0.0241345,0.0027611552746087975,0.0028202017199999993,0.019709935,0.02857537,NA,NA
