variable,Estimate,Est.Error,Q2.5,Q97.5,Rhat,Bulk_ESS,Q5,Q95
"r_SPCD__b[20,Intercept]",1.01074976525,0.3400263000677456,0.4852307,1.7922517500000006,NA,NA,NA,NA
"r_SPCD__b[21,Intercept]",0.7559220965,0.05666397256126501,0.6501892499999999,0.8671863000000001,NA,NA,NA,NA
"r_SPCD__b[22,Intercept]",0.71891077275,0.03859394540718312,0.6430411249999999,0.7960011499999999,NA,NA,NA,NA
"r_SPCD__b[42,Intercept]",1.017595802,0.08477360534147668,0.861210375,1.1913055,NA,NA,NA,NA
"r_SPCD__b[64,Intercept]",0.900503511656,0.7847525405958344,0.011569912500000012,2.9725515000000007,NA,NA,NA,NA
"r_SPCD__b[73,Intercept]",1.6730776325,0.6046832437642491,0.6795938499999999,3.1125425,NA,NA,NA,NA
"r_SPCD__b[81,Intercept]",0.719070673,0.04841694596567644,0.624719675,0.811345975,NA,NA,NA,NA
"r_SPCD__b[93,Intercept]",0.48662688175,0.09787364684394824,0.30582237500000004,0.6905431000000001,NA,NA,NA,NA
"r_SPCD__b[98,Intercept]",0.68333106625,0.19105458886153223,0.3609091,1.09223825,NA,NA,NA,NA
"r_SPCD__b[101,Intercept]",1.50357937625,0.849796580567293,0.37566472500000003,3.571804000000001,NA,NA,NA,NA
"r_SPCD__b[108,Intercept]",1.30360685275,0.20598790061300762,0.913994875,1.728607,NA,NA,NA,NA
"r_SPCD__b[116,Intercept]",1.11813813825,0.5882820976923689,0.39550090000000004,2.509307250000001,NA,NA,NA,NA
"r_SPCD__b[117,Intercept]",0.585158897,0.09004395383419653,0.415247775,0.772139825,NA,NA,NA,NA
"r_SPCD__b[119,Intercept]",0.7360407625,0.07273463943883388,0.6023942250000001,0.884337375,NA,NA,NA,NA
"r_SPCD__b[122,Intercept]",0.56111580625,0.057726862736277765,0.4439554,0.676157175,NA,NA,NA,NA
"r_SPCD__b[202,Intercept]",0.911675572,0.025061465357172918,0.861765,0.9608636500000001,NA,NA,NA,NA
"r_SPCD__b[231,Intercept]",1.84200102275,0.8551433356524502,0.5352819,3.94004375,NA,NA,NA,NA
"r_SPCD__b[242,Intercept]",0.8819949565,0.032167186546808724,0.8215197,0.9450321,NA,NA,NA,NA
"r_SPCD__b[263,Intercept]",1.01874267675,0.02889721762786891,0.96319595,1.07504,NA,NA,NA,NA
"r_SPCD__b[264,Intercept]",0.8591447075,0.04102053086278272,0.7785455250000001,0.9412539,NA,NA,NA,NA
"r_SPCD__b[312,Intercept]",2.5597439075,0.1588813692782523,2.2601365,2.8857905,NA,NA,NA,NA
"r_SPCD__b[321,Intercept]",1.16690938725,0.7701420656801377,0.23007250000000004,3.1021192500000003,NA,NA,NA,NA
"r_SPCD__b[351,Intercept]",2.3396591225,0.13908008583555018,2.0654230000000005,2.6259365,NA,NA,NA,NA
"r_SPCD__b[352,Intercept]",1.45515539525,0.6798281264539144,0.513604,3.0506067500000014,NA,NA,NA,NA
"r_SPCD__b[361,Intercept]",2.06893313675,0.3781152170873374,1.3753987499999998,2.86029875,NA,NA,NA,NA
"r_SPCD__b[375,Intercept]",1.916665054,0.7824100297008034,0.738980225,3.7290555000000007,NA,NA,NA,NA
"r_SPCD__b[431,Intercept]",1.355473835,0.44492773206593406,0.657971,2.369212,NA,NA,NA,NA
