SPCD,n_stands,qr_slope,species_slope,slope_combined,reineke_b_qr,reineke_b_bayes,reineke_b_combined,diff_from_reineke
375,NA,NA,-1.63416533982225,NA,NA,1.63416533982225,NA,NA
431,NA,NA,-1.59912425087433,NA,NA,1.59912425087433,NA,NA
475,34,-1.2859372995185465,-1.5897710562249687,-1.4864675789447852,1.2859372995185465,1.5897710562249687,1.4864675789447852,-0.11853242105521478
542,NA,NA,-1.6674084436366698,NA,NA,1.6674084436366698,NA,NA
603,NA,NA,-1.5974447499152475,NA,NA,1.5974447499152475,NA,NA
631,132,-1.6439634762192503,-1.6140130376394488,-1.6349783446453099,1.6439634762192503,1.6140130376394488,1.6349783446453099,0.029978344645309907
746,31,-1.4473210196417776,-1.5319046713412101,-1.505683739314386,1.4473210196417776,1.5319046713412101,1.505683739314386,-0.09931626068561394
747,47,-1.408311015199249,-1.5427116342048626,-1.479543343272224,1.408311015199249,1.5427116342048626,1.479543343272224,-0.12545665672777595
763,NA,NA,-1.6002712847487126,NA,NA,1.6002712847487126,NA,NA
768,NA,NA,-1.5457409760295588,NA,NA,1.5457409760295588,NA,NA
805,47,-0.9493903859975534,-1.5470023000984217,-1.2661247004710137,0.9493903859975534,1.5470023000984217,1.2661247004710137,-0.3388752995289863
815,175,-1.3514765545906453,-1.5907176314524625,-1.4232488776491905,1.3514765545906453,1.5907176314524625,1.4232488776491905,-0.18175112235080948
818,32,-1.1675422385340803,-1.547156866457675,-1.4256801855221246,1.1675422385340803,1.547156866457675,1.4256801855221246,-0.17931981447787537
920,NA,NA,-1.64956255621228,NA,NA,1.64956255621228,NA,NA
981,NA,NA,-1.54797074120065,NA,NA,1.54797074120065,NA,NA
999,NA,NA,-1.5980572268200126,NA,NA,1.5980572268200126,NA,NA
