variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk
lp__,-12536.8951,-12294.9,731.3751259816786,399.7830900000008,-14007.825,-11880.095000000001,NA,NA
lp_approx__,-25.137063225,-24.83305,4.974642539532276,4.956924839999998,-33.47896,-17.511300000000002,NA,NA
mu_b0,1.5650844175,1.56491,0.13200574175684512,0.13023158400000004,1.3483180000000001,1.7852309999999998,NA,NA
sigma_b0,0.1674026534,0.16305199999999997,0.039805789283358595,0.037982729399999984,0.1113401,0.23933424999999994,NA,NA
z_b0[1],0.025723225519875,0.02389055,0.40774329784673946,0.4047690738,-0.6437734,0.6965496499999999,NA,NA
z_b0[2],1.477196390525,1.4851999999999999,0.5391090996970614,0.5363008979999996,0.5889304500000001,2.3924635,NA,NA
z_b0[3],0.72400147775825,0.7258165,0.6073921583862161,0.6085754240999999,-0.26479395,1.7270209999999997,NA,NA
z_b0[4],-1.6617311055365,-1.6630500000000001,0.6813876881255638,0.6803873789999999,-2.796612,-0.5405017500000001,NA,NA
z_b0[5],0.0535713790053,0.0584645,1.0010871578080651,1.0284047487,-1.584038,1.6820514999999991,NA,NA
z_b0[6],0.72956966218025,0.7393215,0.63310556397501,0.6310723964999999,-0.33116389999999996,1.7832369999999997,NA,NA
z_b0[7],0.801261571904,0.8064640000000001,0.5736965813119193,0.5616370493999999,-0.1390334,1.756216,NA,NA
z_b0[8],-0.3894589914555,-0.389076,0.6879273885258965,0.7054233039000001,-1.5160010000000002,0.7238114499999995,NA,NA
z_b0[9],-0.008012853712325,-0.003323385,1.013551779694909,1.0131389873009997,-1.648854,1.6619399999999998,NA,NA
z_b0[10],0.271257816780825,0.26595749999999996,0.5939214206200438,0.5835439470000001,-0.72756585,1.2716034999999983,NA,NA
z_b0[11],-0.47406885660575,-0.47034549999999997,0.8824060055424447,0.8643343023,-1.9114625,1.0035544999999995,NA,NA
z_b0[12],0.1589733147935,0.161881,1.0081853341421099,1.0107506892,-1.5040615,1.8385715,NA,NA
z_b0[13],-0.99447063977575,-1.0021499999999999,0.5665124836582095,0.5708573387999998,-1.918405,-0.06829593000000012,NA,NA
z_b0[14],-0.008166125227849999,-0.013867999999999998,1.048827808238442,1.0334455887,-1.7113055000000001,1.7416499999999986,NA,NA
z_b0[15],0.41309997402275,0.41430500000000003,0.8512865802987241,0.8225887341,-0.9438594,1.8311569999999995,NA,NA
z_b0[16],0.3464495493516,0.354902,0.7799235781644375,0.7878239879999999,-0.9502347499999999,1.6476409999999997,NA,NA
z_b0[17],0.65369050708985,0.6406395,0.7066257509416343,0.6973490642999999,-0.49133774999999996,1.8026639999999998,NA,NA
z_b0[18],0.49700602910225,0.49507650000000003,0.354994007355566,0.3523413725999999,-0.08084067999999997,1.0791799999999996,NA,NA
z_b0[19],-2.125349252575,-2.1194300000000004,0.8114798837004319,0.8170979250000001,-3.4712115,-0.8321546500000001,NA,NA
z_b0[20],0.81949140954575,0.8213735,0.46054063125237527,0.4598795397,0.06696114000000002,1.569788,NA,NA
z_b0[21],0.015504467757,0.0123497,0.4152000532219879,0.42312410657999994,-0.6642280999999999,0.714864549999999,NA,NA
z_b0[22],-0.74675489844195,-0.754769,0.5011624097696444,0.4963381563,-1.576503,0.08748832999999995,NA,NA
z_b0[23],-0.04534525263875,-0.0520123,0.5440668843449734,0.5367538323,-0.91916685,0.8615800999999997,NA,NA
z_b0[24],0.041707001618025,0.05166585,0.4866857673373324,0.49428601551,-0.76059325,0.8378088499999999,NA,NA
z_b0[25],-0.77191585621,-0.7865695,0.7448120892800238,0.7654574844,-1.9551075,0.4515886499999998,NA,NA
z_b0[26],0.0202225989725,0.015899,0.9918548299247952,0.9637589408999999,-1.613404,1.626835499999999,NA,NA
z_b0[27],-1.1963365275425,-1.18716,0.6950483426592197,0.697281606,-2.3319124999999996,-0.07081448500000079,NA,NA
z_b0[28],-0.5184003044335,-0.5333535,0.9489178598451402,0.9146774678999998,-2.0808264999999997,1.083316499999998,NA,NA
z_b0[29],0.09200628938525,0.114154,1.0370449861529256,1.0322832303,-1.6213775,1.7779699999999998,NA,NA
z_b0[30],0.48911568846825,0.49784,0.9008063341638597,0.9017306634,-0.9945492499999998,1.9828905,NA,NA
z_b0[31],-0.258865082834375,-0.2471765,0.9260852234775399,0.9176174637,-1.7681695,1.2562609999999974,NA,NA
z_b0[32],-0.0881295388155,-0.09839715,1.0305697840762942,1.0091124161999998,-1.7584015,1.622130499999999,NA,NA
z_b0[33],-1.376753261965,-1.367145,0.8546840796083358,0.8452206231,-2.791088,0.02528715499999936,NA,NA
z_b0[34],-0.15910044876275,-0.16778749999999998,0.9155013843196738,0.9231216162,-1.6540309999999998,1.3083579999999997,NA,NA
b1,1.1077256875000001,1.107685,0.027525624572920706,0.027947010000000046,1.0628539999999997,1.152272,NA,NA
b2,-0.32432702125,-0.3245615,0.021613006381899176,0.021711935699999966,-0.36015549999999996,-0.2891825,NA,NA
b3,0.146894921675,0.147154,0.01916319807546858,0.0192174612,0.11471100000000001,0.17803905,NA,NA
b4,-0.027605410438575,-0.0276938,0.01798054780977647,0.017975931960000004,-0.056924054999999994,0.001590652999999997,NA,NA
b5,-0.01876045415385,-0.018837899999999998,0.06464242672012395,0.06370420854,-0.12651939999999998,0.08910708999999999,NA,NA
b6,0.002079592676475,0.00212797,0.01269899203204309,0.012802006371,-0.018787494999999998,0.023206324999999996,NA,NA
b7,-0.0065566292174625,-0.00649967,0.012351155660488354,0.012261153890999996,-0.026548715,0.013807999999999992,NA,NA
b8,-0.1558241201,-0.1555975,0.01741676583633039,0.017308613699999986,-0.1843002,-0.1273172,NA,NA
b9,0.0116622867362475,0.01140555,0.054831734874945,0.05487836487,-0.07978323999999999,0.10131989999999999,NA,NA
b10,0.027812428875,0.02774735,0.003472875155598791,0.0035176908900000003,0.022189970000000003,0.033682859999999995,NA,NA
b11,-7.57801603970525e-5,-7.603595000000001e-5,5.0466733093312584e-5,4.9682815559999996e-5,-1.606604e-4,7.332189999999998e-6,NA,NA
b12,-0.28740825275,-0.28741700000000003,0.037104075625898306,0.03763654230000005,-0.347996,-0.22640615,NA,NA
b13,0.046602631956275,0.046009049999999996,0.044915936302697836,0.045099876569999996,-0.027088144999999998,0.12059044999999997,NA,NA
sigma,0.94845084125,0.947761,0.037043094813512666,0.03675736049999999,0.88816695,1.0093025,NA,NA
b0[1],1.5696914925,1.56992,0.15015127423930297,0.1533823830000001,1.3309465,1.8196884999999998,NA,NA
b0[2],1.812536595,1.807075,0.1721126668866405,0.16890520500000006,1.5456975,2.1026529999999997,NA,NA
b0[3],1.6859502475,1.68437,0.17070185776530047,0.16796375399999983,1.4110295000000002,1.9687959999999993,NA,NA
b0[4],1.28670732575,1.2925550000000001,0.18870080643953638,0.18240427800000011,0.9630743,1.585175,NA,NA
b0[5],1.5747049205,1.576175,0.217080968865782,0.21330907500000013,1.225872,1.9330694999999998,NA,NA
b0[6],1.686898995,1.6860650000000001,0.17333648154571685,0.1677561900000001,1.4045480000000001,1.9809034999999997,NA,NA
b0[7],1.69933267,1.69508,0.16813094795675276,0.16135135799999997,1.4298514999999998,1.986886,NA,NA
b0[8],1.5003206085,1.5029849999999998,0.17818306303117035,0.1771558740000003,1.2033954999999998,1.7874189999999994,NA,NA
b0[9],1.5629385675,1.565155,0.2199807204355697,0.21025491899999987,1.206573,1.9221155,NA,NA
b0[10],1.6102203225,1.605165,0.16951002073510552,0.16250778599999996,1.3425084999999999,1.8969935,NA,NA
b0[11],1.48442153625,1.485225,0.19849950854035098,0.197660232,1.1584515000000002,1.8060634999999996,NA,NA
b0[12],1.59128038025,1.58716,0.21660971480547148,0.21111482700000006,1.2435345,1.9522789999999999,NA,NA
b0[13],1.39838570525,1.401945,0.1672024831397964,0.16297480500000006,1.1227414999999998,1.6726434999999997,NA,NA
b0[14],1.56390658525,1.562345,0.22133716962515276,0.2179051350000001,1.2019455000000001,1.9227129999999995,NA,NA
b0[15],1.63437212825,1.63213,0.1983245508165213,0.19294556400000004,1.31612,1.96288,NA,NA
b0[16],1.62356726675,1.6201750000000001,0.19040066018429203,0.18815676599999995,1.3185814999999999,1.9360709999999999,NA,NA
b0[17],1.6752929045,1.66994,0.1826451080961183,0.17840125800000006,1.3760539999999999,1.9820470000000001,NA,NA
b0[18],1.6482667125,1.646825,0.15065119760045703,0.15202580399999993,1.4034410000000002,1.8955364999999997,NA,NA
b0[19],1.2104700075000001,1.215325,0.2080121472217714,0.202285944,0.85864305,1.537205,NA,NA
b0[20],1.7021880875,1.701415,0.15714431827482297,0.15734833799999992,1.451096,1.9628449999999997,NA,NA
b0[21],1.56808002,1.5663550000000002,0.14887912667610448,0.148289652,1.3297495,1.8138414999999997,NA,NA
