variable,Estimate,Est.Error,Q2.5,Q97.5
"r_SPCD[431,ln_qmd_centered]",-4.5399087433e-4,0.08044185915970427,-0.1628625,0.16346852499999984
"r_SPCD[475,ln_qmd_centered]",0.00889920377503125,0.0765682551283821,-0.145396275,0.16091709999999995
"r_SPCD[542,ln_qmd_centered]",-0.06873818363666975,0.08253902781915216,-0.24780967499999998,0.07270162499999998
"r_SPCD[603,ln_qmd_centered]",0.0012255100847525,0.08651508078267763,-0.173484125,0.17820799999999995
"r_SPCD[631,ln_qmd_centered]",-0.01534277763944875,0.05381762719793371,-0.125010175,0.08847488999999996
"r_SPCD[746,ln_qmd_centered]",0.06676558865879,0.07759462304825486,-0.0746860675,0.2338691999999999
"r_SPCD[747,ln_qmd_centered]",0.0559586257951375,0.0622543876516916,-0.05976120000000001,0.18451952499999993
"r_SPCD[763,ln_qmd_centered]",-0.0016010247487125,0.08247711454314757,-0.169003975,0.164541325
"r_SPCD[768,ln_qmd_centered]",0.05292928397044125,0.08199992785407022,-0.09824224,0.23249442499999998
"r_SPCD[805,ln_qmd_centered]",0.05166795990157825,0.07700395645913931,-0.08612591,0.21594877499999993
"r_SPCD[815,ln_qmd_centered]",0.0079526285475375,0.05424203035586392,-0.10000736249999999,0.1133082
"r_SPCD[818,ln_qmd_centered]",0.051513393542325,0.08244223975335724,-0.093704765,0.23412864999999997
"r_SPCD[920,ln_qmd_centered]",-0.05089229621228,0.08241643397402575,-0.22675754999999997,0.09713196249999997
"r_SPCD[981,ln_qmd_centered]",0.05069951879935,0.0706514317391882,-0.08057298249999999,0.20007487499999996
"r_SPCD[999,ln_qmd_centered]",6.130331799875001e-4,0.08303602666390275,-0.16656985,0.1638674
lprior,-0.20908458758405,0.14204737353564853,-0.5369664,0.018093144999999974
lp__,1293.921395,10.10582763053018,1273.78975,1313.2407500000002
