variable,estimate
lp__,-7448.23
mu_b0,0.829945
sigma_b0,0.721495
z_b0[1],0.0147776
z_b0[2],-0.0865631
z_b0[3],-0.278895
z_b0[4],-0.0620525
z_b0[5],-0.467195
z_b0[6],0.237136
z_b0[7],-0.328702
z_b0[8],0.131351
z_b0[9],-0.26538
z_b0[10],-0.361477
z_b0[11],0.899482
z_b0[12],0.0998653
z_b0[13],0.0476111
z_b0[14],0.489099
b1,0.899793
b2,-0.170792
b3,0.318811
b4,0.0507922
b5,-0.0131715
b6,-0.00491953
b7,-0.0356578
b8,0.0728275
b9,0.00833609
b10,0.0288503
b11,-6.59776e-5
b12,-0.196309
b13,0.0627168
sigma,0.777362
b0[1],0.840607
b0[2],0.76749
b0[3],0.628724
b0[4],0.785174
b0[5],0.492867
b0[6],1.00104
b0[7],0.592788
b0[8],0.924714
b0[9],0.638475
b0[10],0.569141
b0[11],1.47892
b0[12],0.901997
b0[13],0.864296
b0[14],1.18283
ln_DDS_rep[1],-0.486614
ln_DDS_rep[2],1.35566
ln_DDS_rep[3],2.74002
ln_DDS_rep[4],1.46975
ln_DDS_rep[5],1.26909
ln_DDS_rep[6],2.7819
ln_DDS_rep[7],2.34822
ln_DDS_rep[8],0.446985
ln_DDS_rep[9],4.41971
ln_DDS_rep[10],0.957098
ln_DDS_rep[11],-0.255041
ln_DDS_rep[12],4.61523
ln_DDS_rep[13],1.17139
ln_DDS_rep[14],1.5029
ln_DDS_rep[15],0.963012
ln_DDS_rep[16],2.17378
ln_DDS_rep[17],2.24791
ln_DDS_rep[18],2.70277
ln_DDS_rep[19],3.2325
ln_DDS_rep[20],-1.09258
ln_DDS_rep[21],0.605795
ln_DDS_rep[22],3.70137
ln_DDS_rep[23],3.64529
ln_DDS_rep[24],1.43752
ln_DDS_rep[25],1.70621
ln_DDS_rep[26],2.24631
ln_DDS_rep[27],0.524848
ln_DDS_rep[28],3.01324
ln_DDS_rep[29],0.620719
ln_DDS_rep[30],1.8178
ln_DDS_rep[31],2.14905
ln_DDS_rep[32],3.3141
ln_DDS_rep[33],2.0412
ln_DDS_rep[34],-1.59578
ln_DDS_rep[35],2.86758
ln_DDS_rep[36],1.79276
ln_DDS_rep[37],3.37305
ln_DDS_rep[38],2.50063
ln_DDS_rep[39],2.8075
ln_DDS_rep[40],0.571186
ln_DDS_rep[41],2.13447
ln_DDS_rep[42],2.65063
ln_DDS_rep[43],0.909009
ln_DDS_rep[44],1.09041
ln_DDS_rep[45],2.99447
ln_DDS_rep[46],4.4347
ln_DDS_rep[47],2.73449
ln_DDS_rep[48],1.01604
ln_DDS_rep[49],1.65395
ln_DDS_rep[50],3.84123
ln_DDS_rep[51],0.671694
ln_DDS_rep[52],1.81205
ln_DDS_rep[53],3.75844
ln_DDS_rep[54],3.359
ln_DDS_rep[55],2.44426
ln_DDS_rep[56],-0.555801
ln_DDS_rep[57],0.786524
ln_DDS_rep[58],3.2573
ln_DDS_rep[59],1.97673
ln_DDS_rep[60],3.84984
ln_DDS_rep[61],-1.75842
ln_DDS_rep[62],0.569958
ln_DDS_rep[63],1.45195
ln_DDS_rep[64],3.39944
ln_DDS_rep[65],3.35499
ln_DDS_rep[66],1.03731
ln_DDS_rep[67],0.237517
ln_DDS_rep[68],1.87917
ln_DDS_rep[69],-0.516891
ln_DDS_rep[70],1.88557
ln_DDS_rep[71],2.16974
ln_DDS_rep[72],2.69026
ln_DDS_rep[73],2.55217
ln_DDS_rep[74],3.16033
ln_DDS_rep[75],3.85321
ln_DDS_rep[76],1.6857
ln_DDS_rep[77],1.11721
ln_DDS_rep[78],1.53202
ln_DDS_rep[79],2.75891
ln_DDS_rep[80],1.87296
ln_DDS_rep[81],-0.51153
ln_DDS_rep[82],4.41253
ln_DDS_rep[83],3.62329
