variable,Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS
Intercept,-0.0799221855875,0.07123061149717902,-0.21704864999999995,0.06135780750000002,1.0081704600650452,670.1347273216761,1029.1335871041554
DBH_std,0.17423263525,0.01089814549646053,0.15281997500000002,0.19544402500000002,1.0003061299885456,2772.5767624623686,2722.5876263429814
IDBH_stdE2,-0.017709825005,0.0028779308201449154,-0.0233172925,-0.01206138,1.000907825956498,5261.47153523353,3589.3203665749693
BA_std,-0.09242136275,0.013399845336520982,-0.118706425,-0.06659115750000001,1.0006585994506219,2349.7666794705874,2695.2357020723784
BAL_std,0.03070821130025,0.013363942508100156,0.005203930750000002,0.057242122500000006,1.000530439230446,2290.732557379253,2819.136462587766
CR_std,-0.39168225925,0.006276990375895458,-0.403846975,-0.379597525,1.000570390670313,6469.530248772305,2825.9325481536466
SI_std,-0.0570879004,0.007603956704979825,-0.0717822875,-0.042172852499999997,1.0018104561882497,4781.994913298064,2495.3229397961254
