variable,p50,p05,p95,rhat,ess_bulk
b_Intercept,-0.208735,-0.26240484999999997,-0.15289135,1.0028789165038934,682.1974642214215
b_CR_t1_std,0.5588675,0.5533898,0.56442205,1.001587587118088,11048.184236696907
b_DBH_std,0.125352,0.1068117,0.143614,1.0010230575697165,2033.266766563301
b_IDBH_stdE2,-0.01408475,-0.01674984,-0.011434590000000003,1.0005178456883466,5107.694350196866
b_BA_std,-0.03369635,-0.045358775,-0.022100040000000012,1.0000723179945454,3394.0060980169114
b_BAL_std,-0.010468749999999999,-0.023142589999999998,0.0018663254999999957,1.0002455319492554,3208.070459382369
b_SI_std,-0.02618925,-0.032210724999999996,-0.02013384,1.0022936201284989,7294.8441899333575
b_relDBH_std,-0.0534637,-0.06475729999999999,-0.042467239999999996,0.9999767628720608,3515.852845367758
sd_SPCD_grouped__Intercept,0.107237,0.074927035,0.1621699999999999,1.0030600457745313,910.0519490089416
sd_SPCD_grouped__DBH_std,0.01687275,0.0082806475,0.035370504999999976,1.0006064205084049,1622.2127612976817
cor_SPCD_grouped__Intercept__DBH_std,0.0484935,-0.6717457,0.6756909999999998,1.000974194308156,2507.0268776968355
phi,16.1749,15.965285,16.383115,1.000474154505196,6594.190490548243
Intercept,-0.22295500000000001,-0.27661295,-0.1669559,1.0028605201595502,682.2639728066775
"r_SPCD_grouped[OTHER,Intercept]",0.038905999999999996,-0.09815401,0.18571085,1.002851539571927,4155.385698835676
"r_SPCD_grouped[42,Intercept]",-0.014138600000000001,-0.072278825,0.04174174499999994,1.0023444926159406,717.046886379267
"r_SPCD_grouped[94,Intercept]",0.165862,0.106493,0.2313998,1.0038258159590043,830.0460407474345
"r_SPCD_grouped[95,Intercept]",-0.030810450000000003,-0.097821865,0.032407314999999985,1.0018685106020293,916.7014664738941
"r_SPCD_grouped[98,Intercept]",-0.0356684,-0.0916181,0.019143279999999978,1.0027734349670745,703.8810338471567
"r_SPCD_grouped[108,Intercept]",-0.15238849999999998,-0.21402454999999998,-0.09169897500000002,1.00200178868637,850.7376335653024
"r_SPCD_grouped[242,Intercept]",0.15180549999999998,0.0946737,0.20995629999999993,1.002366248938675,728.3894887761315
"r_SPCD_grouped[263,Intercept]",-0.0221936,-0.07931946999999999,0.032567664999999996,1.0031569997072842,690.9665487461141
"r_SPCD_grouped[264,Intercept]",-0.001864665,-0.060532564999999997,0.05180494499999999,1.0024906723210898,703.4842952726864
"r_SPCD_grouped[351,Intercept]",-0.0756864,-0.1508581,-7.559873000000282e-4,1.0012303785522798,1264.4111397791255
"r_SPCD_grouped[375,Intercept]",0.08830325,0.027205565000000004,0.14997699999999994,1.0018100926291316,820.478475608152
"r_SPCD_grouped[746,Intercept]",-0.09339295,-0.17851465,-0.014629585000000006,1.0007005939301237,1508.7783369758708
"r_SPCD_grouped[747,Intercept]",-0.011638800000000001,-0.07691648999999999,0.05098877999999998,1.0015338316207771,892.1330292664876
"r_SPCD_grouped[OTHER,DBH_std]",1.984605e-4,-0.03175025,0.03119066499999999,1.0000767944906672,4677.597220911103
"r_SPCD_grouped[42,DBH_std]",-0.004584680000000001,-0.023171240000000003,0.011402904999999994,1.0003894057151053,3012.969301580873
"r_SPCD_grouped[94,DBH_std]",0.009171414999999999,-0.019287385,0.047938715,1.0002988159069928,2559.2931128465507
"r_SPCD_grouped[95,DBH_std]",-0.00357334,-0.03602708,0.02079426,0.9995785462688292,3513.929265576963
"r_SPCD_grouped[98,DBH_std]",0.0206461,0.005596772999999999,0.039130419999999985,1.0002208787466644,2153.4596270767106
"r_SPCD_grouped[108,DBH_std]",8.515244999999999e-4,-0.028321605,0.029759394999999994,0.9999625643439154,4518.317962360584
"r_SPCD_grouped[242,DBH_std]",-0.00260761,-0.021733445,0.01590233999999999,0.9998907468798142,3483.1450900104246
"r_SPCD_grouped[263,DBH_std]",-0.005837810000000001,-0.020619685,0.008993377999999982,1.0023648797217541,2012.8783857148712
"r_SPCD_grouped[264,DBH_std]",-0.0109781,-0.029344175,0.0041338499999999945,1.0019331866143564,2210.4595709536457
"r_SPCD_grouped[351,DBH_std]",0.0025062549999999998,-0.02532743,0.033749834999999985,1.0002611831077841,4789.829658564986
"r_SPCD_grouped[375,DBH_std]",-0.0015844,-0.027932735,0.024325194999999997,1.0004181653844895,4482.041610491862
"r_SPCD_grouped[746,DBH_std]",5.05811e-4,-0.03115025,0.033022924999999974,1.0004691212910752,4307.004919537296
"r_SPCD_grouped[747,DBH_std]",-0.0048642,-0.03278168,0.01774786499999997,0.9997566665503005,4055.9580149302265
lprior,-21.7291,-21.790405000000003,-21.690195,1.0026358908076622,997.9763488386428
lp__,22648.7,22638.6,22656.6,1.005899226095645,857.1109852233484
