variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk
lp__,-13207.5222,-12805.1,1269.2753349179673,858.4995300000003,-15725.185,-12034.565,NA,NA
lp_approx__,-15.0364071475,-14.698450000000001,3.9163733343894025,3.8450489699999983,-21.987825,-9.1707905,NA,NA
mu_b0,0.74578292475,0.743538,0.12361616558036932,0.12490237830000003,0.5475246,0.9514636,NA,NA
sigma_b0,0.168460991225,0.16488350000000002,0.03683132273727275,0.0360449712,0.11525379999999999,0.23631914999999998,NA,NA
z_b0[1],0.1555313931395,0.169878,1.0017144485649823,0.9971582123999999,-1.524256,1.7941429999999978,NA,NA
z_b0[2],-0.273477778951,-0.275054,1.0104943289020336,0.977589375,-1.9397345,1.4056859999999993,NA,NA
z_b0[3],-0.305232476580075,-0.29742,0.38636198614355843,0.3782320163999999,-0.952499,0.33436349999999987,NA,NA
z_b0[4],-0.2223188937995,-0.2187935,0.5939969522283783,0.5868049257000001,-1.1984635,0.7297951999999994,NA,NA
z_b0[5],-1.292562335125,-1.285995,0.509666123853587,0.5135800530000001,-2.1366135,-0.4627179000000009,NA,NA
z_b0[6],0.95728342466,0.9437964999999999,0.45716480398010534,0.45770975459999985,0.22343450000000004,1.7319174999999998,NA,NA
z_b0[7],-0.442238396863875,-0.44003400000000004,0.4778293912595007,0.48470938319999995,-1.2410404999999998,0.3452578499999996,NA,NA
z_b0[8],0.719611584064,0.7240955,0.49670512108528003,0.5122494194999999,-0.080448165,1.5287584999999995,NA,NA
z_b0[9],-0.5628925693965,-0.5617975,0.34727940774086646,0.3524295872999999,-1.128335,0.0067718679999999145,NA,NA
z_b0[10],-0.6455962677685,-0.6459809999999999,0.41906719305641105,0.4023702269999999,-1.336405,0.06867792999999989,NA,NA
z_b0[11],1.825883278425,1.83548,0.6577041550966605,0.658637637,0.74889065,2.8995769999999994,NA,NA
z_b0[12],0.35082244195075,0.3483905,0.5043227470204642,0.49852869780000003,-0.48083599999999993,1.191517999999999,NA,NA
z_b0[13],0.3607352968225,0.33993300000000004,0.6821370646585775,0.6816587085,-0.76015965,1.4921919999999995,NA,NA
z_b0[14],1.54370373763925,1.54227,0.5712809015318012,0.5799189899999999,0.5865374000000001,2.4850719999999997,NA,NA
b1,0.89103136625,0.8907609999999999,0.014127185468731127,0.014451643499999946,0.8678432999999999,0.9139952,NA,NA
b2,-0.15676931375,-0.15688950000000002,0.015371790382684875,0.01534787520000002,-0.18195455,-0.13136945000000003,NA,NA
b3,0.354902327,0.354959,0.017409723227920344,0.0172826682,0.32668435,0.38442529999999997,NA,NA
b4,0.0306544456305775,0.0307598,0.022985212677725565,0.022506164519999997,-0.0069395145,0.068762215,NA,NA
b5,-0.00252492655141,-0.002101335,0.03830002622149304,0.038506732131,-0.06726790499999999,0.05982001499999999,NA,NA
b6,-0.0148390509190475,-0.01504585,0.012045181227490905,0.011935270997999996,-0.034549340000000005,0.005557908499999995,NA,NA
b7,-0.0293791827461925,-0.0291885,0.01381700319249062,0.013528502609999998,-0.052613325,-0.006835616500000001,NA,NA
b8,0.05926676505025,0.0593257,0.02345012671624825,0.022742713349999992,0.0208867,0.09852122999999999,NA,NA
b9,0.026419480341898314,0.0259167,0.03808687930216139,0.037763675249999996,-0.036528744999999994,0.08957025999999997,NA,NA
b10,0.028074788375,0.0280863,0.00344764730638876,0.0034741765799999992,0.022233165000000003,0.033634975,NA,NA
b11,-1.731141135e-4,-1.737925e-4,5.7577284537305434e-5,5.653746839999999e-5,-2.6614209999999995e-4,-7.990280000000001e-5,NA,NA
b12,-0.201493913375,-0.20148,0.031984599255709074,0.0320953248,-0.25402090000000005,-0.14863385,NA,NA
b13,0.049800802629175,0.05002365,0.026675691454783795,0.02622578553,0.0055424095000000005,0.092560035,NA,NA
sigma,0.916961989,0.9156715,0.03539147931811356,0.03476178090000005,0.8621131500000001,0.9762932,NA,NA
b0[1],0.7724854302775,0.7718935,0.21076774005569965,0.20733642089999996,0.43526925,1.1176974999999998,NA,NA
b0[2],0.700789199025,0.6987135,0.2134714916236504,0.20710958309999994,0.35508295,1.059062,NA,NA
b0[3],0.694558096,0.6925095,0.13975584707440564,0.14166910169999997,0.46983505000000003,0.9239297,NA,NA
b0[4],0.70841509075,0.7076344999999999,0.16137600890761536,0.16188954180000006,0.44464865000000003,0.9655067999999999,NA,NA
b0[5],0.5278900341525,0.5315865,0.1607970348456905,0.1591000298999999,0.2612622,0.7864580999999999,NA,NA
b0[6],0.90683478825,0.903007,0.15186894272065038,0.15192424589999998,0.6676874500000001,1.1601144999999995,NA,NA
b0[7],0.670204512575,0.6702735,0.15077760813603938,0.1525721421,0.42154020000000003,0.9156208499999999,NA,NA
b0[8],0.867176532,0.8607395,0.15078074207731842,0.14924148120000003,0.6287037,1.1250029999999998,NA,NA
b0[9],0.650766638975,0.6488579999999999,0.14083356219730583,0.14047486739999995,0.4209812,0.8821222999999999,NA,NA
b0[10],0.636644615625,0.638254,0.14588771750334364,0.14693529689999998,0.39495585,0.8802978499999999,NA,NA
b0[11],1.05314326275,1.04572,0.17793552645270902,0.17961698999999995,0.7727551500000001,1.350911,NA,NA
b0[12],0.80528917775,0.8029385,0.15117238840044278,0.14838972749999998,0.56451045,1.0610069999999998,NA,NA
b0[13],0.80601612775,0.804973,0.16910646072469596,0.16988001449999995,0.53066065,1.0865905,NA,NA
b0[14],1.0058802095,1.000455,0.167080226274015,0.16704083550000012,0.7402596499999999,1.2878139999999996,NA,NA
ln_DDS_rep[1],2.4407641061075,2.4326600000000003,0.9986854900043347,0.9712438469999998,0.8043846,4.0724389999999975,NA,NA
ln_DDS_rep[2],0.45731670166325,0.4515835,0.9414231643605595,0.9596684475,-1.062958,1.9780189999999984,NA,NA
ln_DDS_rep[3],2.6067554239,2.597785,0.9390874216896824,0.941784585,1.0734534999999998,4.1898775,NA,NA
ln_DDS_rep[4],3.38793528775,3.3923,0.9893593135133496,1.0060775339999997,1.7685695,5.021029999999998,NA,NA
ln_DDS_rep[5],1.18746535872675,1.18103,0.9414081607200621,0.9323300448,-0.33735175,2.743685999999999,NA,NA
ln_DDS_rep[6],1.705157721325,1.7061250000000001,0.9661671174174822,0.9705840899999999,0.13185845000000004,3.291136,NA,NA
