variable,Estimate,Est.Error,Q2.5,Q97.5
b_Intercept,5.744052795,0.10632802066334747,5.537754,5.95987475
b_ln_qmd_centered,-1.614013915,0.042736061542827025,-1.69824,-1.5292995
sd_SPCD__Intercept,0.394447708375,0.08235922704596783,0.27140755000000005,0.5845556749999997
sd_SPCD__ln_qmd_centered,0.1284795724875,0.03919608732425423,0.0684303025,0.21869405
cor_SPCD__Intercept__ln_qmd_centered,0.47337516080405,0.23642138032339646,-0.06448672749999997,0.8340492499999999
sigma,0.194686111875,0.0031528086651300058,0.188721,0.20104002499999998
Intercept,5.99263643,0.10372211225698925,5.790368,6.20549175
"r_SPCD[42,Intercept]",0.40070954788,0.10744742343921905,0.185919575,0.6097288750000001
"r_SPCD[94,Intercept]",-0.31643097908575,0.11128101952091363,-0.5434164,-0.10086020000000007
"r_SPCD[95,Intercept]",-0.117591349422,0.14816408758002034,-0.40261587499999996,0.18000439999999993
"r_SPCD[98,Intercept]",0.39120916555375,0.10697392403238354,0.17645252500000003,0.598876275
"r_SPCD[108,Intercept]",-0.0711563405658575,0.12582012248015045,-0.3141745,0.17739437499999988
"r_SPCD[242,Intercept]",0.61163293205,0.10771585421317247,0.39765164999999997,0.82060165
"r_SPCD[263,Intercept]",0.45812540066625,0.10665889204283047,0.2430074,0.6669708999999999
"r_SPCD[264,Intercept]",0.29873095171375,0.10682616538184485,0.081798935,0.50650995
"r_SPCD[351,Intercept]",-0.45978599536525,0.16019353912027065,-0.7828808999999999,-0.14344125000000016
"r_SPCD[375,Intercept]",-0.37714456892125,0.11195622414537254,-0.6016299500000001,-0.15634737500000004
"r_SPCD[376,Intercept]",-0.3828708868275,0.11525231763648172,-0.61064005,-0.15889857500000015
"r_SPCD[741,Intercept]",-0.33366640738175,0.14611459231651364,-0.62633545,-0.0474841825000002
"r_SPCD[746,Intercept]",-0.07356822191905875,0.1261958846799433,-0.3244954,0.1739971
"r_SPCD[747,Intercept]",-0.217540774191375,0.11081290054863231,-0.438982775,-0.001697403750000131
"r_SPCD[42,ln_qmd_centered]",0.079767651667,0.05390385650432571,-0.025472027499999998,0.187750025
"r_SPCD[94,ln_qmd_centered]",-0.05765367392838375,0.06195831290836854,-0.182874075,0.06433885249999995
"r_SPCD[95,ln_qmd_centered]",0.02622383995735,0.10607160223579783,-0.174886975,0.25075397499999996
"r_SPCD[98,ln_qmd_centered]",-0.0020395766525375,0.04916827672164842,-0.09993284499999999,0.095054784999999975
"r_SPCD[108,ln_qmd_centered]",0.093833730640575,0.0906295600084026,-0.06934170999999999,0.28382227499999985
"r_SPCD[242,ln_qmd_centered]",0.0967019012901625,0.061891077194008555,-0.0233556275,0.22095394999999995
"r_SPCD[263,ln_qmd_centered]",0.0269575824778975,0.047035056129658054,-0.06605863749999999,0.12113324999999993
"r_SPCD[264,ln_qmd_centered]",0.13574906704275,0.04996559138778652,0.040709520000000006,0.23723119999999995
"r_SPCD[351,ln_qmd_centered]",-0.0476493440514625,0.11785737631640149,-0.286812325,0.18930905
"r_SPCD[375,ln_qmd_centered]",-0.187700748566375,0.07438072940575687,-0.34389782499999993,-0.052219125000000026
"r_SPCD[376,ln_qmd_centered]",-0.182883729711625,0.07850952036565075,-0.347592325,-0.0399233075
"r_SPCD[741,ln_qmd_centered]",0.00905879075225975,0.112675222140066,-0.2018423,0.24892147499999995
"r_SPCD[746,ln_qmd_centered]",-0.0250317255649125,0.09822462084319347,-0.228401375,0.16687449999999995
"r_SPCD[747,ln_qmd_centered]",0.01460075217945,0.06965824821915213,-0.119620275,0.15449977499999992
lprior,-0.577681258919375,0.43607068331231746,-1.62506625,0.02467621749999994
lp__,373.80287425,5.474237929799083,362.371525,383.49612499999995
