variable,p50,Est.Error,p025,p975,Rhat,Bulk_ESS,Tail_ESS
Intercept,3.3333332,0.4728765858046479,2.42170925,4.284107499999999,1.007179480504698,725.8637649321903,1177.081281769236
DBH_std,-1.202807665,0.04853631417862595,-1.298481,-1.1062874999999999,1.0031346604838416,3038.0590514798387,2381.0828492843457
IDBH_stdE2,0.0478178190225,0.016541870525365123,0.01666581750000001,0.08212256000000001,0.9996889754739592,4074.6270006074424,2936.8972528137133
BAL_std,-3.1475487225,0.08334671721856099,-3.306692,-2.983309,1.0008394754663972,2821.5236064594565,2400.1918340713137
CR_std,1.13844456,0.0351822259075709,1.0708535,1.20838075,1.0012323330369333,4581.058994585235,2949.615027459375
SI_std,0.16168384455875,0.035898130760921305,0.09205784000000002,0.2312196,1.0009708025530484,4871.132192442936,3073.586963136835
BA_std,2.9568402325,0.08539013983192716,2.788405,3.1168995,1.0004809322073642,2839.8315029163778,2648.825341844838
