variable,estimate
b_Intercept,4.6445
b_DBH_std,-1.509275
b_IDBH_stdE2,0.2010185
b_BAL_std,-3.6365600000000002
b_CR_std,0.5743405
b_SI_std,0.07589755000000001
b_BA_std,3.169215
sd_SPCD__Intercept,1.17084
Intercept,4.845185
"r_SPCD[12,Intercept]",-1.315395
"r_SPCD[68,Intercept]",0.07026715
"r_SPCD[70,Intercept]",0.00899675
"r_SPCD[71,Intercept]",-2.02076
"r_SPCD[91,Intercept]",-0.495436
"r_SPCD[94,Intercept]",-0.5700514999999999
"r_SPCD[95,Intercept]",-1.2586650000000001
"r_SPCD[96,Intercept]",0.1346075
"r_SPCD[105,Intercept]",-1.1209850000000001
"r_SPCD[125,Intercept]",2.44354
"r_SPCD[129,Intercept]",1.1571950000000002
"r_SPCD[130,Intercept]",-0.6211485
"r_SPCD[136,Intercept]",0.36400750000000004
"r_SPCD[202,Intercept]",0.02599635
"r_SPCD[241,Intercept]",1.55197
"r_SPCD[261,Intercept]",1.668425
"r_SPCD[313,Intercept]",0.024390250000000002
"r_SPCD[314,Intercept]",0.02734085
"r_SPCD[315,Intercept]",0.16653600000000002
"r_SPCD[316,Intercept]",0.6686855
"r_SPCD[317,Intercept]",1.31254
"r_SPCD[318,Intercept]",0.9856935
"r_SPCD[319,Intercept]",-1.863925
"r_SPCD[356,Intercept]",-1.286925
"r_SPCD[357,Intercept]",0.03769075
"r_SPCD[371,Intercept]",0.16322150000000002
"r_SPCD[373,Intercept]",0.0385177
"r_SPCD[375,Intercept]",-1.11468
"r_SPCD[391,Intercept]",0.1331395
"r_SPCD[402,Intercept]",0.24716500000000002
"r_SPCD[403,Intercept]",0.5483935
"r_SPCD[407,Intercept]",1.377645
"r_SPCD[462,Intercept]",0.5600015
"r_SPCD[491,Intercept]",0.04073215
"r_SPCD[500,Intercept]",-0.749607
"r_SPCD[531,Intercept]",-0.368959
"r_SPCD[541,Intercept]",-0.939701
"r_SPCD[543,Intercept]",-0.20942
"r_SPCD[544,Intercept]",-0.91405
"r_SPCD[552,Intercept]",0.00570583
"r_SPCD[601,Intercept]",-0.390162
"r_SPCD[602,Intercept]",1.24626
"r_SPCD[621,Intercept]",0.109024
"r_SPCD[660,Intercept]",-0.365865
"r_SPCD[681,Intercept]",0.187863
"r_SPCD[682,Intercept]",0.37797349999999996
"r_SPCD[693,Intercept]",0.2119145
"r_SPCD[701,Intercept]",0.872527
"r_SPCD[731,Intercept]",0.00740181
"r_SPCD[740,Intercept]",-1.099085
"r_SPCD[741,Intercept]",-1.3228550000000001
"r_SPCD[742,Intercept]",1.282295
"r_SPCD[743,Intercept]",-0.19151400000000002
"r_SPCD[746,Intercept]",-1.144475
"r_SPCD[753,Intercept]",0.03912005
"r_SPCD[761,Intercept]",0.16105550000000002
"r_SPCD[762,Intercept]",0.20552150000000002
"r_SPCD[763,Intercept]",-0.749132
"r_SPCD[766,Intercept]",0.02649345
"r_SPCD[802,Intercept]",0.9824955
"r_SPCD[804,Intercept]",0.697368
"r_SPCD[809,Intercept]",-0.8248545
"r_SPCD[823,Intercept]",0.5839205000000001
"r_SPCD[830,Intercept]",0.035161849999999994
"r_SPCD[833,Intercept]",0.3782135
"r_SPCD[837,Intercept]",-0.0450439
"r_SPCD[901,Intercept]",0.5795939999999999
"r_SPCD[920,Intercept]",0.22522350000000002
"r_SPCD[921,Intercept]",0.09913815000000001
"r_SPCD[922,Intercept]",1.08384
"r_SPCD[923,Intercept]",-1.17271
"r_SPCD[931,Intercept]",0.639048
"r_SPCD[935,Intercept]",-1.0213800000000002
"r_SPCD[951,Intercept]",1.02374
"r_SPCD[972,Intercept]",-1.592145
"r_SPCD[974,Intercept]",0.393513
"r_SPCD[975,Intercept]",-1.04601
"r_SPCD[977,Intercept]",0.2221195
lprior,-4.906985000000001
lp__,-3771.51
