SPCD,ln_sdimax_offset,ln_sdimax,sdimax_bayes,slope_offset,species_slope,qr_sdimax_10,qr_slope,n_stands,w_qr,w_bayes,sdimax_combined,slope_combined,fvs_sdimax_prior
701,0.068398631619245,5.544822880369245,255.90924767746773,-0.0036774944711445,-1.6425556119711444,350.12088384840405,-1.5629509072728247,208,0.7,0.30000000000000004,321.85739299712316,-1.5868323186823206,304
731,0.166173685000375,5.642597933750375,282.19489062664934,-0.0328421109914125,-1.6717202284914126,NA,NA,NA,NA,NA,NA,NA,499
740,-0.0989108761155,5.3775133726345,216.4832922987734,0.01372511540208,-1.62515300209792,NA,NA,NA,NA,NA,NA,NA,NA
741,0.03302767720673,5.50945192595673,247.01570706359755,0.014237809238975,-1.624640308261025,331.7213507501439,-1.6977991253890454,1336,0.7,0.30000000000000004,306.30965764418,-1.6758514802506392,384
742,0.2034857846,5.67991003335,292.9230754292514,0.114121405592125,-1.524756711907875,400.0678516051448,-1.4529040647393239,345,0.7,0.30000000000000004,367.9244187523768,-1.4744598588898892,648
743,0.24871814775,5.7251423965,306.4769033747032,0.00878982052560875,-1.6300882969743913,380.98085439890866,-1.6907823664913857,2902,0.7,0.30000000000000004,358.62966909164703,-1.6725741456362875,520
746,0.09550646033,5.57193070908,262.94127258312636,-0.02524736448818125,-1.6641254819881812,324.9514001533516,-1.7784019476463426,17066,0.7,0.30000000000000004,306.34836188228405,-1.7441190079488942,562
753,-0.0879904564517925,5.3884337922982075,218.8603362366076,0.00534988006818375,-1.6335282374318163,NA,NA,NA,NA,NA,NA,NA,NA
761,-0.0481467768478125,5.428277471902187,227.7565902151687,-0.00289786269945375,-1.6417759801994538,NA,NA,NA,NA,NA,NA,NA,463
762,-0.00422612509643375,5.472198123653566,237.98273372207973,0.026973465232742376,-1.6119046522672575,326.823555186356,-1.7340919623045554,746,0.7,0.30000000000000004,300.1713087470731,-1.697435769293366,384
763,0.0706215324084125,5.547045781158412,256.4787412754668,-0.00484810439675625,-1.6437262218967563,NA,NA,NA,NA,NA,NA,NA,463
766,-0.10377453574955,5.37264971300045,215.4329475786895,0.009740188940367,-1.629137928559633,NA,NA,NA,NA,NA,NA,NA,NA
802,0.056280930158875,5.532705178908875,252.82692883978376,-0.01829866798742625,-1.6571767854874262,295.6653696367153,-1.8257238878977229,1713,0.7,0.30000000000000004,282.81383739763584,-1.7751597571746338,361
804,0.097192856512,5.573617105262,263.3850698451273,8.752371090875001e-4,-1.6380028803909126,288.9310013671884,-2.0997817546161084,103,0.7,0.30000000000000004,281.2672219105701,-1.9612480923485496,361
809,-0.01208636182418625,5.464337886925813,236.11946555557586,-0.0116202977064675,-1.6504984152064675,321.3991426779089,-1.6358854324150212,1232,0.7,0.30000000000000004,295.815239541209,-1.6402693272524551,336
823,0.04995496179017137,5.5263792105401714,251.23260183308844,-2.6886085080749997e-4,-1.6391469783508075,316.62396609266943,-1.744904233781685,2078,0.7,0.30000000000000004,297.00655681479515,-1.7131770571524219,423
826,-0.06159454953832,5.41482969921168,224.71427340190164,-0.0098032380958625,-1.6486813555958626,NA,NA,NA,NA,NA,NA,NA,336
830,-0.03287202052719875,5.443552228222801,231.26222230873196,9.1184842655375e-4,-1.6379662690734462,NA,NA,NA,NA,NA,NA,NA,NA
833,0.1584814708125,5.6349057195625,280.03251447780553,0.00212137787021375,-1.6367567396297862,343.8427742790158,-1.7209131566152813,5710,0.7,0.30000000000000004,324.69969633865276,-1.6956662315196327,414
837,0.052962645419625,5.529386894169625,251.98936750217874,0.0164913214744325,-1.6223867960255676,313.5236702132664,-1.7447562397627094,1437,0.7,0.30000000000000004,295.0633793999401,-1.708045406641567,370
901,-0.02352842495534375,5.452895823794656,233.43316941680627,-0.01036327799413,-1.64924139549413,282.53863007071845,-1.7015226731159605,100,0.7,0.30000000000000004,267.8069918745448,-1.6858382898294115,343
920,-0.01704158677830875,5.459382661971691,234.95233457415117,0.011799897338109376,-1.6270782201618907,NA,NA,NA,NA,NA,NA,NA,447
921,-0.04453386216755125,5.431890386582449,228.5809436060165,7.067059017250001e-4,-1.638171411598275,NA,NA,NA,NA,NA,NA,NA,NA
922,0.026395260106147126,5.502819508856147,245.3828168541874,-0.024818860145905,-1.663696977645905,295.8605216351637,-1.9772859935897449,127,0.7,0.30000000000000004,280.7172102008708,-1.883209288806593,447
923,-0.138077087564375,5.338347161185625,208.16835704683638,0.0135548562075525,-1.6253232612924475,NA,NA,NA,NA,NA,NA,NA,447
931,0.03915983948371875,5.515584088233719,248.53510128905526,0.0274365883051375,-1.6114415291948625,374.84708178098487,-1.3701330274805692,84,0.7,0.30000000000000004,336.953487633406,-1.4425255779948571,492
935,-0.16758022443225,5.30884402431775,202.11645159101204,0.01394738841392625,-1.6249307290860737,NA,NA,NA,NA,NA,NA,NA,338
951,0.210775528375,5.687199777125,295.0662115609754,-0.00609776583658625,-1.6449758833365862,353.5727365796979,-1.7365230610326094,3134,0.7,0.30000000000000004,336.02077907408113,-1.7090589077238025,526
972,-0.0711878146783125,5.405236434071687,222.56883711977892,-0.029775354336675,-1.668653471836675,277.07440287952795,-1.7956072331522335,993,0.7,0.30000000000000004,260.7227331516033,-1.7575211047575658,282
974,-0.457177902875,5.019246345875,151.2972350299732,0.04333926782075,-1.59553884967925,NA,NA,NA,NA,NA,NA,NA,NA
975,-0.0498751364910625,5.426549112258938,227.363284900581,-0.0311695235395375,-1.6700476410395375,209.7731816548736,-2.4297803287042687,92,0.7,0.30000000000000004,215.05021262858583,-2.2018605224048495,227
977,-0.02238676845647,5.45403748029353,233.69982209564301,-0.0010112304401125,-1.6398893479401124,NA,NA,NA,NA,NA,NA,NA,282
999,0.147560691437,5.623984940187,276.9909793647901,-0.0146460611158,-1.6535241786158,196.67776235278922,-2.4833786233863573,45,0.45,0.55,240.85003170938973,-2.0269586787625506,NA
6918,0.16883659933075,5.64526084808075,282.9473528714555,-0.0172656911929325,-1.6561438086929325,NA,NA,NA,NA,NA,NA,NA,NA
