variable,p50,Est.Error,p025,p975,Rhat,Bulk_ESS,Tail_ESS
Intercept,4.64843974,0.19016301311091297,4.2906597500000005,5.046211,1.0066690606733408,442.4360815036827,947.1228741928685
DBH_std,-1.509208335,0.04947082462168952,-1.60711025,-1.4120072499999998,1.0005058921082297,3488.8703796187015,3272.7675187681816
IDBH_stdE2,0.20127857675,0.025307818381162625,0.1529194,0.252619725,1.0011499221078655,6634.338535327967,3069.665082554452
BAL_std,-3.6364231425,0.07856902190463144,-3.7894595,-3.4801630000000006,1.0018100503756147,2495.582487064071,2725.2455178627756
CR_std,0.57455069,0.038731094425826076,0.49755275,0.6518414499999999,1.0022991646220685,7535.935991263844,2935.869687416252
SI_std,0.075819575703625,0.04129343439112657,-0.006418352249999997,0.15816229999999998,1.0006067633460454,5765.7103390120365,3144.4086276878647
BA_std,3.168468415,0.08069949076103299,3.01112525,3.3251669999999995,1.0011765511979756,2682.9165926623523,2849.7708007216543
