variant,variant_name,n_stands,n_species_fitted,overall_sdimax_qr97,overall_slope_qr97,pop_sdimax_bayes,pop_slope_bayes,reineke_standard,sdi_param_name,bamax_param_name
ls,Lake States,108742,84,369.9986048718968,-1.7923083035665648,238.99060672421294,-1.6388781175,-1.605,SDICON,none
