variable,Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS
Intercept,-0.534219106,0.08811490617884973,-0.7188238249999999,-0.37220715,1.0081856290601712,331.84316111376575,550.7575312602039
DBH_std,-0.015507342285625,0.02023503607481713,-0.05415058749999999,0.02454189000000002,1.0007806927814853,2518.7080069628814,3057.083693228037
IDBH_stdE2,0.02968316343,0.007069063322144275,0.015320815000000002,0.043624047500000006,1.0010861772282114,5755.381324079959,2582.124127414204
BA_std,-0.1903689595,0.022665159172724575,-0.2349752,-0.14851247499999998,1.0006301612275217,2663.78102565351,3020.3109909828427
BAL_std,-0.185868342825,0.022942947871748193,-0.22888922499999997,-0.140657275,1.0003727347649507,2461.1870633545122,3084.49157035901
CR_std,-1.5007027625,0.014729326840045475,-1.52893,-1.4721797500000002,1.0000931257978811,6375.269328299384,3139.8985818956157
SI_std,-0.02672167059535,0.016163982676825693,-0.057858714999999984,0.004248225250000007,1.0002609949227146,4881.375684924999,3328.340132709516
