variable,Estimate,Est.Error,Q2.5,Q97.5
b_Intercept,5.47642424875,0.024761242522378192,5.42542625,5.52261
b_ln_qmd_centered,-1.6388781175,0.011216150528825805,-1.66014,-1.6159195
sd_SPCD__Intercept,0.210651899375,0.02029489326112753,0.174839875,0.2537252
sd_SPCD__ln_qmd_centered,0.0497213712375,0.009572057982540072,0.0335504525,0.071350545
cor_SPCD__Intercept__ln_qmd_centered,-0.1357702637605,0.21191528304838073,-0.5222863,0.29821967499999996
sigma,0.171745452,5.87693606114473e-4,0.17060997500000002,0.172909025
Intercept,6.4159508125,0.0249486055057077,6.365419500000001,6.4628732499999995
"r_SPCD[12,Intercept]",0.20887353525,0.027265197503944908,0.15732349999999998,0.26452132499999986
"r_SPCD[68,Intercept]",-0.1095367034505,0.04303345776810147,-0.192441325,-0.025499617500000054
"r_SPCD[70,Intercept]",0.125426963515845,0.10959214804988267,-0.08869108249999999,0.3392064749999999
"r_SPCD[71,Intercept]",-0.098949481265875,0.03066562123930963,-0.157284575,-0.03697575250000001
"r_SPCD[91,Intercept]",0.13633325784675,0.04877281127667714,0.0412167675,0.23327257499999995
"r_SPCD[94,Intercept]",0.102049659745,0.03023958748930147,0.04431281,0.1640617749999999
"r_SPCD[95,Intercept]",0.12491549995875,0.028814374226843496,0.069920605,0.18313214999999997
"r_SPCD[96,Intercept]",-0.33962188315,0.07776157876475202,-0.493576075,-0.19015122500000015
"r_SPCD[105,Intercept]",-0.054987927128035,0.02698492523275196,-0.106154025,1.2273079999999047e-4
"r_SPCD[122,Intercept]",-0.123337257778625,0.13505824256970578,-0.39380485,0.14227484999999998
"r_SPCD[125,Intercept]",0.2360138615,0.02566284770802197,0.18789590000000003,0.288385
"r_SPCD[129,Intercept]",0.23766530525,0.025959482384174754,0.189212075,0.29121167499999995
"r_SPCD[130,Intercept]",0.0411476117307,0.03646510427875116,-0.029965225,0.11333510000000001
"r_SPCD[136,Intercept]",0.2307621655125,0.06350088543082232,0.10751772500000001,0.35600229999999994
"r_SPCD[202,Intercept]",-0.16204021833425,0.08371001020998041,-0.32688589999999995,0.0020816639999999315
"r_SPCD[241,Intercept]",0.543048674875,0.02602522296072962,0.49377595,0.595683175
"r_SPCD[261,Intercept]",0.403723722375,0.02664213788672366,0.353754925,0.45757315000000004
"r_SPCD[313,Intercept]",-0.1205616843375,0.02961844025551712,-0.17731935,-0.06136260500000004
"r_SPCD[314,Intercept]",0.1698846243016,0.10543098749526575,-0.036816302499999995,0.37492117499999994
"r_SPCD[316,Intercept]",0.206872103375,0.025466478931015016,0.159849925,0.25880149999999996
"r_SPCD[317,Intercept]",0.17985585285,0.026445154302661495,0.13062015,0.23358814999999997
"r_SPCD[318,Intercept]",0.1905186221375,0.025228354116439092,0.14354545000000002,0.24332632499999998
"r_SPCD[319,Intercept]",0.109736885876085,0.10651625665409221,-0.09952510749999999,0.3175307
"r_SPCD[341,Intercept]",-0.308806059258,0.13271625463741585,-0.570006575,-0.051030312500000084
"r_SPCD[356,Intercept]",-0.069657136748255,0.09694541478313501,-0.25788197500000004,0.11747119999999997
"r_SPCD[357,Intercept]",-0.415645311862875,0.13524785421337363,-0.6849338249999999,-0.16061577500000015
"r_SPCD[371,Intercept]",0.228261205,0.03125818783868628,0.168963975,0.292497275
"r_SPCD[373,Intercept]",-0.3173806195,0.07104330994321673,-0.45644775,-0.18000220000000003
"r_SPCD[375,Intercept]",0.11850290179375,0.026926058006249455,0.06791306750000001,0.1725309
"r_SPCD[391,Intercept]",0.0831444358026,0.07132673917799608,-0.05504807999999999,0.22232214999999994
"r_SPCD[402,Intercept]",1.0853476813124999e-4,0.037493095966454816,-0.07168394500000001,0.07430177499999994
"r_SPCD[403,Intercept]",-7.965884505275002e-4,0.0600652603036725,-0.11730125,0.11757834999999997
"r_SPCD[405,Intercept]",0.102367671929625,0.13182982357504536,-0.155386625,0.36454429999999993
"r_SPCD[407,Intercept]",-0.08507013981178375,0.036115921683865564,-0.1559433,-0.013494320000000056
"r_SPCD[409,Intercept]",-0.0835809186987375,0.13372737802874354,-0.34983707500000005,0.1803901249999999
"r_SPCD[421,Intercept]",0.03314852511228,0.13623774104409,-0.240702225,0.30305532499999993
"r_SPCD[462,Intercept]",-0.1080945851633625,0.050435980875332735,-0.20821137499999998,-0.009805929750000006
"r_SPCD[500,Intercept]",-0.191831681388,0.05998299138736252,-0.307883225,-0.072683515
"r_SPCD[531,Intercept]",0.210465806525,0.031770669380011954,0.14947897500000001,0.27472262500000005
"r_SPCD[541,Intercept]",0.1943204765625,0.03126330215219982,0.1341583,0.256289775
"r_SPCD[543,Intercept]",0.1299514120375,0.02747326330244424,0.0779293625,0.18544134999999995
"r_SPCD[544,Intercept]",0.03088686849715,0.02800484686174749,-0.02276836,0.08817856499999993
"r_SPCD[552,Intercept]",-0.28853261908625,0.09265899613177524,-0.4717568,-0.10693512500000003
"r_SPCD[601,Intercept]",-0.19248180386875,0.055533825872426584,-0.3025747,-0.08361864250000002
"r_SPCD[602,Intercept]",-0.14960109137125,0.034407537298670673,-0.214839275,-0.0799677325
"r_SPCD[621,Intercept]",0.1308114548714625,0.06267652969551267,0.008362293000000005,0.25370154999999994
"r_SPCD[660,Intercept]",-0.2446810537025,0.06835636433512769,-0.3789543,-0.10651787500000007
"r_SPCD[681,Intercept]",-0.537799169625,0.11079109460372724,-0.75449755,-0.3213989
"r_SPCD[682,Intercept]",-0.45353579360875,0.13765226256182253,-0.7270875499999999,-0.18658832500000003
"r_SPCD[693,Intercept]",-0.37928092352875,0.11238822710174319,-0.603539175,-0.16126347500000002
"r_SPCD[701,Intercept]",0.068398631619245,0.04473154521739062,-0.021238517499999998,0.15561915
"r_SPCD[731,Intercept]",0.166173685000375,0.07610568103880425,0.016769075000000005,0.3191515249999999
"r_SPCD[740,Intercept]",-0.0989108761155,0.06695943459653504,-0.23147664999999998,0.03210131249999996
"r_SPCD[741,Intercept]",0.03302767720673,0.029156925418237556,-0.0228744725,0.09194981749999993
"r_SPCD[742,Intercept]",0.2034857846,0.029891044093536746,0.146388775,0.2649165
"r_SPCD[743,Intercept]",0.24871814775,0.026986787637648627,0.199225675,0.30383237499999993
"r_SPCD[746,Intercept]",0.09550646033,0.02516961325877327,0.0488302175,0.1474172
"r_SPCD[753,Intercept]",-0.0879904564517925,0.13686052378365188,-0.36043619999999993,0.18041654999999984
"r_SPCD[761,Intercept]",-0.0481467768478125,0.07236904185785928,-0.18691387499999998,0.09485403749999993
"r_SPCD[762,Intercept]",-0.00422612509643375,0.029159073630927942,-0.059975692500000004,0.052810052499999996
"r_SPCD[763,Intercept]",0.0706215324084125,0.13563639776238703,-0.19717055,0.3444021749999999
"r_SPCD[766,Intercept]",-0.10377453574955,0.1365306575849201,-0.371464975,0.16487354999999992
"r_SPCD[802,Intercept]",0.056280930158875,0.027237120887117133,0.004581756750000001,0.11095449999999998
"r_SPCD[804,Intercept]",0.097192856512,0.041927582872826066,0.0156233575,0.18116207499999998
"r_SPCD[809,Intercept]",-0.01208636182418625,0.02755573845367842,-0.06474411,0.04380661249999999
"r_SPCD[823,Intercept]",0.04995496179017137,0.026717226564387745,-5.0650395e-4,0.10353092499999997
"r_SPCD[826,Intercept]",-0.06159454953832,0.10726254949941014,-0.274256825,0.1489748499999999
"r_SPCD[830,Intercept]",-0.03287202052719875,0.0706067464144299,-0.169809875,0.10439759999999994
"r_SPCD[833,Intercept]",0.1584814708125,0.02558298158564944,0.11089674999999999,0.211481975
"r_SPCD[837,Intercept]",0.052962645419625,0.027328721624152195,0.002574918250000002,0.10835139999999997
"r_SPCD[901,Intercept]",-0.02352842495534375,0.039492576499463555,-0.09802478999999999,0.05419207999999999
"r_SPCD[920,Intercept]",-0.01704158677830875,0.07523024507899169,-0.16306497499999997,0.1306701
"r_SPCD[921,Intercept]",-0.04453386216755125,0.08206418476781285,-0.20589145,0.11870934999999996
"r_SPCD[922,Intercept]",0.026395260106147126,0.03525872055563416,-0.0420979225,0.09607499999999995
"r_SPCD[923,Intercept]",-0.138077087564375,0.13443292533527226,-0.40668109999999996,0.12903889999999996
"r_SPCD[931,Intercept]",0.03915983948371875,0.042449804044992094,-0.043289632499999994,0.12186469999999995
"r_SPCD[935,Intercept]",-0.16758022443225,0.13547890962682368,-0.43282292499999997,0.09330074999999992
"r_SPCD[951,Intercept]",0.210775528375,0.026669010069089612,0.16011492500000002,0.264766
"r_SPCD[972,Intercept]",-0.0711878146783125,0.029494180897234705,-0.12788525,-0.01075525250000001
"r_SPCD[974,Intercept]",-0.457177902875,0.0680765518332919,-0.590986425,-0.3236894
"r_SPCD[975,Intercept]",-0.0498751364910625,0.04245897525650495,-0.13261927499999998,0.0332996375
"r_SPCD[977,Intercept]",-0.02238676845647,0.07469361790209841,-0.16842225,0.12244429999999995
"r_SPCD[999,Intercept]",0.147560691437,0.0540987782322205,0.04142914,0.25253975
"r_SPCD[6918,Intercept]",0.16883659933075,0.09706694057489182,-0.01959313999999999,0.35825604999999994
"r_SPCD[12,ln_qmd_centered]",-0.062284160215375,0.018344795966392068,-0.09895489249999999,-0.027314420000000006
