SPCD,n_stands,qr_slope,species_slope,slope_combined,reineke_b_qr,reineke_b_bayes,reineke_b_combined,diff_from_reineke
12,5033,-1.8417640587847985,-1.701162277715375,-1.7995835244639715,1.8417640587847985,1.701162277715375,1.7995835244639715,0.19458352446397154
68,109,-1.8343559998288668,-1.64254097157146,-1.7768114913516446,1.8343559998288668,1.64254097157146,1.7768114913516446,0.17181149135164464
70,NA,NA,-1.6484709161274438,NA,NA,1.6484709161274438,NA,NA
71,2349,-2.191354652549651,-1.737422010625,-2.0551748599722557,2.191354652549651,1.737422010625,2.0551748599722557,0.4501748599722557
91,45,-2.146880139465965,-1.646438341305475,-1.8716371504776954,2.146880139465965,1.646438341305475,1.8716371504776954,0.26663715047769543
94,1009,-1.813496790117905,-1.6846956438417087,-1.774856446235046,1.813496790117905,1.6846956438417087,1.774856446235046,0.16985644623504603
95,3986,-1.7637859951876174,-1.655262301292415,-1.7312288870190566,1.7637859951876174,1.655262301292415,1.7312288870190566,0.12622888701905666
96,NA,NA,-1.62238391398475,NA,NA,1.62238391398475,NA,NA
105,3096,-1.880184307388337,-1.665917697642,-1.815904324464436,1.880184307388337,1.665917697642,1.815904324464436,0.21090432446443597
122,NA,NA,-1.6282821604266724,NA,NA,1.6282821604266724,NA,NA
125,5576,-1.8670612626228693,-1.6850027764435125,-1.8124437167690624,1.8670612626228693,1.6850027764435125,1.8124437167690624,0.20744371676906237
129,3026,-1.6330395792303118,-1.6095133330502,-1.6259817053762782,1.6330395792303118,1.6095133330502,1.6259817053762782,0.020981705376278192
130,292,-2.06846663611712,-1.6639803594087144,-1.947120753104598,2.06846663611712,1.6639803594087144,1.947120753104598,0.342120753104598
136,NA,NA,-1.6601818381482376,NA,NA,1.6601818381482376,NA,NA
202,NA,NA,-1.6283325817829974,NA,NA,1.6283325817829974,NA,NA
241,8178,-1.7790297450982848,-1.6759052462526625,-1.7480923954445982,1.7790297450982848,1.6759052462526625,1.7480923954445982,0.14309239544459817
261,1495,-1.7835056040806596,-1.6497000222808624,-1.7433639295407206,1.7835056040806596,1.6497000222808624,1.7433639295407206,0.13836392954072063
313,624,-1.6839260684641217,-1.591056778991,-1.6560652816221852,1.6839260684641217,1.591056778991,1.6560652816221852,0.051065281622185266
314,NA,NA,-1.6479620141126876,NA,NA,1.6479620141126876,NA,NA
316,9568,-1.7355175479888867,-1.6589946544228251,-1.7125606799190682,1.7355175479888867,1.6589946544228251,1.7125606799190682,0.10756067991906826
317,873,-1.5463897372430353,-1.583896522901,-1.5576417729404248,1.5463897372430353,1.583896522901,1.5576417729404248,-0.04735822705957515
318,12295,-1.8111384823495367,-1.6771473724545,-1.7709411493810256,1.8111384823495367,1.6771473724545,1.7709411493810256,0.16594114938102567
319,NA,NA,-1.6448676273471,NA,NA,1.6448676273471,NA,NA
341,NA,NA,-1.61499326687227,NA,NA,1.61499326687227,NA,NA
356,NA,NA,-1.6365103653483901,NA,NA,1.6365103653483901,NA,NA
357,NA,NA,-1.6036853763257124,NA,NA,1.6036853763257124,NA,NA
371,596,-1.7663750825262263,-1.677646349066075,-1.739756462488181,1.7663750825262263,1.677646349066075,1.739756462488181,0.13475646248818096
373,NA,NA,-1.6248914120368037,NA,NA,1.6248914120368037,NA,NA
375,3716,-1.7709630948086221,-1.6511556083306114,-1.7350208488652188,1.7709630948086221,1.6511556083306114,1.7350208488652188,0.1300208488652188
391,NA,NA,-1.6529107779375412,NA,NA,1.6529107779375412,NA,NA
402,181,-1.8079562675990688,-1.6569862174006489,-1.7626652525395428,1.8079562675990688,1.6569862174006489,1.7626652525395428,0.15766525253954278
403,NA,NA,-1.63852441750164,NA,NA,1.63852441750164,NA,NA
405,NA,NA,-1.645290069892625,NA,NA,1.645290069892625,NA,NA
407,284,-1.9166543784350933,-1.657773023454775,-1.838989971940998,1.9166543784350933,1.657773023454775,1.838989971940998,0.2339899719409979
409,NA,NA,-1.6323363555036838,NA,NA,1.6323363555036838,NA,NA
421,NA,NA,-1.6404730410509463,NA,NA,1.6404730410509463,NA,NA
462,39,-1.246632149437755,-1.5837839181158375,-1.4522947283313854,1.246632149437755,1.5837839181158375,1.4522947283313854,-0.15270527166861458
500,42,-1.3722806794762896,-1.6062408857901662,-1.5079775991383382,1.3722806794762896,1.6062408857901662,1.5079775991383382,-0.0970224008616618
