SPCD,n_stands,qr_slope,species_slope,slope_combined,reineke_b_qr,reineke_b_bayes,reineke_b_combined,diff_from_reineke
103,NA,NA,-1.6392706648083148,NA,NA,1.6392706648083148,NA,NA
108,1747,-1.7587556296356053,-1.656933723090375,-1.7282090576720361,1.7587556296356053,1.656933723090375,1.7282090576720361,0.12320905767203616
116,NA,NA,-1.62361420206555,NA,NA,1.62361420206555,NA,NA
117,39,-1.4605203117856576,-1.6026995344299675,-1.5472496375986866,1.4605203117856576,1.6026995344299675,1.5472496375986866,-0.05775036240131337
119,NA,NA,-1.4281003129574998,NA,NA,1.4281003129574998,NA,NA
122,4065,-1.9186889097034596,-1.724016646975,-1.8602872308849216,1.9186889097034596,1.724016646975,1.8602872308849216,0.25528723088492167
202,12402,-1.4928802466844169,-1.5800036743129975,-1.519017274972991,1.4928802466844169,1.5800036743129975,1.519017274972991,-0.08598272502700888
211,NA,NA,-1.6881244304711125,NA,NA,1.6881244304711125,NA,NA
231,NA,NA,-1.5571910031525387,NA,NA,1.5571910031525387,NA,NA
242,699,-1.5022699834884221,-1.576300989675716,-1.5244792853446103,1.5022699834884221,1.576300989675716,1.5244792853446103,-0.08052071465538968
263,2222,-1.743738944245202,-1.6693380554833375,-1.7214186776166427,1.743738944245202,1.6693380554833375,1.7214186776166427,0.11641867761664271
264,686,-1.5996330838489667,-1.609870608346047,-1.6027043411980908,1.5996330838489667,1.609870608346047,1.6027043411980908,-0.002295658801909184
312,209,-1.7320393731061912,-1.6092781845085424,-1.6952110165268965,1.7320393731061912,1.6092781845085424,1.6952110165268965,0.09021101652689656
351,702,-1.5750466487119823,-1.5748420092643738,-1.5749852568776999,1.5750466487119823,1.5748420092643738,1.5749852568776999,-0.030014743122300125
361,109,-1.4575175668520766,-1.5543227103952175,-1.486559109915019,1.4575175668520766,1.5543227103952175,1.486559109915019,-0.11844089008498093
374,NA,NA,-1.56263300015895,NA,NA,1.56263300015895,NA,NA
375,NA,NA,-1.633600903742475,NA,NA,1.633600903742475,NA,NA
431,NA,NA,-1.597145208573736,NA,NA,1.597145208573736,NA,NA
475,34,-1.2859372995185465,-1.5907049190433675,-1.4870839284049282,1.2859372995185465,1.5907049190433675,1.4870839284049282,-0.11791607159507178
542,NA,NA,-1.670912744265775,NA,NA,1.670912744265775,NA,NA
603,NA,NA,-1.5986753181601498,NA,NA,1.5986753181601498,NA,NA
631,132,-1.6439634762192503,-1.6142526970918873,-1.6350502424810414,1.6439634762192503,1.6142526970918873,1.6350502424810414,0.030050242481041378
746,31,-1.4473210196417776,-1.5306572250020336,-1.5048230013403543,1.4473210196417776,1.5306572250020336,1.5048230013403543,-0.10017699865964569
747,47,-1.408311015199249,-1.5419343839775688,-1.4791314006517584,1.408311015199249,1.5419343839775688,1.4791314006517584,-0.12586859934824157
763,NA,NA,-1.6004909694031437,NA,NA,1.6004909694031437,NA,NA
768,NA,NA,-1.5452743901768249,NA,NA,1.5452743901768249,NA,NA
805,47,-0.9493903859975534,-1.544751063320394,-1.264931544978659,0.9493903859975534,1.544751063320394,1.264931544978659,-0.3400684550213411
815,175,-1.3514765545906453,-1.590765082254165,-1.423263112889701,1.3514765545906453,1.590765082254165,1.423263112889701,-0.1817368871102989
818,32,-1.1675422385340803,-1.544370774845225,-1.4237856432256586,1.1675422385340803,1.544370774845225,1.4237856432256586,-0.1812143567743414
920,NA,NA,-1.651512186319325,NA,NA,1.651512186319325,NA,NA
981,NA,NA,-1.54598859811009,NA,NA,1.54598859811009,NA,NA
999,NA,NA,-1.5983046546292998,NA,NA,1.5983046546292998,NA,NA
