variable,estimate
b_Intercept,-0.301454
b_DBH_std,0.16955150000000002
b_IDBH_stdE2,-7.552725e-4
b_BA_std,-0.164557
b_BAL_std,0.006595195
b_CR_std,-0.665923
b_SI_std,-0.07467665
sd_SPCD__Intercept,0.33900949999999996
sigma,1.29153
Intercept,-0.29897799999999997
"r_SPCD[11,Intercept]",0.25460000000000005
"r_SPCD[15,Intercept]",0.24445
"r_SPCD[17,Intercept]",0.09507575
"r_SPCD[19,Intercept]",0.28903650000000003
"r_SPCD[22,Intercept]",-0.09643555000000001
"r_SPCD[42,Intercept]",0.29014850000000003
"r_SPCD[64,Intercept]",0.27504249999999997
"r_SPCD[72,Intercept]",0.1585025
"r_SPCD[73,Intercept]",-0.3678265
"r_SPCD[81,Intercept]",-0.17119499999999999
"r_SPCD[93,Intercept]",0.32299449999999996
"r_SPCD[101,Intercept]",0.28312950000000003
"r_SPCD[108,Intercept]",-0.28794149999999996
"r_SPCD[119,Intercept]",0.3003495
"r_SPCD[122,Intercept]",-0.04334895
"r_SPCD[202,Intercept]",-0.09155830000000001
"r_SPCD[231,Intercept]",0.3128295
"r_SPCD[242,Intercept]",0.3982965
"r_SPCD[263,Intercept]",0.3643925
"r_SPCD[264,Intercept]",0.399624
"r_SPCD[312,Intercept]",0.110491
"r_SPCD[351,Intercept]",-0.1602655
"r_SPCD[352,Intercept]",-0.13457550000000001
"r_SPCD[374,Intercept]",-0.53689
"r_SPCD[375,Intercept]",-0.3663145
"r_SPCD[431,Intercept]",-0.08928465
"r_SPCD[492,Intercept]",-0.06646925000000001
"r_SPCD[603,Intercept]",-0.524278
"r_SPCD[746,Intercept]",-0.274065
"r_SPCD[747,Intercept]",-0.34123899999999996
"r_SPCD[763,Intercept]",-0.300209
"r_SPCD[768,Intercept]",-0.0480328
"r_SPCD[815,Intercept]",-0.131653
"r_SPCD[901,Intercept]",-0.076078
lprior,-4.557835
lp__,-50294.3
