variable,Estimate,Est.Error,Q2.5,Q97.5,Rhat,Bulk_ESS,Q5,Q95
b_a_Intercept,36.164776,5.791511772618363,24.1752975,46.9437425,NA,NA,NA,NA
b_b_Intercept,0.0505215005275,0.020434540158815618,0.01144862,0.09172638749999999,NA,NA,NA,NA
b_c_Intercept,1.640314915,0.11766528910922738,1.4244797500000002,1.8779857500000001,NA,NA,NA,NA
sd_SPCD__a_Intercept,21.015634275,5.197713927066363,13.410462500000001,33.421420000000005,NA,NA,NA,NA
sd_SPCD__b_Intercept,4.0554283625,1.1497161387466983,2.3970749999999996,6.835226750000001,NA,NA,NA,NA
sigma,3.6219787825,0.056299294295996734,3.513464,3.73582175,NA,NA,NA,NA
"r_SPCD__a[19,Intercept]",14.8128307752,6.2576518490432305,2.8072435,27.775015,NA,NA,NA,NA
"r_SPCD__a[65,Intercept]",-23.760655455,5.790563672986389,-34.51766,-11.822279999999994,NA,NA,NA,NA
"r_SPCD__a[66,Intercept]",1.69873538269,15.29979033772864,-21.124389999999998,36.87645750000001,NA,NA,NA,NA
"r_SPCD__a[93,Intercept]",37.221506175,7.756841161801092,23.9418775,54.3081675,NA,NA,NA,NA
"r_SPCD__a[133,Intercept]",1.740715463555,7.7031766716593895,-12.049809999999999,18.138680000000004,NA,NA,NA,NA
"r_SPCD__a[202,Intercept]",21.8751933625,6.19967794255163,10.3226875,34.7314325,NA,NA,NA,NA
"r_SPCD__a[322,Intercept]",-6.4336986292975,5.879084338332715,-17.4821875,5.940004250000002,NA,NA,NA,NA
"r_SPCD__a[475,Intercept]",-24.0223254075,5.817045693927382,-35.0384675,-11.997005,NA,NA,NA,NA
"r_SPCD__a[746,Intercept]",26.67538144925,9.192360995341527,10.586652500000001,46.3665175,NA,NA,NA,NA
"r_SPCD__b[19,Intercept]",3.9978859225,0.4507502664963002,3.1544414999999995,4.8958172499999995,NA,NA,NA,NA
"r_SPCD__b[65,Intercept]",3.2438410175,0.29598921360031283,2.67338075,3.8358645,NA,NA,NA,NA
"r_SPCD__b[66,Intercept]",1.52925811975,0.6775769229231058,0.6679515500000001,3.274190250000001,NA,NA,NA,NA
"r_SPCD__b[93,Intercept]",5.1097585,2.4245318465134438,1.99012575,11.428757500000001,NA,NA,NA,NA
"r_SPCD__b[133,Intercept]",1.64146692625,0.30799551498633665,1.06860425,2.273733,NA,NA,NA,NA
"r_SPCD__b[202,Intercept]",2.797004805,0.26691840468952766,2.2981309999999997,3.34032425,NA,NA,NA,NA
"r_SPCD__b[322,Intercept]",5.3491154525,0.5508010814514414,4.30630475,6.48245,NA,NA,NA,NA
"r_SPCD__b[475,Intercept]",4.186274115,0.630141635338448,3.0698155,5.547424500000001,NA,NA,NA,NA
"r_SPCD__b[746,Intercept]",2.91394785,0.4816187642589822,2.02733475,3.9219589999999998,NA,NA,NA,NA
lprior,-14.5076908,1.2089637461107807,-17.279747499999996,-12.61477,NA,NA,NA,NA
lp__,-5460.2869125,4.278617847508113,-5469.5505,-5453.04975,NA,NA,NA,NA
