variable,Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS
Intercept,0.75217102834,0.23954003407246935,0.24471820000000039,1.2299152500000003,1.0018250408446217,1333.4350184673058,1296.3746865907106
CR_t1_std,0.427958776,0.037957812374495296,0.35300415000000007,0.5038906,1.0027181597060673,4302.710373037583,2875.3552489823464
DBH_std,-0.003015870997675,0.09169044888702488,-0.18037657499999998,0.17712845000000002,0.9995829002287882,2667.6942401402703,1904.942920000782
IDBH_stdE2,0.0051941555604475,0.020832946460179726,-0.035505307499999986,0.0462911925,1.000027586147548,3468.0126138532,2602.091864915801
BA_std,-0.16053539990175,0.0992137150499306,-0.35302787499999994,0.0357535200000001,1.0010773231046595,2211.2549049286195,2524.4111662534965
BAL_std,-0.006088103590875,0.12014614657514594,-0.24546667499999997,0.22760192500000004,1.0006529657061431,2109.7745414970227,2415.287463602161
SI_std,-0.098797676505281,0.05356335689149104,-0.20360332499999997,0.003848083250000008,1.0013084111828525,3940.537767101408,2763.5170628765645
relDBH_std,0.007010759291875,0.10877371965951933,-0.20454604999999992,0.21785477500000006,1.0008499801810544,1869.0736722959193,1672.1303507001955
