variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk
lp__,-12911.28545,-12756.849999999999,492.90827798985606,253.15394999999728,-13861.11,-12495.7,NA,NA
lp_approx__,-38.903462125,-38.597750000000005,6.162939084499197,6.240263399999999,-49.581694999999996,-29.580740000000002,NA,NA
mu_b0,1.6307098175,1.63116,0.11327625049904978,0.11389333199999999,1.4455714999999998,1.815724,NA,NA
sigma_b0,0.26593134175,0.2642945,0.0285433568761086,0.02825983859999997,0.22254245,0.31595064999999994,NA,NA
z_b0[1],1.49691795125,1.49718,0.3387301515834741,0.34130193299999995,0.93571985,2.049702,NA,NA
z_b0[2],0.850665947382375,0.8409530000000001,0.8429405002014928,0.8501613875999999,-0.52034745,2.2458665,NA,NA
z_b0[3],1.53512369475,1.541075,0.40512191453857,0.408144954,0.86976655,2.2030440000000002,NA,NA
z_b0[4],1.132555404454,1.129905,0.5124471857778925,0.5065473398999999,0.2979769,2.0043829999999994,NA,NA
z_b0[5],0.27179623443175,0.277072,1.0158869633429637,1.0113022163999998,-1.4055345,1.9207439999999993,NA,NA
z_b0[6],-0.04755918046825,-0.04580445,0.8216317590541758,0.8087887674299999,-1.4251049999999998,1.308294,NA,NA
z_b0[7],-0.2208103812,-0.21981499999999998,1.0070114375783243,1.0318732914,-1.8325014999999998,1.4405734999999997,NA,NA
z_b0[8],-0.51310429070925,-0.513986,0.9390341740529273,0.9394776593999998,-2.050639,1.0662705,NA,NA
z_b0[9],0.44454663029175,0.440604,0.7786620590517617,0.78379042644,-0.8232950999999998,1.7370614999999991,NA,NA
z_b0[10],-0.964253816757,-0.9619255,0.5132333877735473,0.5110655634000001,-1.8042754999999997,-0.12808040000000007,NA,NA
z_b0[11],0.536196538326575,0.5484184999999999,0.7891028480566952,0.804733478367,-0.7701016999999998,1.8106404999999997,NA,NA
z_b0[12],-0.25973088138525,-0.26114899999999996,0.3579674764767064,0.35824723557,-0.84864415,0.3227268499999999,NA,NA
z_b0[13],0.0551156132825,0.026088550000000002,0.9900442723077516,0.9807570240299999,-1.5705475000000002,1.6738989999999987,NA,NA
z_b0[14],1.20264744584,1.198305,0.8278532471971651,0.8127064637999999,-0.15677824999999998,2.5868245,NA,NA
z_b0[15],-0.89090213492425,-0.8904485,0.5941258797655823,0.6002328339,-1.8886005000000001,0.07708364499999998,NA,NA
z_b0[16],-0.11850236624515,-0.1192465,0.7301733768899974,0.7161951342,-1.3033725,1.0895669999999995,NA,NA
z_b0[17],-0.79921022923425,-0.7889,0.7330308571819537,0.7368040155,-2.0060695,0.41693929999999874,NA,NA
z_b0[18],-0.95058110926225,-0.9442715,0.4317243931029459,0.42384865320000004,-1.6760525,-0.2406180000000001,NA,NA
z_b0[19],0.07175135946725,0.0742818,0.9812941165621811,0.9928038162,-1.5263930000000001,1.7136409999999995,NA,NA
z_b0[20],0.075646707121725,0.09938759999999999,0.8674600868371288,0.86341968636,-1.389381,1.4958989999999985,NA,NA
z_b0[21],-0.081769657362,-0.07602990000000001,0.4136229961055178,0.42154261715999997,-0.77580375,0.5851927499999998,NA,NA
z_b0[22],1.207352710125,1.2098,0.4246828957913163,0.4238360511,0.5145439,1.9092029999999998,NA,NA
z_b0[23],-0.554017422745,-0.550221,0.5555376382901953,0.5596347981,-1.4757305,0.3584289999999997,NA,NA
z_b0[24],-0.399978746852,-0.407127,0.9150058526914968,0.9162831236999999,-1.9030325,1.0846749999999998,NA,NA
z_b0[25],0.31692441164475,0.32148350000000003,0.36544266985589496,0.36098263256999996,-0.28946269999999996,0.9114603499999997,NA,NA
z_b0[26],-0.206232443235075,-0.22337600000000002,0.9524112542178916,0.9363115670999999,-1.747636,1.3844439999999998,NA,NA
z_b0[27],0.3297668642136,0.3125305,0.6175931592864969,0.6068066081700001,-0.68096845,1.356766,NA,NA
z_b0[28],-0.56996392649675,-0.5718835,0.5574108506984315,0.5632019337,-1.5091355000000002,0.3464281499999999,NA,NA
z_b0[29],-0.13769147839355,-0.12303249999999999,0.9593071399931714,0.9611910777,-1.737971,1.4178464999999987,NA,NA
z_b0[30],-0.97243433996025,-0.9929515,0.9224177562545494,0.9091584893999999,-2.485632,0.5694960499999997,NA,NA
z_b0[31],-0.6349666313115,-0.6412329999999999,0.9838114487850336,0.9827531966699999,-2.239581,0.9912181999999993,NA,NA
z_b0[32],1.1352020307475,1.136755,0.33455867604568557,0.33856134689999995,0.57792025,1.6748834999999997,NA,NA
z_b0[33],1.02944328336,1.035495,0.3735213447652154,0.36878192399999993,0.41327030000000003,1.649884,NA,NA
z_b0[34],0.047108537744750004,0.0292543,1.0052247053254857,1.0171718298,-1.585431,1.693712499999998,NA,NA
z_b0[35],-0.833678992678015,-0.84373,0.9076101933730794,0.8767444055999999,-2.3200605,0.6955992999999996,NA,NA
z_b0[36],-0.3879668000225,-0.38404950000000004,0.9245440511943198,0.9047040177,-1.943371,1.1212579999999979,NA,NA
z_b0[37],0.55019695714575,0.545975,0.7887454056241552,0.793517172,-0.7351702999999999,1.841987,NA,NA
z_b0[38],-0.5623506902,-0.5623309999999999,0.579483193687128,0.5795357378999999,-1.5013634999999999,0.37853794999999996,NA,NA
z_b0[39],-0.424970346737,-0.4348475,0.5423117108844014,0.55699184121,-1.304892,0.4711997,NA,NA
z_b0[40],-0.0214629313915,-0.01099035,1.0152621295274014,1.00423369851,-1.6986645,1.6494054999999994,NA,NA
z_b0[41],-0.99141476570875,-0.9944915000000001,0.6623211344646834,0.6604968173999999,-2.0671025,0.08865618499999992,NA,NA
z_b0[42],0.769050238544425,0.7693775,0.6026456213583233,0.5994262994999998,-0.22599695,1.7902384999999998,NA,NA
z_b0[43],0.549087288709475,0.5430135,0.7795235999106662,0.7763881752899999,-0.7358664999999999,1.8074739999999998,NA,NA
z_b0[44],-0.7130330491656,-0.7129570000000001,0.4005248251401411,0.3956473773,-1.3924005000000002,-0.05610708500000009,NA,NA
z_b0[45],-0.73275583056025,-0.725298,0.7004871643099403,0.675242757,-1.9034315,0.4389298999999999,NA,NA
z_b0[46],-0.31807135775355,-0.3281195,0.7817805283334148,0.8001065877,-1.592689,0.9602119,NA,NA
z_b0[47],-0.21816170834525,-0.22472799999999998,0.9786354161768834,0.9863433867,-1.8417915,1.3868409999999995,NA,NA
z_b0[48],-0.73920652486,-0.7382085,0.33107039819677225,0.33481259280000003,-1.2719385,-0.19823285000000013,NA,NA
z_b0[49],-0.03403401029375,-0.0349184,0.7686267456793799,0.7622817551999999,-1.2848085,1.2409939999999993,NA,NA
z_b0[50],-0.06956988006025,-0.06786405000000001,0.8763725014605356,0.878499804,-1.469002,1.3599214999999996,NA,NA
z_b0[51],-0.0671614939745,-0.06024145,0.940298549726225,0.94554660837,-1.6180970000000001,1.4872164999999997,NA,NA
z_b0[52],0.18993393086275,0.19591550000000002,1.0057857840709339,1.0185291501,-1.4757930000000001,1.8382734999999988,NA,NA
z_b0[53],0.0803664764741,0.07461195,1.018532996920646,1.0268532078,-1.6098679999999999,1.7595785,NA,NA
z_b0[54],-0.154276055796,-0.1478115,1.0051127755249822,0.9907941518999999,-1.8115335,1.4661335,NA,NA
