variable,Estimate,Est.Error,Q2.5,Q97.5,Rhat,Bulk_ESS,Q5,Q95
b_a_Intercept,76.12576665,4.670644271117166,66.2758675,85.10601,NA,NA,NA,NA
b_b_Intercept,0.0719674801,0.01893418354615083,0.03743646999999999,0.1095266,NA,NA,NA,NA
b_c_Intercept,1.023451831,0.00968089496088817,1.00518875,1.04230125,NA,NA,NA,NA
sd_SPCD__a_Intercept,73.0151151,7.2483926106887075,60.2856375,89.7722775,NA,NA,NA,NA
sd_SPCD__b_Intercept,1.217714008,0.13683868650286876,0.9784846,1.500671,NA,NA,NA,NA
sigma,13.59173625,0.0567521904310061,13.4779,13.704315,NA,NA,NA,NA
"r_SPCD__a[15,Intercept]",128.9802625,7.2220526462149195,115.1357,143.3027,NA,NA,NA,NA
"r_SPCD__a[17,Intercept]",85.181964475,21.87023978078436,52.967940000000006,144.73087500000003,NA,NA,NA,NA
"r_SPCD__a[20,Intercept]",128.0897355,8.695074166286856,111.622925,145.42765,NA,NA,NA,NA
"r_SPCD__a[21,Intercept]",91.68209645,11.212628953348487,70.5456475,116.170325,NA,NA,NA,NA
"r_SPCD__a[22,Intercept]",46.655109620125,35.65110184484221,-4.072401,140.819725,NA,NA,NA,NA
"r_SPCD__a[41,Intercept]",87.8468316,19.21069622905213,56.75952,128.87425,NA,NA,NA,NA
"r_SPCD__a[50,Intercept]",5.14349581865,72.3849010187105,-144.827625,143.01562500000009,NA,NA,NA,NA
"r_SPCD__a[52,Intercept]",36.1908676165,40.34086623206001,-20.7236475,131.78350000000003,NA,NA,NA,NA
"r_SPCD__a[54,Intercept]",58.04524228825,33.363395906030526,5.4308955,138.65269999999998,NA,NA,NA,NA
"r_SPCD__a[55,Intercept]",15.0252465817725,41.264585909742735,-41.5720525,115.984675,NA,NA,NA,NA
"r_SPCD__a[56,Intercept]",1.656845846976045,69.42110970652551,-129.09062500000002,146.89672500000003,NA,NA,NA,NA
"r_SPCD__a[62,Intercept]",-17.636216251325,47.4676543835514,-67.90624249999999,102.72450000000003,NA,NA,NA,NA
"r_SPCD__a[64,Intercept]",-33.735587575,5.224792071485782,-43.9185275,-23.515947500000003,NA,NA,NA,NA
"r_SPCD__a[65,Intercept]",-27.8363780276425,38.91526463265565,-71.6560725,69.417575,NA,NA,NA,NA
"r_SPCD__a[81,Intercept]",115.8509389,8.819990499376633,98.6861725,134.29055,NA,NA,NA,NA
"r_SPCD__a[92,Intercept]",78.8397360175,39.24591418757218,20.84317,168.25867499999998,NA,NA,NA,NA
"r_SPCD__a[98,Intercept]",59.400384025,9.186494345655637,42.7899375,79.0714975,NA,NA,NA,NA
"r_SPCD__a[101,Intercept]",17.16179201816575,35.62971235180115,-30.6460675,105.8541,NA,NA,NA,NA
"r_SPCD__a[103,Intercept]",30.926097866,11.46884149117523,11.0978725,55.453810000000026,NA,NA,NA,NA
"r_SPCD__a[104,Intercept]",-5.353173968625,17.81922074569656,-29.63758,41.896272500000016,NA,NA,NA,NA
"r_SPCD__a[108,Intercept]",16.08577635425,4.953801932609418,6.1005475,25.791195000000002,NA,NA,NA,NA
"r_SPCD__a[109,Intercept]",85.5713559655,37.93621177107342,23.441342499999998,164.33155000000008,NA,NA,NA,NA
"r_SPCD__a[113,Intercept]",44.6873428312,44.67185591454681,-19.70796,148.73147500000002,NA,NA,NA,NA
"r_SPCD__a[116,Intercept]",100.52924565000001,9.319873769401358,83.916355,120.35377500000001,NA,NA,NA,NA
"r_SPCD__a[117,Intercept]",152.49855225,9.950550365427716,133.495025,171.514675,NA,NA,NA,NA
"r_SPCD__a[119,Intercept]",41.1959546,8.233440174789441,25.950390000000002,56.8911325,NA,NA,NA,NA
"r_SPCD__a[120,Intercept]",61.728120125,24.27142845493098,26.369540000000004,120.90915000000005,NA,NA,NA,NA
"r_SPCD__a[122,Intercept]",199.65357825,13.04144782369701,173.31262499999997,224.76829999999998,NA,NA,NA,NA
"r_SPCD__a[124,Intercept]",84.6284761975,36.338569019351944,29.815427500000006,170.38895000000005,NA,NA,NA,NA
"r_SPCD__a[127,Intercept]",32.08314288,10.002594979248187,14.62142,53.847232500000004,NA,NA,NA,NA
"r_SPCD__a[133,Intercept]",-46.317880575,5.902073181188047,-57.8318525,-35.41136249999999,NA,NA,NA,NA
"r_SPCD__a[137,Intercept]",25.232866489645,35.76513439586326,-20.7718925,118.596925,NA,NA,NA,NA
"r_SPCD__a[142,Intercept]",-33.4946043675,15.744266157464153,-49.73018,-3.9416662499999955,NA,NA,NA,NA
"r_SPCD__a[201,Intercept]",37.2209621144375,34.09905265009944,-2.054274,126.21350000000004,NA,NA,NA,NA
"r_SPCD__a[202,Intercept]",109.932426825,5.1753068197177905,99.7877525,120.1135,NA,NA,NA,NA
"r_SPCD__a[211,Intercept]",132.21774925,6.134545326547462,120.21869999999998,144.13424999999998,NA,NA,NA,NA
"r_SPCD__a[212,Intercept]",220.954752,39.272526383238024,150.911325,305.505875,NA,NA,NA,NA
"r_SPCD__a[231,Intercept]",2.26393283545,39.9406948832173,-46.608090000000004,111.46507500000001,NA,NA,NA,NA
"r_SPCD__a[242,Intercept]",84.81556635,23.978714238713533,49.354814999999995,145.809575,NA,NA,NA,NA
"r_SPCD__a[251,Intercept]",33.4953493555925,34.65103256612571,-15.194634999999998,119.74265000000001,NA,NA,NA,NA
"r_SPCD__a[263,Intercept]",170.75338975,16.645183274701633,136.872725,203.82649999999998,NA,NA,NA,NA
"r_SPCD__a[264,Intercept]",61.718790625,13.49423403564859,37.4150675,90.71496000000002,NA,NA,NA,NA
"r_SPCD__a[312,Intercept]",-8.9475103152149,6.061896053303062,-20.9857525,2.927876000000001,NA,NA,NA,NA
"r_SPCD__a[313,Intercept]",47.6251048325425,36.724015866142295,-6.994918749999999,134.3257000000001,NA,NA,NA,NA
"r_SPCD__a[330,Intercept]",2.32377128445,43.67611029946158,-51.4805525,109.39967500000002,NA,NA,NA,NA
"r_SPCD__a[333,Intercept]",-30.20349106,16.003877387072958,-50.1521,8.54772800000001,NA,NA,NA,NA
"r_SPCD__a[351,Intercept]",12.39266622629,6.068022934570441,0.45418830000000004,24.684800000000003,NA,NA,NA,NA
"r_SPCD__a[352,Intercept]",23.1866901866,12.202356443332347,1.6007310000000001,48.640682500000004,NA,NA,NA,NA
"r_SPCD__a[361,Intercept]",6.019633498575,5.217207373930248,-4.84322725,15.99042,NA,NA,NA,NA
"r_SPCD__a[374,Intercept]",12.3199210414,51.37473682118803,-59.1345875,148.76742500000003,NA,NA,NA,NA
"r_SPCD__a[431,Intercept]",7.721620207025,10.863751720193306,-11.8114775,30.956,NA,NA,NA,NA
"r_SPCD__a[475,Intercept]",-42.9489119984,30.275641259768534,-70.43368749999999,42.81447000000014,NA,NA,NA,NA
"r_SPCD__a[492,Intercept]",22.6329540001,41.564619592835484,-27.95362,133.86305000000002,NA,NA,NA,NA
"r_SPCD__a[510,Intercept]",54.3791344325,24.560955899608857,17.781537500000002,113.12117500000002,NA,NA,NA,NA
"r_SPCD__a[511,Intercept]",60.709921636815,44.593812950373334,-10.726797499999998,157.67197500000003,NA,NA,NA,NA
"r_SPCD__a[540,Intercept]",11.2194167802,53.97667195173615,-86.7198325,121.87020000000001,NA,NA,NA,NA
"r_SPCD__a[542,Intercept]",37.17273151992,39.90541506474067,-18.871742499999996,132.45430000000002,NA,NA,NA,NA
"r_SPCD__a[604,Intercept]",4.653729278895,57.68722848747906,-115.0907,121.331975,NA,NA,NA,NA
"r_SPCD__a[631,Intercept]",18.139929022,5.104635663130334,8.169658250000001,28.309665000000003,NA,NA,NA,NA
"r_SPCD__a[730,Intercept]",50.913065077175,35.18928914505593,2.7617435000000006,131.50645,NA,NA,NA,NA
"r_SPCD__a[746,Intercept]",96.70447483375,42.16483324339114,32.25177,196.58627500000009,NA,NA,NA,NA
"r_SPCD__a[747,Intercept]",0.884160383981,12.494609710726511,-17.4514725,36.962362500000005,NA,NA,NA,NA
"r_SPCD__a[748,Intercept]",44.36971372475,19.03695923344853,13.5852,91.99362000000002,NA,NA,NA,NA
"r_SPCD__a[756,Intercept]",-8.815057281865,46.61886405501198,-62.82839,108.40502500000002,NA,NA,NA,NA
"r_SPCD__a[763,Intercept]",9.0165973879075,51.263557767293264,-78.9450725,114.76040000000002,NA,NA,NA,NA
"r_SPCD__a[768,Intercept]",53.9403868782525,48.82031881624886,-22.8089175,165.47875000000008,NA,NA,NA,NA
"r_SPCD__a[801,Intercept]",-22.1748472,5.98455453956338,-32.8265425,-9.564346749999997,NA,NA,NA,NA
"r_SPCD__a[805,Intercept]",4.380008436855,6.118238653663009,-7.705938000000001,15.497272500000008,NA,NA,NA,NA
"r_SPCD__a[807,Intercept]",-29.4264222425,5.569308745587909,-40.0052075,-18.92417,NA,NA,NA,NA
"r_SPCD__a[811,Intercept]",-8.2877505808775,28.588320466088604,-40.5700375,69.00967000000001,NA,NA,NA,NA
"r_SPCD__a[815,Intercept]",-4.710344911135,8.455272139878803,-19.1573,13.782337500000002,NA,NA,NA,NA
"r_SPCD__a[818,Intercept]",-2.341623579463,5.008551889338998,-12.148557499999999,7.19719125000001,NA,NA,NA,NA
"r_SPCD__a[821,Intercept]",-10.5746246551425,7.5445982372795655,-23.148315000000004,5.268193750000003,NA,NA,NA,NA
"r_SPCD__a[839,Intercept]",-13.49220681747,7.8020025183917925,-26.624854999999997,3.819262250000003,NA,NA,NA,NA
"r_SPCD__a[920,Intercept]",27.36257763095475,37.394049731637445,-20.7825775,110.200075,NA,NA,NA,NA
"r_SPCD__a[981,Intercept]",14.555283877575,7.3617715782177005,0.8488967500000001,29.135632500000003,NA,NA,NA,NA
"r_SPCD__a[990,Intercept]",-13.547347264525,40.86272335791143,-71.541245,89.20185250000006,NA,NA,NA,NA
"r_SPCD__a[7151,Intercept]",8.1642977282825,51.61421227832142,-80.4956575,116.028075,NA,NA,NA,NA
"r_SPCD__b[15,Intercept]",0.4283192275,0.02975132765661184,0.36641912499999996,0.480307875,NA,NA,NA,NA
"r_SPCD__b[17,Intercept]",0.98984325225,0.2101616056183637,0.56229235,1.408245,NA,NA,NA,NA
"r_SPCD__b[20,Intercept]",0.3809127495,0.030479180509462224,0.318314,0.43827105000000005,NA,NA,NA,NA
"r_SPCD__b[21,Intercept]",0.5497400645,0.06330057434344409,0.42645777500000004,0.676483225,NA,NA,NA,NA
"r_SPCD__b[22,Intercept]",0.7819455025,0.3494857378601971,0.26145957500000006,1.5813520000000003,NA,NA,NA,NA
"r_SPCD__b[41,Intercept]",0.6929043425,0.13905766627658925,0.434058375,0.9764234750000002,NA,NA,NA,NA
"r_SPCD__b[50,Intercept]",1.011110248675,0.7891193868517564,-0.011006392499999993,2.9435095000000002,NA,NA,NA,NA
"r_SPCD__b[52,Intercept]",1.1015937405,0.5849803528512848,0.297587075,2.57071775,NA,NA,NA,NA
"r_SPCD__b[54,Intercept]",1.405895401,0.6087132119187622,0.52416195,2.83585125,NA,NA,NA,NA
"r_SPCD__b[55,Intercept]",0.777614144175,0.5292581859152955,0.15101372500000002,2.1349645000000006,NA,NA,NA,NA
"r_SPCD__b[56,Intercept]",0.80492699801125,0.7135135258471718,-0.0449910625,2.5613590000000004,NA,NA,NA,NA
"r_SPCD__b[62,Intercept]",0.41297834393175,0.5848985992145367,-0.020577615,2.0571235,NA,NA,NA,NA
"r_SPCD__b[64,Intercept]",1.6603418675,0.1865524565209366,1.3172365000000001,2.0438354999999997,NA,NA,NA,NA
"r_SPCD__b[65,Intercept]",0.3940454841657,0.5198739486586026,-0.0348160375,1.83465225,NA,NA,NA,NA
"r_SPCD__b[81,Intercept]",0.35027971725,0.03155448078801572,0.28539352500000004,0.407951725,NA,NA,NA,NA
"r_SPCD__b[92,Intercept]",0.67303375675,0.29095459686141545,0.2799161,1.4020985000000004,NA,NA,NA,NA
"r_SPCD__b[98,Intercept]",1.241159447,0.17912643543997506,0.9063267250000001,1.6275119999999998,NA,NA,NA,NA
"r_SPCD__b[101,Intercept]",0.578027571175,0.2713098283856256,0.18038965,1.2438832500000003,NA,NA,NA,NA
"r_SPCD__b[103,Intercept]",1.42231025125,0.23112356234321757,0.985836775,1.9129055000000004,NA,NA,NA,NA
"r_SPCD__b[104,Intercept]",0.72276091375,0.2889345385032565,0.23351310000000003,1.3342865000000002,NA,NA,NA,NA
"r_SPCD__b[108,Intercept]",1.10761856275,0.05987042375362122,0.9932170249999999,1.2268832499999998,NA,NA,NA,NA
"r_SPCD__b[109,Intercept]",0.464546760775,0.18597352940049264,0.20414235,0.9415098750000002,NA,NA,NA,NA
