variant,variant_name,n_stands,n_species_fitted,overall_sdimax_qr97,overall_slope_qr97,pop_sdimax_bayes,pop_slope_bayes,reineke_standard,sdi_param_name,bamax_param_name
ws,Western Sierra,38608,72,605.7775181655137,-1.5205345711165148,299.8120100281397,-1.62928519875,-1.605,SDICON,none
