variable,Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS
Intercept,0.062721259988025,0.030546274412511926,-0.0011112227499999914,0.120600125,1.0118155618550004,580.2446737227982,969.3366824333431
CR_t1_std,0.593315302,0.0037983467421089023,0.5858633750000001,0.6006533749999999,1.00134431892597,7462.706715530034,2948.7531882045687
DBH_std,0.064023747725,0.014739501743558089,0.036634905000000016,0.09413108499999999,1.0060160532091007,1111.4877323171777,1636.7877935433598
IDBH_stdE2,-0.012128283065,0.0028893864461837144,-0.017778054999999997,-0.006471153499999999,0.9993369027324811,5920.292698410329,3294.0264823496213
BA_std,-0.064655656325,0.00665937019726686,-0.0776814775,-0.05143392749999999,1.0014126083059713,5231.590355256195,2717.1548508436867
BAL_std,-0.019878992095575,0.0074744596352405695,-0.03483253000000001,-0.005076404499999998,1.000337139590132,4898.125232802846,3126.507320666378
SI_std,-0.0228821109525,0.004134653647510803,-0.030942282499999994,-0.014944727499999998,1.001063042496211,7730.410131272598,3054.8603258332378
relDBH_std,-0.0331748979,0.006338096805960447,-0.045408335,-0.020776524999999997,1.0003840795190755,5475.156722182447,2801.2538526033813
