variable,p50,p05,p95,rhat,ess_bulk
"r_SPCD_grouped[631,DBH_std]",0.0234459,-0.031093194999999997,0.06923150999999995,1.0019762328370925,2575.1056968278353
"r_SPCD_grouped[746,DBH_std]",0.0431558,-0.010027325,0.09551206499999998,1.0009975073777613,2790.538657147786
"r_SPCD_grouped[747,DBH_std]",0.07110025,0.005545236,0.15168394999999996,1.0007483755748048,3150.462645931705
"r_SPCD_grouped[801,DBH_std]",0.0465849,-0.009401037,0.10187969999999996,1.0011366173392156,4199.389156242243
"r_SPCD_grouped[805,DBH_std]",-3.0712450000000004e-4,-0.04263823,0.037685695,1.0022444424883388,2061.7814764360837
"r_SPCD_grouped[807,DBH_std]",0.08512030000000001,0.025825265000000003,0.1372312,1.002304941573766,2417.2027298870044
"r_SPCD_grouped[815,DBH_std]",0.06575615000000001,0.0079937805,0.12689655,1.0007146659439794,3834.762554685472
"r_SPCD_grouped[818,DBH_std]",0.01260145,-0.021975784999999998,0.04699954999999999,1.0014750585379983,2291.081190706643
"r_SPCD_grouped[839,DBH_std]",0.0497807,-0.004491868499999997,0.09973819,1.0029487425232997,2698.563500292616
"r_SPCD_grouped[981,DBH_std]",-0.055856699999999995,-0.11259935,-2.1954565000002735e-4,1.0006842936845366,3444.513715529697
lprior,-21.54535,-21.605,-21.499895000000002,1.0018175009870176,1012.7084028775679
lp__,19326.3,19311.1,19340.1,1.002407918627316,712.8140430104816
