variable,Estimate,Est.Error,Q2.5,Q97.5
b_Intercept,5.703155645,0.05152445574071013,5.6051095,5.806352250000001
b_ln_qmd_centered,-1.62928519875,0.011495931357015798,-1.651711,-1.606709
sd_SPCD__Intercept,0.429720949375,0.03885480909155911,0.36257677499999996,0.5147008000000001
sd_SPCD__ln_qmd_centered,0.0499404537125,0.01051447786653405,0.0319103275,0.07265947249999999
cor_SPCD__Intercept__ln_qmd_centered,0.310558465044775,0.2082039486947356,-0.13278835,0.6658528749999998
sigma,0.2147128365,0.0012397839875598192,0.212337,0.21714505
Intercept,5.76352076625,0.051442266247172096,5.66581975,5.86665225
"r_SPCD[11,Intercept]",0.6389759175,0.05278727382948931,0.5328025,0.7408697999999999
"r_SPCD[15,Intercept]",0.353993152875,0.05215327114566883,0.2485982,0.45393657499999995
"r_SPCD[17,Intercept]",0.1729490923715,0.0522485727659364,0.06766559500000001,0.27308852499999997
"r_SPCD[19,Intercept]",0.2619808039875,0.05504183114284884,0.149705575,0.365560075
"r_SPCD[20,Intercept]",0.500699261,0.05461372926626074,0.390506225,0.6054584749999999
"r_SPCD[21,Intercept]",0.578910353375,0.05653993592728138,0.464435975,0.688860425
"r_SPCD[22,Intercept]",0.549662827625,0.057285392576604935,0.4337605,0.6618141999999999
"r_SPCD[41,Intercept]",0.5212719425,0.07876580021467201,0.3671249,0.673001925
"r_SPCD[42,Intercept]",0.58145691875,0.07244845065431989,0.4376478,0.722337075
"r_SPCD[52,Intercept]",-0.49764098834725,0.19787234182075258,-0.8932389499999999,-0.10764930000000003
"r_SPCD[55,Intercept]",-0.829991283125,0.1969856854155329,-1.22007025,-0.44456195
"r_SPCD[62,Intercept]",-0.472890879375,0.07382466726247994,-0.6218547,-0.32689395000000004
"r_SPCD[64,Intercept]",-0.5863045075,0.05339213416977583,-0.6952071,-0.48348475
"r_SPCD[65,Intercept]",-0.110517163431275,0.08557496597991332,-0.279160025,0.05497509749999991
"r_SPCD[72,Intercept]",-0.2756435520875,0.08596003974861259,-0.4479521,-0.10721030000000002
"r_SPCD[73,Intercept]",0.11892815487585,0.05484852658405971,0.007456276500000001,0.2242930999999999
"r_SPCD[81,Intercept]",0.387347193375,0.05348287101443063,0.27965605,0.48987000000000003
"r_SPCD[93,Intercept]",0.15909274948475,0.05499855287338282,0.047809624999999994,0.26497122500000003
"r_SPCD[98,Intercept]",0.391539179625,0.061905873712440426,0.268396275,0.5098888499999998
"r_SPCD[101,Intercept]",-0.19645381237675,0.06279568952271163,-0.3219123,-0.07629381250000002
"r_SPCD[103,Intercept]",0.1166045790103625,0.09355291424705467,-0.06336945999999999,0.3070610999999999
"r_SPCD[104,Intercept]",0.02094414975415,0.09754448420259507,-0.1684643,0.210811
"r_SPCD[108,Intercept]",0.077373811711775,0.052447998027324035,-0.028487157499999992,0.17795259999999993
"r_SPCD[109,Intercept]",-0.4186669857125,0.1279160787722532,-0.6695877750000001,-0.17122112500000006
"r_SPCD[113,Intercept]",-0.11887251237168,0.12967952819670384,-0.376826675,0.12867605
"r_SPCD[116,Intercept]",-0.0051551910328500004,0.05366019533804012,-0.11271637499999998,0.09736117499999995
"r_SPCD[117,Intercept]",0.199099460287875,0.05865889416999034,0.0804874325,0.31234837499999996
"r_SPCD[119,Intercept]",0.00603912855708175,0.06406129743463736,-0.120991775,0.13139104999999998
"r_SPCD[120,Intercept]",0.252281900617575,0.13206634372029344,-0.006945442499999996,0.50844905
"r_SPCD[122,Intercept]",-0.154083389920875,0.05174685737888805,-0.25833239999999996,-0.05506943000000001
"r_SPCD[124,Intercept]",0.188788059092625,0.19464337129370485,-0.19942817499999999,0.5680894749999998
"r_SPCD[127,Intercept]",-0.515231842375,0.06866175769115355,-0.65266975,-0.38522177500000004
"r_SPCD[133,Intercept]",-0.34134644225,0.05682643921675387,-0.4552208,-0.23367730000000006
"r_SPCD[142,Intercept]",0.1799930316183175,0.13183519505944685,-0.07615446249999998,0.43338222499999995
"r_SPCD[201,Intercept]",-0.2588531725064375,0.13011060311131986,-0.514406875,-0.00419703850000009
"r_SPCD[202,Intercept]",0.361105444375,0.05161902258295103,0.257198475,0.45950925000000004
"r_SPCD[211,Intercept]",0.73078819975,0.05371438362225559,0.6232159250000001,0.8353034500000001
"r_SPCD[212,Intercept]",0.4815340175105,0.19300804479170452,0.10632355,0.85984225
"r_SPCD[231,Intercept]",-0.7918161722875,0.20658205225645662,-1.1947824999999999,-0.38690880000000033
"r_SPCD[242,Intercept]",0.55075293725,0.05312813339009994,0.4435081,0.6524422249999999
"r_SPCD[263,Intercept]",0.55468569225,0.05210249380930757,0.45031315,0.6547948999999998
"r_SPCD[264,Intercept]",0.502657378875,0.05304352763385519,0.39451064999999996,0.6049147
"r_SPCD[312,Intercept]",0.095283068869375,0.05613096187560065,-0.01727856249999999,0.203193175
"r_SPCD[333,Intercept]",-0.506454232875,0.08704238130092266,-0.68032845,-0.33921085
"r_SPCD[351,Intercept]",-0.0230764796768675,0.05307131081544692,-0.130302675,0.07785481999999994
"r_SPCD[352,Intercept]",-0.501549165,0.10988386035669381,-0.72039605,-0.28510800000000003
"r_SPCD[361,Intercept]",0.24271628145,0.058562117991687104,0.1260181,0.3563031999999999
"r_SPCD[374,Intercept]",-0.59096232978,0.20405138844859635,-0.9937001,-0.1842404750000001
"r_SPCD[375,Intercept]",0.135616204672625,0.09487407729772648,-0.05029783999999999,0.3219546499999998
"r_SPCD[431,Intercept]",0.4552191125,0.0827999187029356,0.29264645,0.62050265
"r_SPCD[475,Intercept]",-0.0598217334058625,0.06480225123759482,-0.18928799999999998,0.06430807749999995
"r_SPCD[510,Intercept]",0.22636420470453625,0.19669970082475707,-0.15422505,0.6036954499999999
"r_SPCD[542,Intercept]",-7.538470520000002e-5,0.0838194103886463,-0.164510125,0.15868962499999992
"r_SPCD[603,Intercept]",0.105162732844075,0.1943939785981808,-0.28580397500000004,0.4839425499999999
"r_SPCD[631,Intercept]",0.54816142675,0.05366614935812659,0.43903777499999996,0.6493979249999999
"r_SPCD[746,Intercept]",-0.1102808729255,0.07795442582195951,-0.266594675,0.042413827499999925
"r_SPCD[747,Intercept]",0.0305058635153875,0.06940675469993351,-0.108529825,0.16505522499999994
