variable,Estimate,Est.Error,Q2.5,Q97.5,Rhat,Bulk_ESS,Q5,Q95
b_a_Intercept,63.0538999,7.287328859032294,47.20066,78.39838750000001,NA,NA,NA,NA
b_b_Intercept,0.061179205585,0.02016267877931426,0.022314684999999997,0.09943882999999999,NA,NA,NA,NA
b_c_Intercept,1.17939428,0.011607904009358133,1.1569675,1.20251125,NA,NA,NA,NA
sd_SPCD__a_Intercept,71.75927625,8.681146270271134,56.651939999999996,91.08217250000001,NA,NA,NA,NA
sd_SPCD__b_Intercept,1.7836624875,0.23482061555655612,1.38923375,2.2797805,NA,NA,NA,NA
sigma,13.4706436,0.05464965951734139,13.3692925,13.5771,NA,NA,NA,NA
"r_SPCD__a[15,Intercept]",133.033473,8.046510495957946,117.01925,149.773975,NA,NA,NA,NA
"r_SPCD__a[20,Intercept]",117.401234175,8.06190072013231,100.856825,135.24077499999999,NA,NA,NA,NA
"r_SPCD__a[21,Intercept]",77.7512049,32.206477971047626,31.3787125,157.83685000000003,NA,NA,NA,NA
"r_SPCD__a[62,Intercept]",-17.8162743702,44.46229477437718,-61.8855,103.8955500000001,NA,NA,NA,NA
"r_SPCD__a[64,Intercept]",-14.196159507375,7.795988027769837,-30.1863175,1.4958960000000041,NA,NA,NA,NA
"r_SPCD__a[65,Intercept]",-14.661517824275,43.833162513946704,-58.4597075,104.29077500000001,NA,NA,NA,NA
"r_SPCD__a[81,Intercept]",99.389477525,8.352262013484003,82.30000249999999,116.02310000000001,NA,NA,NA,NA
"r_SPCD__a[101,Intercept]",-0.36449311146499996,11.758963043494255,-20.210735,25.85656750000001,NA,NA,NA,NA
"r_SPCD__a[103,Intercept]",35.2130073077775,29.706350922526195,-4.777740499999997,112.131825,NA,NA,NA,NA
"r_SPCD__a[104,Intercept]",-5.6392756371575,8.263431434766629,-21.732682500000003,12.0771675,NA,NA,NA,NA
"r_SPCD__a[108,Intercept]",30.280358765,7.384243543959202,14.6102,46.1258975,NA,NA,NA,NA
"r_SPCD__a[109,Intercept]",39.375053069,19.291102885180955,9.192873500000001,87.96506500000001,NA,NA,NA,NA
"r_SPCD__a[113,Intercept]",-8.4230529742,15.684979844516935,-31.35409,36.992222500000025,NA,NA,NA,NA
"r_SPCD__a[116,Intercept]",95.890269375,8.521055241577308,78.5505175,113.2203,NA,NA,NA,NA
"r_SPCD__a[117,Intercept]",136.4147805,8.73456945196485,119.71090000000001,154.709925,NA,NA,NA,NA
"r_SPCD__a[119,Intercept]",49.176591325,8.024714091099646,32.44597,65.64802999999999,NA,NA,NA,NA
"r_SPCD__a[122,Intercept]",155.6179995,8.839256589740144,137.84394999999998,173.03949999999998,NA,NA,NA,NA
"r_SPCD__a[127,Intercept]",69.583289475,22.941797404353093,32.95814,123.421875,NA,NA,NA,NA
"r_SPCD__a[133,Intercept]",-35.11370895,7.587659402369185,-50.8614175,-18.232917499999992,NA,NA,NA,NA
"r_SPCD__a[137,Intercept]",89.64281855,32.078867065785026,37.8036125,158.0771,NA,NA,NA,NA
"r_SPCD__a[142,Intercept]",-27.820702749975,8.444251211291864,-44.58924,-11.416507499999994,NA,NA,NA,NA
"r_SPCD__a[201,Intercept]",90.6412912,32.107188815097224,39.503655,160.81690000000003,NA,NA,NA,NA
"r_SPCD__a[202,Intercept]",111.09554965,7.780154652746309,95.002775,127.813175,NA,NA,NA,NA
"r_SPCD__a[212,Intercept]",297.508075,35.60005037020264,235.48945,379.10615,NA,NA,NA,NA
"r_SPCD__a[231,Intercept]",17.72779330407,40.26185478217638,-37.7006275,116.45575000000005,NA,NA,NA,NA
