variable,estimate
b_Intercept,4.2844750000000005
b_DBH_std,-0.558427
b_IDBH_stdE2,-0.05997895
b_BAL_std,-3.1152300000000004
b_CR_std,0.7952440000000001
b_SI_std,0.01966295
b_BA_std,3.010365
sd_SPCD__Intercept,0.731036
Intercept,4.212395
"r_SPCD[11,Intercept]",-0.3488205
"r_SPCD[17,Intercept]",-0.446492
"r_SPCD[19,Intercept]",-1.743395
"r_SPCD[22,Intercept]",-0.245149
"r_SPCD[41,Intercept]",0.175527
"r_SPCD[42,Intercept]",0.407978
"r_SPCD[81,Intercept]",-0.010507200000000001
"r_SPCD[98,Intercept]",-0.30488899999999997
"r_SPCD[108,Intercept]",-0.49972300000000003
"r_SPCD[119,Intercept]",-0.213945
"r_SPCD[122,Intercept]",0.037692199999999995
"r_SPCD[130,Intercept]",0.189982
"r_SPCD[202,Intercept]",-0.240557
"r_SPCD[212,Intercept]",0.035655450000000005
"r_SPCD[231,Intercept]",1.145635
"r_SPCD[242,Intercept]",1.013065
"r_SPCD[263,Intercept]",0.0956843
"r_SPCD[264,Intercept]",-0.049061999999999995
"r_SPCD[312,Intercept]",0.9017775
"r_SPCD[351,Intercept]",-0.31756249999999997
"r_SPCD[361,Intercept]",-0.47840550000000004
"r_SPCD[375,Intercept]",-0.568281
"r_SPCD[431,Intercept]",-0.1162995
"r_SPCD[492,Intercept]",0.09655975
"r_SPCD[542,Intercept]",0.25375400000000004
"r_SPCD[631,Intercept]",0.2249765
"r_SPCD[661,Intercept]",0.8393165
"r_SPCD[747,Intercept]",-0.465487
"r_SPCD[763,Intercept]",-0.01781825
"r_SPCD[768,Intercept]",-0.129102
"r_SPCD[771,Intercept]",0.07428155
"r_SPCD[815,Intercept]",0.1373875
"r_SPCD[818,Intercept]",-0.1817435
"r_SPCD[901,Intercept]",0.13845849999999998
"r_SPCD[927,Intercept]",-0.001445774
"r_SPCD[981,Intercept]",0.6354025
lprior,-4.5314499999999995
lp__,-5368.645
