variable,Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS
Intercept,-0.61808068525,0.09697932675556514,-0.814454175,-0.43030915,1.0047405142770438,731.136796494201,1527.0157419139798
DBH_std,0.5011216105,0.019292589212970477,0.46158407500000004,0.539672225,0.999723676593796,3843.1514407401423,3160.765552486567
IDBH_stdE2,-0.08768368595,0.006358077955433107,-0.10000819999999999,-0.075233295,1.0005346869788478,5993.30852552622,3379.1353872473655
BA_std,-0.0595609760715,0.017768202681103122,-0.0941507175,-0.024793664999999954,1.000734840527919,3317.6823512170768,3209.2519948749796
BAL_std,-0.115564876675,0.01535151570458176,-0.14542935,-0.0858190025,1.0034575993492312,3800.496924933139,3305.4297828572517
CR_std,-1.1173367525,0.010289608733606756,-1.1381225,-1.09721825,1.0040883573531254,7028.780740477751,2784.9666625567365
SI_std,-0.1357079485,0.01003711853043224,-0.15558462499999998,-0.1158309,1.0011864718142423,7031.961900320757,2920.5677839889318
