variable,estimate
b_Intercept,1.940545
b_DBH_std,0.34363299999999997
b_IDBH_stdE2,-0.0900607
b_BAL_std,-0.07312335
b_CR_std,0.333662
b_SI_std,-0.02383805
b_BA_std,-0.08953915
sd_SPCD__Intercept,0.5961865
Intercept,1.8503699999999998
"r_SPCD[16,Intercept]",-0.2648485
"r_SPCD[43,Intercept]",-0.01551415
"r_SPCD[61,Intercept]",-0.2487675
"r_SPCD[67,Intercept]",0.09386435
"r_SPCD[68,Intercept]",0.15768500000000002
"r_SPCD[97,Intercept]",0.3448345
"r_SPCD[107,Intercept]",-0.66421
"r_SPCD[110,Intercept]",-0.2474975
"r_SPCD[111,Intercept]",-1.034075
"r_SPCD[115,Intercept]",-0.35992599999999997
"r_SPCD[121,Intercept]",-0.1901065
"r_SPCD[123,Intercept]",0.44307450000000004
"r_SPCD[126,Intercept]",0.226433
"r_SPCD[128,Intercept]",-0.045478
"r_SPCD[129,Intercept]",0.35121800000000003
"r_SPCD[131,Intercept]",-0.9490355
"r_SPCD[132,Intercept]",-0.3828055
"r_SPCD[221,Intercept]",0.684921
"r_SPCD[222,Intercept]",1.0685500000000001
"r_SPCD[261,Intercept]",-0.8611175
"r_SPCD[311,Intercept]",-0.145727
"r_SPCD[313,Intercept]",-0.2470285
"r_SPCD[315,Intercept]",-0.5380095
"r_SPCD[316,Intercept]",0.1463875
"r_SPCD[317,Intercept]",-0.867929
"r_SPCD[318,Intercept]",0.957589
"r_SPCD[332,Intercept]",0.1521065
"r_SPCD[341,Intercept]",0.0229003
"r_SPCD[345,Intercept]",-0.254497
"r_SPCD[356,Intercept]",0.171853
"r_SPCD[367,Intercept]",0.544436
"r_SPCD[371,Intercept]",0.4108225
"r_SPCD[372,Intercept]",0.4473475
"r_SPCD[373,Intercept]",0.337071
"r_SPCD[381,Intercept]",0.2614535
"r_SPCD[391,Intercept]",0.07367850000000001
"r_SPCD[400,Intercept]",-0.2661485
"r_SPCD[401,Intercept]",0.0952711
"r_SPCD[402,Intercept]",0.123589
"r_SPCD[403,Intercept]",0.4294825
"r_SPCD[404,Intercept]",0.43654499999999996
"r_SPCD[405,Intercept]",0.17585699999999999
"r_SPCD[407,Intercept]",0.873772
"r_SPCD[408,Intercept]",0.2179925
"r_SPCD[409,Intercept]",0.158917
"r_SPCD[410,Intercept]",0.3309935
"r_SPCD[412,Intercept]",0.1219105
"r_SPCD[421,Intercept]",-0.139415
"r_SPCD[451,Intercept]",0.0313186
"r_SPCD[461,Intercept]",-0.24667699999999998
"r_SPCD[462,Intercept]",0.3574665
"r_SPCD[471,Intercept]",-1.0436
"r_SPCD[491,Intercept]",-0.7819705
"r_SPCD[500,Intercept]",-0.354409
"r_SPCD[501,Intercept]",0.07172809999999999
"r_SPCD[502,Intercept]",-0.288748
"r_SPCD[521,Intercept]",-0.292821
"r_SPCD[531,Intercept]",0.02970535
"r_SPCD[541,Intercept]",-0.008030015
"r_SPCD[544,Intercept]",-0.09066579999999999
"r_SPCD[545,Intercept]",0.1393415
"r_SPCD[546,Intercept]",0.2407055
"r_SPCD[548,Intercept]",0.07592705
"r_SPCD[551,Intercept]",-0.248397
"r_SPCD[552,Intercept]",-0.3107935
"r_SPCD[555,Intercept]",-0.7298965
"r_SPCD[580,Intercept]",0.0737391
"r_SPCD[581,Intercept]",0.09377415
"r_SPCD[591,Intercept]",0.435334
"r_SPCD[601,Intercept]",0.05709215
"r_SPCD[602,Intercept]",0.189638
"r_SPCD[611,Intercept]",-0.3138295
"r_SPCD[621,Intercept]",0.202559
"r_SPCD[641,Intercept]",0.2767575
"r_SPCD[651,Intercept]",0.183759
"r_SPCD[652,Intercept]",0.0580385
"r_SPCD[653,Intercept]",0.33983549999999996
"r_SPCD[654,Intercept]",0.00805086
"r_SPCD[655,Intercept]",0.48050099999999996
"r_SPCD[658,Intercept]",-0.2852635
