variable,p50,Est.Error,p025,p975,Rhat,Bulk_ESS,Tail_ESS
Intercept,1.9404826975,0.0679783129943505,1.8088925,2.075236,1.0058035259900253,821.3374465855151,1302.5036545423675
DBH_std,0.34357890375,0.02146709881404236,0.30096492499999994,0.38582627500000005,1.0004637290269023,4353.166016889878,3105.940009658115
IDBH_stdE2,-0.09016770565,0.008506135737875094,-0.106823525,-0.07357717,1.0004261414601259,5849.874709804877,2857.601189442033
BAL_std,-0.073150588475,0.019269137860296173,-0.1110567,-0.03579507,1.0005414782816795,5594.976107454149,3745.773221913172
CR_std,0.333537628,0.018346109809232014,0.29734277500000006,0.369640525,1.001094915990179,8416.996672244213,2884.723607072812
SI_std,-0.0238704278316925,0.01716320528077055,-0.057843939999999996,0.010110352500000008,1.0011488096302648,7524.599222997203,3324.8485815583717
BA_std,-0.09006265195,0.01981079809410281,-0.12899112499999998,-0.051563475000000004,1.0016790210288162,6182.361100492586,3421.4287996120015
