SPCD,n_stands,qr_intercept,qr_slope,qr_sdimax_10,reineke_sdimax
43,128,11.303591339395403,-2.296011211429497,410.27601914280814,780.3988888894123
58,313,9.32257083539092,-1.7268336171964902,209.84926564667467,333.2884290509091
59,103,9.01818421549035,-1.6356533215861004,190.93885767242875,266.1048558645471
61,1241,9.800377095514394,-1.6849339297971921,372.6625602889185,489.2877652752372
68,2673,9.662609593616907,-1.7275567432998504,294.3481319781326,440.5063675136033
97,57,10.451769975437465,-1.891977655743175,443.78065897257943,527.4782076082308
107,772,9.248510888726038,-1.4784091401944266,345.27736175958756,387.6407066357911
110,10428,10.020776362377095,-1.8258803809485018,335.8052623534104,541.7473194885442
111,13910,9.976682425380156,-1.805566647074161,336.706482632665,766.3288874028175
115,299,9.861950483738068,-1.7468791158063588,343.6462112288144,509.2940750693681
121,5006,9.796926290843917,-1.8079233100103773,279.78711990105677,497.5956512217432
123,128,10.504597550196648,-2.1618091698445787,251.35040006810692,400.5085180556932
126,318,9.650573190478823,-1.6215981774158073,371.1867853009798,438.94491270603635
128,1652,10.259683912823743,-1.9732408286365855,303.7269162608648,498.2988296235406
129,1881,9.74383829396106,-1.6019714952770652,426.3082216002783,536.9721642491569
131,68490,10.059414126243059,-1.7983704705809709,371.8583822826324,673.1615389284017
132,4706,9.980710997314196,-1.775925091622699,361.94503202803116,530.5250582879058
221,2007,10.25360220668407,-1.707861205987708,556.188047987819,841.4024803707186
222,2312,10.317209769996179,-1.7331654984154452,559.1673094153933,1242.7605711818956
260,121,9.892645721630352,-1.7157843593567264,380.6598647605006,467.16163354424236
261,400,9.737646953727175,-1.605403806155416,420.34175443495576,571.2378041822051
311,159,8.962823957551674,-1.343089065039389,354.3365252372372,321.050970783953
313,411,9.805141837459008,-1.800401817481163,287.02331549758844,401.8538128866078
316,7602,9.77129658973833,-1.642538722423094,399.09976084607814,602.6568961715218
317,85,9.715912984360896,-1.702436584159683,328.9506974981287,356.8942836094821
318,1085,9.29389919627788,-1.4755316257149316,363.71189997585054,499.43843738446293
332,70,8.747102914710688,-1.1617364685318132,433.59279803160587,414.5569744720367
341,112,10.174545296206835,-2.0057470172154535,258.8224004775294,411.23486817712734
370,262,10.12344409467159,-1.8785215714407872,329.6357732211992,424.8619142994456
371,102,9.944810439072826,-1.6974910689871787,418.2974607946364,436.3105883322269
372,325,9.695398987061552,-1.6461663221536895,366.85290103252015,420.5835388611973
373,341,10.315255201818045,-2.062411680048117,261.4849715607276,427.0254778099963
391,612,9.706103481643275,-1.701141511466931,326.71244020808496,478.26794092192085
400,3150,9.47537617780537,-1.5967289390625792,329.89417630464624,449.4085679941049
401,360,9.520506577854729,-1.6236507232333046,324.3790133183687,462.8620121871181
402,190,9.011805871010917,-1.409109907904121,319.6448074775022,378.9202146686878
403,962,9.66061253888583,-1.7150804208091017,302.32237914792324,408.34891498591963
404,340,9.52398889537641,-1.6331007522997323,318.5041318513281,355.4328099718306
407,383,9.781998682409814,-1.816199345696733,270.4386155888657,357.56756725472815
408,543,9.66176145850364,-1.7985445416306853,249.7497977850874,338.27985068707096
409,1149,9.21308629162603,-1.4850757803444814,328.1835113778473,590.4971624632419
460,112,9.559581018551967,-1.5959491864826203,359.52086433892254,372.92264188620794
461,1408,9.67544138732179,-1.6987218107616389,318.617036393252,443.54568264543883
462,346,9.92163909048871,-1.8527949609007437,285.8368041634562,419.0966067465369
471,67,8.635437425414025,-1.0995639150656427,447.46483149546907,301.8999122235159
491,542,9.62958709722786,-1.6783193051731484,318.97543190655296,444.4786768571322
521,96,9.194431937654642,-1.4218101167506103,372.63267829980464,366.4444431834952
531,1795,9.482898156089467,-1.5774244573329792,347.49285905452683,437.8642647171613
540,864,10.41696276150187,-1.8249644392035782,500.1093870264167,712.1150560686975
541,593,9.694855735515628,-1.743725344543788,292.88491517718927,482.82398509728785
544,1776,9.572885640247655,-1.5629948835778464,393.057896711499,554.2407525401159
545,56,10.173950690936866,-1.7657259446366549,449.53623052714914,480.37947112161964
552,61,9.885903016905164,-1.9245939781153054,233.7755840897278,332.0602816938845
555,471,10.223606581231719,-1.7419506453343703,499.0054375337846,842.2099193613906
591,320,9.43758009385358,-1.4925724842404406,403.75366077407296,444.7469506210025
602,272,9.562531017701241,-1.7381109987547025,259.922248483769,334.1975559698533
611,16587,9.697249030657375,-1.6358701392611423,376.34972618290624,564.8570698650553
621,10932,9.56939596941379,-1.5530327128946515,400.77733379766147,600.9507511073413
641,186,9.699686639224746,-1.824635142580146,244.2784980274682,365.2311317634768
651,47,10.051746251283282,-1.8806543372157338,305.32586293472787,356.5210317893564
652,206,9.200841862768678,-1.363187837695472,429.22697949455664,400.8659802784129
653,1624,9.53455408608233,-1.4679377494545582,470.8325481688135,624.7956596728291
655,36,10.323564357403294,-2.0199166348169952,290.7705374399167,374.25298450811204
691,1794,10.387460945888993,-1.665963540154422,700.2505032821911,1075.08611847572
692,71,12.24694193776915,-2.5561677628844874,578.9106522484326,1065.2063931241098
693,1471,9.869087794462423,-1.6984816829237002,386.9088713056517,587.3643332605525
694,6055,10.156462887528427,-1.6705015409893456,550.0399662099625,1218.9579513447961
701,238,9.672152861936272,-1.7635978703160597,273.50466973741095,333.7719803309589
711,582,9.13633702622322,-1.3240626238783637,440.35013256247726,449.90022876949433
721,152,10.295310328428403,-1.989157775562701,303.4161473443324,404.80979666625433
722,108,10.495416873610747,-2.0710663695674802,306.9271197469165,463.8806145536304
731,707,9.31975183413399,-1.494184355265583,357.54642416753,423.3919295963772
740,114,10.196703278953864,-1.8628934447927394,367.6872097156504,436.2810838087727
742,154,9.12860004944095,-1.4192479678844563,350.95599152277526,406.73268126936364
756,1289,9.193443077975918,-1.6694244204916648,210.49276741775142,498.8813907278181
762,437,9.227776746713957,-1.4380522130168139,371.12508349957875,415.52363968703474
800,200,9.898564037843537,-2.0490062456648714,177.78106140494768,309.94094825454
802,12999,9.62068827681372,-1.6626840315359477,327.7387546958084,493.84286959023586
806,2253,9.511483848744538,-1.5774752312337388,357.527719695653,470.45468293086566
812,3882,9.528822804066332,-1.619592047267751,330.15898107880776,466.52483065253887
813,1129,9.440795450347938,-1.5633416816649714,344.1467615794158,494.9130393474089
819,388,9.428389011466054,-1.7779534664821615,207.3690100589158,333.06601833362544
820,3577,9.680322894916713,-1.5989572147497149,402.85949273853083,556.2365423295083
822,825,9.812458863658637,-1.6989819963080053,365.1865232634798,477.2917266360672
823,39,9.429224434423826,-1.5996361177468532,312.9133000377726,303.3073729681202
824,563,10.364506292790294,-2.2036873829799397,198.4086068324189,423.12159155571135
825,349,9.865338543872308,-1.7405133287538042,349.90388375504784,465.0401053340756
826,290,9.226570926484726,-1.466091305765646,347.5021808667086,374.39218680218
827,7150,9.584301154375629,-1.631919873032048,339.2260779703208,538.2955348874207
828,359,9.460834570894274,-1.5497488030078885,362.27590107720624,443.2932257145648
830,45,8.929989734578069,-1.358260676174858,331.1193714611129,308.47047871163124
831,2070,9.711340786172041,-1.667358609719375,354.9957106608513,497.9377931082175
832,8545,9.418097642422222,-1.5090278550708482,381.2413344772495,502.4833542739323
833,2706,9.330160028983968,-1.4511347395907115,398.93512499662205,474.4155975076487
834,190,9.56483281236748,-1.6609005392531624,311.21002000250166,355.9514445384831
835,6226,9.66547436291009,-1.7709315590063524,267.1348947042934,445.86850539508714
837,2434,9.550513366970275,-1.6259357088290511,332.50604542295423,489.32412872971906
838,1889,9.27415707170242,-1.472680040565465,358.9510267865665,537.014164939453
840,161,9.04841083470639,-1.3602185696914555,371.07041146718456,364.08055014420853
841,77,10.149263522133008,-2.209137235849768,157.99083965628068,333.00064757835764
901,394,9.474357634507378,-1.5896397465397105,334.98201737082843,512.010846234083
912,964,9.89237684009629,-1.6003265933282051,496.4529334806899,620.7657466458453
920,297,9.990451498103717,-1.8159308946526433,333.32436673899235,427.02706842365063
922,376,9.657685086988863,-1.7063251168817806,307.5772604106051,528.8788707927066
931,217,8.99930957797717,-1.162178651752794,557.4062562968463,572.1964714821587
950,68,10.088524889382866,-1.8383838525554905,349.145812318472,398.3242289616426
951,130,9.604041886541532,-1.5995035150334225,372.8025551138065,383.61355851078025
970,205,9.37890600165425,-1.4429688199945818,426.8136525481945,467.6498523556136
971,851,9.495709542965946,-1.6930724760490006,269.6880978922546,397.00069329460683
972,487,9.507730138071965,-1.653273313358108,299.14477456902495,425.0490411202801
973,316,9.568414113556026,-1.7078655556079465,280.3134228244837,361.03021976862436
975,158,9.534161449964463,-1.6503635756469113,309.22181976044277,354.1905065603468
993,47,9.65607025101475,-1.968013172145013,168.09889350273096,240.51742282174797
994,292,10.06021507477014,-1.8524238904587027,328.6033626108182,471.26812867596533
999,499,9.306839874182492,-1.4002219033759,438.21505918756566,638.6783284728147
8449,34,9.65147746957932,-1.7633152942587917,268.0822828024851,290.86185224756173
