SPCD,n_stands,qr_slope,species_slope,slope_combined,reineke_b_qr,reineke_b_bayes,reineke_b_combined,diff_from_reineke
16,NA,NA,-1.6407579992462475,NA,NA,1.6407579992462475,NA,NA
43,128,-2.296011211429497,-1.6774875691436124,-2.1104541187437316,2.296011211429497,1.6774875691436124,2.1104541187437316,0.5054541187437316
57,NA,NA,-1.606726815011411,NA,NA,1.606726815011411,NA,NA
58,313,-1.7268336171964902,-1.532015150978125,-1.6683880773309807,1.7268336171964902,1.532015150978125,1.6683880773309807,0.06338807733098073
59,103,-1.6356533215861004,-1.5834653594069437,-1.6199969329323534,1.6356533215861004,1.5834653594069437,1.6199969329323534,0.01499693293235338
61,1241,-1.6849339297971921,-1.6297954478452237,-1.6683923852116016,1.6849339297971921,1.6297954478452237,1.6683923852116016,0.06339238521160162
63,NA,NA,-1.5995191260482313,NA,NA,1.5995191260482313,NA,NA
67,NA,NA,-1.6037282858770536,NA,NA,1.6037282858770536,NA,NA
68,2673,-1.7275567432998504,-1.64291045853645,-1.7021628578708303,1.7275567432998504,1.64291045853645,1.7021628578708303,0.09716285787083034
69,NA,NA,-1.6006495112787613,NA,NA,1.6006495112787613,NA,NA
90,NA,NA,-1.6466431748912,NA,NA,1.6466431748912,NA,NA
97,57,-1.891977655743175,-1.6675546648365238,-1.795475769653315,1.891977655743175,1.6675546648365238,1.795475769653315,0.19047576965331503
107,772,-1.4784091401944266,-1.5852067045817,-1.5104484095106085,1.4784091401944266,1.5852067045817,1.5104484095106085,-0.09455159048939143
110,10428,-1.8258803809485018,-1.6693696505375,-1.7789271618252012,1.8258803809485018,1.6693696505375,1.7789271618252012,0.17392716182520118
111,13910,-1.805566647074161,-1.67726616,-1.7670765009519127,1.805566647074161,1.67726616,1.7670765009519127,0.16207650095191273
115,299,-1.7468791158063588,-1.6172358865304712,-1.7079861470235924,1.7468791158063588,1.6172358865304712,1.7079861470235924,0.10298614702359243
121,5006,-1.8079233100103773,-1.6559852543112499,-1.7623418933006392,1.8079233100103773,1.6559852543112499,1.7623418933006392,0.1573418933006392
123,128,-2.1618091698445787,-1.6387211496323124,-2.004882763780899,2.1618091698445787,1.6387211496323124,2.004882763780899,0.3998827637808988
126,318,-1.6215981774158073,-1.6164015546041874,-1.6200391905723213,1.6215981774158073,1.6164015546041874,1.6200391905723213,0.015039190572321282
128,1652,-1.9732408286365855,-1.71912679205,-1.8970066176606097,1.9732408286365855,1.71912679205,1.8970066176606097,0.29200661766060976
129,1881,-1.6019714952770652,-1.6148806524258887,-1.6058442424217123,1.6019714952770652,1.6148806524258887,1.6058442424217123,8.442424217123268e-4
130,NA,NA,-1.5926379299903626,NA,NA,1.5926379299903626,NA,NA
131,68490,-1.7983704705809709,-1.661176026775,-1.7572121374391796,1.7983704705809709,1.661176026775,1.7572121374391796,0.1522121374391796
132,4706,-1.775925091622699,-1.6589457164020125,-1.740831279056493,1.775925091622699,1.6589457164020125,1.740831279056493,0.13583127905649306
141,NA,NA,-1.6015956646401315,NA,NA,1.6015956646401315,NA,NA
221,2007,-1.707861205987708,-1.6614899293172511,-1.6939498229865708,1.707861205987708,1.6614899293172511,1.6939498229865708,0.08894982298657084
222,2312,-1.7331654984154452,-1.6292119617649674,-1.7019794374203019,1.7331654984154452,1.6292119617649674,1.7019794374203019,0.0969794374203019
260,121,-1.7157843593567264,-1.6228161465114146,-1.6878938955031328,1.7157843593567264,1.6228161465114146,1.6878938955031328,0.08289389550313286
261,400,-1.605403806155416,-1.614347959541857,-1.6080870521713484,1.605403806155416,1.614347959541857,1.6080870521713484,0.0030870521713484145
303,NA,NA,-1.5850423069086113,NA,NA,1.5850423069086113,NA,NA
311,159,-1.343089065039389,-1.60624704451666,-1.4220364588825702,1.343089065039389,1.60624704451666,1.4220364588825702,-0.18296354111742974
313,411,-1.800401817481163,-1.653968754278725,-1.7564718985204315,1.800401817481163,1.653968754278725,1.7564718985204315,0.15147189852043152
315,NA,NA,-1.628292705007105,NA,NA,1.628292705007105,NA,NA
316,7602,-1.642538722423094,-1.6133522457322662,-1.6337827794158457,1.642538722423094,1.6133522457322662,1.6337827794158457,0.028782779415845727
317,85,-1.702436584159683,-1.5909208338330887,-1.6689818590617045,1.702436584159683,1.5909208338330887,1.6689818590617045,0.0639818590617045
318,1085,-1.4755316257149316,-1.5807671598050088,-1.5071022859419547,1.4755316257149316,1.5807671598050088,1.5071022859419547,-0.09789771405804526
330,NA,NA,-1.6212205032206388,NA,NA,1.6212205032206388,NA,NA
331,NA,NA,-1.5966950456540012,NA,NA,1.5966950456540012,NA,NA
332,70,-1.1617364685318132,-1.605449289346747,-1.2948503147762933,1.1617364685318132,1.605449289346747,1.2948503147762933,-0.3101496852237067
341,112,-2.0057470172154535,-1.6456775343244487,-1.8977261723481522,2.0057470172154535,1.6456775343244487,1.8977261723481522,0.29272617234815224
345,NA,NA,-1.59851768539121,NA,NA,1.59851768539121,NA,NA
356,NA,NA,-1.60453516998423,NA,NA,1.60453516998423,NA,NA
357,NA,NA,-1.61439595265882,NA,NA,1.61439595265882,NA,NA
367,NA,NA,-1.6091499217271512,NA,NA,1.6091499217271512,NA,NA
370,262,-1.8785215714407872,-1.637248105317025,-1.8061395316036584,1.8785215714407872,1.637248105317025,1.8061395316036584,0.20113953160365838
371,102,-1.6974910689871787,-1.6289417778318875,-1.6769262816405914,1.6974910689871787,1.6289417778318875,1.6769262816405914,0.07192628164059145
372,325,-1.6461663221536895,-1.6184019287181874,-1.637837004123039,1.6461663221536895,1.6184019287181874,1.637837004123039,0.032837004123039026
373,341,-2.062411680048117,-1.6290897848180574,-1.932415111479099,2.062411680048117,1.6290897848180574,1.932415111479099,0.3274151114790991
381,NA,NA,-1.5906083512792875,NA,NA,1.5906083512792875,NA,NA
391,612,-1.701141511466931,-1.6426956565793875,-1.683607755000668,1.701141511466931,1.6426956565793875,1.683607755000668,0.07860775500066808
400,3150,-1.5967289390625792,-1.6102728637856,-1.6007921164794854,1.5967289390625792,1.6102728637856,1.6007921164794854,-0.004207883520514599
401,360,-1.6236507232333046,-1.6219681383691662,-1.6231459477740633,1.6236507232333046,1.6219681383691662,1.6231459477740633,0.01814594777406331
402,190,-1.409109907904121,-1.61637223566682,-1.4712886062329307,1.409109907904121,1.61637223566682,1.4712886062329307,-0.1337113937670693
403,962,-1.7150804208091017,-1.6262767284783,-1.6884393131098612,1.7150804208091017,1.6262767284783,1.6884393131098612,0.08343931310986119
404,340,-1.6331007522997323,-1.6378269255487399,-1.6345186042744344,1.6331007522997323,1.6378269255487399,1.6345186042744344,0.029518604274434423
405,NA,NA,-1.6113105394920593,NA,NA,1.6113105394920593,NA,NA
407,383,-1.816199345696733,-1.6112640825596962,-1.7547187667556219,1.816199345696733,1.6112640825596962,1.7547187667556219,0.1497187667556219
408,543,-1.7985445416306853,-1.6265226504785124,-1.7469379742850333,1.7985445416306853,1.6265226504785124,1.7469379742850333,0.1419379742850333
409,1149,-1.4850757803444814,-1.57975446292788,-1.513479385119501,1.4850757803444814,1.57975446292788,1.513479385119501,-0.09152061488049901
410,NA,NA,-1.5959755397246411,NA,NA,1.5959755397246411,NA,NA
412,NA,NA,-1.6111627952754561,NA,NA,1.6111627952754561,NA,NA
413,NA,NA,-1.6065319993035336,NA,NA,1.6065319993035336,NA,NA
424,NA,NA,-1.5973214039363712,NA,NA,1.5973214039363712,NA,NA
451,NA,NA,-1.6082664920500511,NA,NA,1.6082664920500511,NA,NA
460,112,-1.5959491864826203,-1.6546595092136887,-1.6135622833019407,1.5959491864826203,1.6546595092136887,1.6135622833019407,0.008562283301940754
461,1408,-1.6987218107616389,-1.6189874378851745,-1.6748014988986994,1.6987218107616389,1.6189874378851745,1.6748014988986994,0.06980149889869947
462,346,-1.8527949609007437,-1.6454279914232999,-1.7905848700575104,1.8527949609007437,1.6454279914232999,1.7905848700575104,0.18558487005751045
463,NA,NA,-1.6109147002452513,NA,NA,1.6109147002452513,NA,NA
471,67,-1.0995639150656427,-1.6065110993770388,-1.2668564858884035,1.0995639150656427,1.6065110993770388,1.2668564858884035,-0.3381435141115965
491,542,-1.6783193051731484,-1.6133812375073475,-1.658837884873408,1.6783193051731484,1.6133812375073475,1.658837884873408,0.053837884873408015
500,NA,NA,-1.6214938608858438,NA,NA,1.6214938608858438,NA,NA
502,NA,NA,-1.6046008356483374,NA,NA,1.6046008356483374,NA,NA
513,NA,NA,-1.5973551316827537,NA,NA,1.5973551316827537,NA,NA
521,96,-1.4218101167506103,-1.600460340440185,-1.4754051838574826,1.4218101167506103,1.600460340440185,1.4754051838574826,-0.12959481614251733
522,NA,NA,-1.588903415310675,NA,NA,1.588903415310675,NA,NA
