variable,p50,p05,p95,rhat,ess_bulk
"r_SPCD_grouped[544,DBH_std]",-0.013597149999999999,-0.045984515000000004,0.018892794999999997,0.9996961217195315,4373.162243820726
"r_SPCD_grouped[602,DBH_std]",0.0149879,-0.032224909999999996,0.06190670499999998,1.002286165405974,4181.869959963221
"r_SPCD_grouped[701,DBH_std]",0.016279500000000002,-0.030606099999999997,0.06348137499999999,1.0014630510556335,3202.7335811691532
"r_SPCD_grouped[741,DBH_std]",-0.00611481,-0.04637973,0.03385389999999997,0.9999262214856813,4500.274775184078
"r_SPCD_grouped[742,DBH_std]",-0.008994269999999999,-0.046171344999999996,0.02765514499999995,1.002411113252226,3716.810787473658
"r_SPCD_grouped[743,DBH_std]",0.01208985,-0.017802369999999998,0.041661995,1.0003194745470478,4144.356169927184
"r_SPCD_grouped[746,DBH_std]",0.0298396,0.010341335,0.04811349,1.0016514279927824,2306.6889714520235
"r_SPCD_grouped[761,DBH_std]",-9.0524e-4,-0.059236119999999996,0.057502299999999965,1.0015148745040225,4227.084012311454
"r_SPCD_grouped[762,DBH_std]",-0.04692565,-0.08380177999999999,-0.013026030000000008,1.0020081416891091,3892.5993509884293
"r_SPCD_grouped[763,DBH_std]",0.00441183,-0.0567054,0.06429689999999998,1.0010516709888104,3707.779463560688
"r_SPCD_grouped[802,DBH_std]",-0.019587550000000002,-0.052091635,0.00971168049999999,1.0017692785277712,3317.271078589255
"r_SPCD_grouped[804,DBH_std]",-0.00137283,-0.057756625,0.05379641499999999,1.0013671022317527,4466.213188167519
"r_SPCD_grouped[809,DBH_std]",-0.007341625,-0.04182734,0.026904664999999998,1.003225251852978,3943.401678369742
"r_SPCD_grouped[823,DBH_std]",-0.0244678,-0.051434215,0.0017812544999999964,1.0007304583012646,3777.8872817454267
"r_SPCD_grouped[833,DBH_std]",-0.01125195,-0.034772739999999996,0.011438229999999999,1.0006664822010654,2953.002279520727
"r_SPCD_grouped[837,DBH_std]",0.0063688749999999995,-0.028145919999999998,0.03979027999999997,0.9998699204149394,4382.457079449307
"r_SPCD_grouped[901,DBH_std]",-0.007862095,-0.06337705,0.04958951499999999,1.0025969290852321,3991.9393922861937
"r_SPCD_grouped[931,DBH_std]",-0.0174943,-0.07884559,0.03933756999999999,1.0013944671336585,3989.802310115253
"r_SPCD_grouped[951,DBH_std]",-0.0069789,-0.033980475,0.01925828999999999,1.0011078865998972,3363.1788689882846
"r_SPCD_grouped[972,DBH_std]",0.014640199999999999,-0.02196454,0.05321491999999999,1.0015426568922605,3517.962756534084
"r_SPCD_grouped[975,DBH_std]",0.004994745,-0.0469153,0.06011531,1.000354570715687,4631.655318615755
lprior,-21.68675,-21.7274,-21.6541,1.0032655207584635,762.6312647759918
lp__,21434.1,21416.495000000003,21449.9,1.003293581287681,814.4843257904887
