variable,Estimate,Est.Error,Q2.5,Q97.5,Rhat,Bulk_ESS,Q5,Q95
b_a_Intercept,72.910594425,2.580005137998652,67.8175275,77.83069,NA,NA,NA,NA
b_b_Intercept,0.0599017972325,0.0195012075493319,0.020448169999999998,0.09839166249999999,NA,NA,NA,NA
b_c_Intercept,1.11958834,0.018763765080985307,1.08371825,1.1574929999999999,NA,NA,NA,NA
sd_SPCD__a_Intercept,15.51792709,2.028420602202707,11.4410725,19.6351525,NA,NA,NA,NA
sd_SPCD__b_Intercept,3.0850985125,0.32852098535035207,2.5139165,3.7544035,NA,NA,NA,NA
sigma,8.31749805,0.04709109268906555,8.22325675,8.40653475,NA,NA,NA,NA
"r_SPCD__a[12,Intercept]",9.8710298551,5.279358625322439,0.33765922500000023,21.231610000000003,NA,NA,NA,NA
"r_SPCD__a[68,Intercept]",-17.8497776572,14.605836193860943,-42.050767500000006,11.989162500000013,NA,NA,NA,NA
"r_SPCD__a[70,Intercept]",-3.292247208485,15.127054350247505,-33.73914250000001,24.26183,NA,NA,NA,NA
"r_SPCD__a[71,Intercept]",1.79383203803775,4.232659460189671,-6.3589372499999985,10.034380000000002,NA,NA,NA,NA
"r_SPCD__a[91,Intercept]",2.2127160418125,12.22693290428579,-17.258425,29.607485000000008,NA,NA,NA,NA
"r_SPCD__a[94,Intercept]",20.804596527,7.39807538240758,7.822942,36.4887375,NA,NA,NA,NA
"r_SPCD__a[95,Intercept]",10.70530142949,5.450392809372407,0.5589205500000002,22.8126825,NA,NA,NA,NA
"r_SPCD__a[96,Intercept]",-3.39709833702575,14.292509320181546,-28.601634999999998,25.599530000000005,NA,NA,NA,NA
"r_SPCD__a[105,Intercept]",6.3812381536525,5.541377288206582,-3.4423239999999997,18.126075000000004,NA,NA,NA,NA
"r_SPCD__a[125,Intercept]",30.238390975,4.337933498504837,22.3974075,38.9411925,NA,NA,NA,NA
"r_SPCD__a[129,Intercept]",28.61465675,4.606371297609138,20.15401,38.1340625,NA,NA,NA,NA
"r_SPCD__a[130,Intercept]",-8.858582183635,8.83938202420494,-23.99722,9.824655250000001,NA,NA,NA,NA
"r_SPCD__a[136,Intercept]",-1.59013218707,12.154456474642135,-21.1572325,25.486,NA,NA,NA,NA
"r_SPCD__a[202,Intercept]",0.5127540968900001,13.337640082277654,-25.417295,26.837862500000004,NA,NA,NA,NA
"r_SPCD__a[241,Intercept]",-21.833555225,2.960384104675355,-27.539415,-16.07958,NA,NA,NA,NA
"r_SPCD__a[261,Intercept]",0.479765620115,4.397747336334707,-7.44855425,9.517509,NA,NA,NA,NA
"r_SPCD__a[313,Intercept]",-20.8241492625,4.37131120001798,-29.4567275,-12.090992499999999,NA,NA,NA,NA
"r_SPCD__a[314,Intercept]",7.6927942686845,11.561517379163792,-12.605599999999999,32.51646500000001,NA,NA,NA,NA
"r_SPCD__a[315,Intercept]",-1.7134887469025,14.508928878302982,-27.204162499999995,28.537767500000026,NA,NA,NA,NA
"r_SPCD__a[316,Intercept]",2.46184272180625,2.6813321160387473,-2.8079742499999996,7.5564495,NA,NA,NA,NA
"r_SPCD__a[317,Intercept]",13.106342176425,4.710204658712883,4.40536,22.631062500000002,NA,NA,NA,NA
"r_SPCD__a[318,Intercept]",10.7846419125,2.8136933400055106,5.4839555,16.6598125,NA,NA,NA,NA
"r_SPCD__a[319,Intercept]",1.78869975376025,15.353786738070694,-24.935837499999998,35.812012500000066,NA,NA,NA,NA
"r_SPCD__a[356,Intercept]",-0.8401425216524999,12.61815053944011,-21.92144,26.3382975,NA,NA,NA,NA
"r_SPCD__a[357,Intercept]",-0.51523051809,15.347993548688143,-30.1488025,28.108727500000008,NA,NA,NA,NA
"r_SPCD__a[371,Intercept]",-3.8923063628475,3.531040230137851,-10.7511675,2.9041110000000003,NA,NA,NA,NA
"r_SPCD__a[373,Intercept]",-8.504709053595,15.914748597364227,-37.591995,24.664335000000023,NA,NA,NA,NA
"r_SPCD__a[375,Intercept]",-9.234898494,2.8748411915505794,-14.4946725,-3.610451499999995,NA,NA,NA,NA
"r_SPCD__a[391,Intercept]",-20.88119478795,9.226805919761825,-36.709027500000005,-2.0244277499999934,NA,NA,NA,NA
"r_SPCD__a[402,Intercept]",24.551275055,7.903465978453997,10.94064,41.25706,NA,NA,NA,NA
"r_SPCD__a[403,Intercept]",-2.62812300357,10.22241250707187,-19.214505000000003,18.883175000000005,NA,NA,NA,NA
"r_SPCD__a[407,Intercept]",17.050977485,8.293446706816532,1.9808167500000002,34.734867500000014,NA,NA,NA,NA
"r_SPCD__a[462,Intercept]",4.5312082553425,9.60125635620025,-11.6562425,25.852400000000006,NA,NA,NA,NA
"r_SPCD__a[491,Intercept]",-1.45535448892,15.369511957216544,-32.80761499999999,27.213325000000005,NA,NA,NA,NA
"r_SPCD__a[500,Intercept]",-26.95585982295,17.14363574434402,-48.781065,13.674800000000007,NA,NA,NA,NA
"r_SPCD__a[531,Intercept]",13.64694293375,4.557848347622991,5.033452250000001,23.41128,NA,NA,NA,NA
"r_SPCD__a[541,Intercept]",22.3263519225,4.650973195305752,13.722775,31.5574575,NA,NA,NA,NA
"r_SPCD__a[543,Intercept]",-1.99368890829975,3.3504886782455787,-8.332653,4.482312000000001,NA,NA,NA,NA
"r_SPCD__a[544,Intercept]",11.7717004779,4.366459275035155,3.4814380000000003,20.544165000000003,NA,NA,NA,NA
"r_SPCD__a[601,Intercept]",-0.5547939323200001,13.409837122029147,-22.3485925,28.221519999999998,NA,NA,NA,NA
"r_SPCD__a[602,Intercept]",3.525131262678,6.596170356780278,-8.501284249999998,17.379962500000005,NA,NA,NA,NA
"r_SPCD__a[621,Intercept]",5.722005504744,10.49567402911576,-12.0750675,30.837825,NA,NA,NA,NA
"r_SPCD__a[660,Intercept]",-14.74675510826725,14.299209639403976,-38.5596325,14.901402500000003,NA,NA,NA,NA
"r_SPCD__a[681,Intercept]",2.6484412186,15.050577809805432,-28.27581,31.019750000000005,NA,NA,NA,NA
"r_SPCD__a[682,Intercept]",-1.10378629652,14.035062160153078,-29.3672,26.7954225,NA,NA,NA,NA
"r_SPCD__a[693,Intercept]",0.02134635879499997,14.446103918088902,-28.828699999999998,29.282337499999997,NA,NA,NA,NA
"r_SPCD__a[701,Intercept]",-16.029542327325,4.671888524431129,-24.649105000000002,-6.351022749999994,NA,NA,NA,NA
"r_SPCD__a[740,Intercept]",1.99974334613,12.266072022367293,-19.75372,27.68953250000001,NA,NA,NA,NA
