variable,Estimate,Est.Error,Q2.5,Q97.5
b_Intercept,5.4788007325,0.02561826663362703,5.42891975,5.528101500000001
b_ln_qmd_centered,-1.63846110875,0.010825795934497166,-1.6591805,-1.6167090000000002
sd_SPCD__Intercept,0.210669443125,0.02068469369284112,0.17410345000000002,0.25558034999999996
sd_SPCD__ln_qmd_centered,0.0495226525125,0.009405132026973453,0.0338005575,0.07021887249999999
cor_SPCD__Intercept__ln_qmd_centered,-0.1363520687999375,0.2131677439886931,-0.5223165500000001,0.2939974499999998
sigma,0.17174725725,5.810547296918764e-4,0.17060097500000002,0.172885025
Intercept,6.418088285,0.025530709147955032,6.369208749999999,6.468342750000001
"r_SPCD[12,Intercept]",0.206469783525,0.02841333879534894,0.15100132500000002,0.26198077499999994
"r_SPCD[68,Intercept]",-0.111855126024625,0.04446142917642183,-0.19911105,-0.023995222500000087
"r_SPCD[70,Intercept]",0.12506218582756626,0.10762651567839791,-0.08288338249999999,0.3438653749999999
"r_SPCD[71,Intercept]",-0.10103310163625,0.03157259338455092,-0.163790125,-0.03922450500000001
"r_SPCD[91,Intercept]",0.1341415956894625,0.04924916656773236,0.03895371,0.232115725
"r_SPCD[94,Intercept]",0.0998675522993375,0.030990763194343372,0.0387685975,0.160485025
"r_SPCD[95,Intercept]",0.1225107912825,0.02966384259599709,0.06425147999999999,0.17919347499999996
"r_SPCD[96,Intercept]",-0.342417416125,0.07724477829529494,-0.49214005,-0.19253287500000002
"r_SPCD[105,Intercept]",-0.0574087758059125,0.027846173616591235,-0.11245409999999999,-0.0032469887500000015
"r_SPCD[122,Intercept]",-0.1242927246741625,0.1317811062929249,-0.38695552499999997,0.13545317499999995
"r_SPCD[125,Intercept]",0.233624008125,0.02641431727679534,0.182351525,0.28575639999999997
"r_SPCD[129,Intercept]",0.23540432725,0.026923017224987425,0.182142175,0.287891675
"r_SPCD[130,Intercept]",0.0390887416749225,0.03712039549608756,-0.0340217525,0.11137607499999996
"r_SPCD[136,Intercept]",0.2280751165775,0.06253159258818904,0.10492735,0.351946325
"r_SPCD[202,Intercept]",-0.1653644469336875,0.08327612861746526,-0.32798584999999997,-0.004244441000000084
"r_SPCD[241,Intercept]",0.540794991,0.026845451424383635,0.4874257,0.5930410500000001
"r_SPCD[261,Intercept]",0.401415391625,0.027504913591101528,0.34758387500000004,0.455031925
"r_SPCD[313,Intercept]",-0.1229727814,0.030129328100706693,-0.182662975,-0.06426379
"r_SPCD[314,Intercept]",0.16843936140075,0.10684301007222691,-0.039554072499999975,0.3792000999999999
"r_SPCD[316,Intercept]",0.2046167245,0.026236896787748758,0.1536005,0.25535905000000003
"r_SPCD[317,Intercept]",0.1775097700375,0.027386608234853303,0.123898675,0.231659275
"r_SPCD[318,Intercept]",0.1881828219625,0.026124152084213446,0.13810682500000002,0.239433225
"r_SPCD[319,Intercept]",0.1082775625896125,0.11010747938214101,-0.10700285,0.3220876249999999
"r_SPCD[341,Intercept]",-0.309298280806625,0.13742245575406767,-0.5829885,-0.04553284750000013
"r_SPCD[356,Intercept]",-0.07133345945357375,0.09805543919933883,-0.26680439999999994,0.11769839999999997
"r_SPCD[357,Intercept]",-0.416842519805125,0.1376970781899636,-0.693315025,-0.15087320000000012
"r_SPCD[371,Intercept]",0.225629031875,0.03153909860976925,0.16289669999999998,0.28732105
"r_SPCD[373,Intercept]",-0.3205395089375,0.07128456404926233,-0.4611564,-0.18210822500000015
"r_SPCD[375,Intercept]",0.11621269175,0.027596269722211953,0.061512195,0.16916867499999994
"r_SPCD[391,Intercept]",0.080766751857925,0.07043552439523063,-0.0576808525,0.22081564999999995
"r_SPCD[402,Intercept]",-0.0020779922794825,0.03755818200764665,-0.074747695,0.070012425
"r_SPCD[403,Intercept]",-0.0025088490583625,0.059895922425903574,-0.11986424999999999,0.11458447499999999
"r_SPCD[405,Intercept]",0.1005752990078125,0.1286985980414695,-0.14912087499999999,0.35077917499999994
"r_SPCD[407,Intercept]",-0.08713529146995,0.03585326655210988,-0.159382,-0.017467212500000023
"r_SPCD[409,Intercept]",-0.08549366299903376,0.13578714172724693,-0.353023575,0.18607872499999994
