SPCD,ln_sdimax_offset,ln_sdimax,sdimax_bayes,slope_offset,species_slope,qr_sdimax_10,qr_slope,n_stands,w_qr,w_bayes,sdimax_combined,slope_combined,fvs_sdimax_prior,sdimax_combined_orig,w_qr_new,w_bayes_new,sdimax_source
12,0.206469783525,5.685270516025,294.49750056948045,-0.0627649499015,-1.7012260586515,351.1525397797993,-1.8417640587847983,5033,0.7,0.30000000000000004,334.15602801670366,-1.7996026587448088,NA,334.15602801670366,0.7,0.30000000000000004,qr_dominant
68,-0.111855126024625,5.366945606475375,214.2075931950846,-0.004283888153275,-1.642744996903275,257.21909949796304,-1.8343559998288668,109,0.7,0.30000000000000004,237.64886413015336,-1.7768726989511892,NA,244.3156476070995,0.545,0.45499999999999996,qr_dominant
70,0.12506218582756626,5.603862918327566,271.4730628222855,-0.0088559547679875,-1.6473170635179877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,-0.10103310163625,5.37776763086375,216.53834195545312,-0.09864988685,-1.7371109956000002,215.4180047687331,-2.191354652549651,2349,0.7,0.30000000000000004,215.75410592474913,-2.0550815554647555,NA,215.75410592474913,0.7,0.30000000000000004,qr_dominant
91,0.1341415956894625,5.612942328189463,273.94910150164355,-0.00720432671781,-1.64566543546781,322.82002504272634,-2.146880139465965,45,0.45,0.55,284.9450592983872,-1.8712120522669795,NA,295.94101709513086,0.225,0.775,bayes_dominant
94,0.0998675522993375,5.578668284799337,264.7188408428907,-0.046053695460175,-1.684514804210175,337.6331194547181,-1.813496790117905,1009,0.7,0.30000000000000004,315.7588358711699,-1.774802194345586,NA,315.7588358711699,0.7,0.30000000000000004,qr_dominant
95,0.1225107912825,5.6013115237825,270.78131077212515,-0.01686408218579175,-1.6553251909357918,335.54800085148577,-1.7637859951876174,3986,0.7,0.30000000000000004,316.1179938276776,-1.73124775391207,NA,316.1179938276776,0.7,0.30000000000000004,qr_dominant
96,-0.342417416125,5.1363833163749995,170.0994585680002,0.0160151473153875,-1.6224459614346125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,-0.0574087758059125,5.421391956694087,226.1937553855275,-0.0275182967036875,-1.6659794054536876,269.09397286171566,-1.880184307388337,3096,0.7,0.30000000000000004,256.2239076188592,-1.8159228368079423,NA,256.2239076188592,0.7,0.30000000000000004,qr_dominant
122,-0.1242927246741625,5.354508007825838,211.5598649460752,0.01018563505655,-1.6282754736934502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
