variable,Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS
Intercept,-0.43143792925,0.022725477722364208,-0.4755899,-0.385849975,1.0159345580954275,252.79092433207623,637.8453105102685
CR_t1_std,0.35663886875,0.003514047474983448,0.3499099,0.36372105000000005,0.9999301090205284,8110.149834371569,2991.432769067875
DBH_std,-0.009933206011865,0.009408856825462008,-0.02916837499999999,0.008163039500000004,1.0032154126166875,1547.4835289088555,2491.070036791731
IDBH_stdE2,0.008220105135,0.001737356298091316,0.004839496000000001,0.011690289999999999,1.0009852552453402,4495.761182475941,3400.5706243852187
BA_std,-0.0380993902,0.005079215479035574,-0.0478989725,-0.028250422499999997,1.0001751747336536,4058.866358439096,3366.2449984806494
BAL_std,-0.0426253416,0.005675006361012631,-0.053904814999999995,-0.031415025,1.0004675902194935,3677.4326768425144,3453.804907365865
SI_std,0.0028903158057825,0.0038011486213331276,-0.004636268499999999,0.010130904999999999,1.0011274139339457,5374.939577400744,2957.663308588356
relDBH_std,0.0092837561633975,0.006056702481053548,-0.0026522652499999973,0.021116135000000005,0.9995302514162476,4216.069187523846,3186.259660262217
