variable,Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS
Intercept,-0.53785634,0.09918923001879958,-0.738446,-0.351017875,1.0094255503017473,631.5848672458156,1197.4137158020799
DBH_std,-0.0124230271119925,0.0286185833899496,-0.06787819499999997,0.042810075,1.0002539608549754,4167.554372150331,3321.1518867182467
IDBH_stdE2,0.0190029215392405,0.010227736341741239,-0.001184318249999999,0.039356772500000005,1.0028489719766627,7542.475538992332,3165.275857893671
BA_std,-0.17362461585,0.03136942617485597,-0.23467,-0.1115091,0.9999497078508008,4007.374969363072,3157.4207292712435
BAL_std,-0.22992150150000001,0.03149824095515994,-0.2920141,-0.166520025,1.000212316814399,3611.763926074806,2623.9404420407054
CR_std,-1.4832956325,0.021045886368437947,-1.52261075,-1.4421685,1.001003715011124,8029.202159500113,2861.8272675591656
SI_std,-0.0060179319563,0.02291984679583539,-0.05020948499999998,0.038719805000000045,1.0026694546377328,6809.260171081775,2953.6747311614677
