variable,p50,Est.Error,p025,p975,Rhat,Bulk_ESS,Tail_ESS
Intercept,1.861156042,0.26341190794355207,1.3749230000000001,2.42007425,1.0078609510081462,529.0102397501142,1125.1408162328598
DBH_std,-0.3393498645,0.026100516471981274,-0.39071365,-0.287458025,1.0001270050112077,2947.4389894223127,2716.0110837454877
IDBH_stdE2,0.06573056685,0.008912492633531137,0.0482764975,0.0832889975,1.000715321562977,3449.09331438743,3276.7018822338932
BAL_std,0.37119233975,0.022927356004119943,0.32541597499999997,0.4155205,1.0006810275725795,2846.4007442567167,2448.146429788209
CR_std,0.38448599375,0.0188126303965134,0.34813882500000004,0.42218127499999997,1.0022175726263902,4206.089808995043,2752.3424790134404
SI_std,-0.4148420185,0.019684748012274236,-0.45300914999999997,-0.37697909999999996,1.0005470889521122,4695.00941254935,2763.54562529276
BA_std,-0.191537797,0.02175871851681906,-0.23393002499999999,-0.149203825,1.0008694677324836,2754.554938559089,2459.757206108563
