variable,Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS
Intercept,0.05102484069085,0.0695520360896537,-0.08953931749999999,0.19097685000000003,1.0042508273817843,905.9097893358662,1363.7354192397547
CR_t1_std,0.5158942965,0.006380226264591609,0.5037518750000001,0.528584075,1.0026171085926772,5817.384781901366,3244.955184765808
DBH_std,0.0411398953603,0.025890903388713565,-0.0067680152499999995,0.0879717275,1.0017775297474958,1440.783772967311,1588.085710796486
IDBH_stdE2,0.0018552646593775,0.00341042593949857,-0.0049813544999999975,0.00861058625,1.0017744095027206,3767.3094819063203,2782.2232615010807
BA_std,-0.121440807075,0.009513219345108126,-0.139468425,-0.1022182,1.0002641148276354,3044.230810931449,2698.8387476793678
BAL_std,0.0415699160775,0.010909516753761724,0.020150345000000004,0.0627267125,1.0005193622973076,2873.8810161345214,2643.9392905327823
SI_std,-0.080189196125,0.0065969223149810515,-0.092957515,-0.06708188250000001,1.0009691648246606,5074.306307381016,3291.8659548227415
relDBH_std,0.0350513791235,0.01214360743928096,0.011319420000000004,0.0591049725,1.001014450721884,3138.298674617892,2888.5630176063937
