variable,Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS
Intercept,-0.131126113125,0.02597902436413959,-0.18252372499999997,-0.07830211749999999,1.0065698414170356,528.9918970610354,928.2561545771553
CR_t1_std,0.49113734025,0.0038171276480948872,0.483722625,0.49879265,0.9993111370866183,6235.179552212762,3066.7517226151726
DBH_std,0.09748326335,0.01564304830507726,0.06830145750000001,0.12979364999999998,1.0074068132079081,1082.2914664300838,2405.6884246062086
IDBH_stdE2,-0.0071253463791,0.003105634027584381,-0.0131729425,-0.0012131487499999984,1.000470570835702,5763.610534318548,3265.6893575357235
BA_std,-0.101737216775,0.006916889816683878,-0.115359625,-0.08800176750000001,1.0001646180665396,4535.723911325274,3092.7125843159415
BAL_std,-0.00154234005189425,0.007547314379165029,-0.016451365,0.0131697575,1.000021112191093,4640.478453598358,2750.3121613188773
SI_std,-0.01272817249175,0.0039146936758743265,-0.0203625825,-0.005292787249999998,1.0013670512691764,5960.417925649552,2986.280770403945
relDBH_std,-0.02538532052525,0.0065327775956097595,-0.038175077499999995,-0.012584367499999997,1.0008179513231674,5520.606314561093,2908.4239186988807
