variable,Estimate,Est.Error,Q2.5,Q97.5,Rhat,Bulk_ESS,Q5,Q95
b_a_Intercept,75.361128425,8.388275626362994,61.4475975,93.268275,NA,NA,NA,NA
b_b_Intercept,0.0634457977,0.018957241864652107,0.027093737500000003,0.09895695750000001,NA,NA,NA,NA
b_c_Intercept,1.0570318875,0.009576517722286378,1.03850725,1.075451,NA,NA,NA,NA
sd_SPCD__a_Intercept,59.974100175,5.926949504011591,49.505075,72.2173025,NA,NA,NA,NA
sd_SPCD__b_Intercept,1.5703670625,0.20394644514729388,1.2753552499999998,2.1303735000000006,NA,NA,NA,NA
sigma,11.8481479,0.04733134457877684,11.756597500000002,11.938609999999999,NA,NA,NA,NA
"r_SPCD__a[11,Intercept]",61.655271236525,31.615027763662532,11.968005,132.13672499999998,NA,NA,NA,NA
"r_SPCD__a[15,Intercept]",111.51976765,9.172831084105542,92.2834875,128.36250000000004,NA,NA,NA,NA
"r_SPCD__a[17,Intercept]",50.084488781925,36.042165686783314,-0.029744767499998867,135.21812500000016,NA,NA,NA,NA
"r_SPCD__a[19,Intercept]",46.887753955935,36.44280825668722,-7.075491249999999,135.15422500000003,NA,NA,NA,NA
"r_SPCD__a[20,Intercept]",139.045180525,14.505667828949282,112.994025,168.51765000000003,NA,NA,NA,NA
"r_SPCD__a[21,Intercept]",133.24929825,16.506011504970772,102.910175,166.315675,NA,NA,NA,NA
"r_SPCD__a[22,Intercept]",50.433969696,27.02954498983465,12.090070000000003,116.765975,NA,NA,NA,NA
"r_SPCD__a[41,Intercept]",44.8826950725,16.83942867853021,15.1316575,78.21732250000001,NA,NA,NA,NA
"r_SPCD__a[52,Intercept]",34.84218799085,33.72853042765624,-12.303792499999998,119.79695000000002,NA,NA,NA,NA
"r_SPCD__a[55,Intercept]",0.91716404591,42.72675827626701,-71.766565,94.34946000000005,NA,NA,NA,NA
"r_SPCD__a[56,Intercept]",-7.486699947325,51.385965171933606,-106.135025,99.24550750000006,NA,NA,NA,NA
"r_SPCD__a[62,Intercept]",-25.0949185278,36.21125340070801,-69.8784725,63.439340000000016,NA,NA,NA,NA
"r_SPCD__a[64,Intercept]",-29.122934331875,15.459625992886165,-50.330099999999995,9.955287750000021,NA,NA,NA,NA
"r_SPCD__a[81,Intercept]",74.160527,9.885092425543444,54.557967500000004,92.26010500000001,NA,NA,NA,NA
"r_SPCD__a[92,Intercept]",64.221721790325,32.611212219613954,16.412045,139.175225,NA,NA,NA,NA
"r_SPCD__a[93,Intercept]",34.51485695445,41.14533711378815,-25.784342499999998,129.632125,NA,NA,NA,NA
"r_SPCD__a[103,Intercept]",47.4827513215,15.813598822378253,18.260625,78.1342,NA,NA,NA,NA
"r_SPCD__a[108,Intercept]",57.0732532,12.159015158174158,31.9995225,81.28896000000002,NA,NA,NA,NA
"r_SPCD__a[109,Intercept]",-4.1580837739675,27.70562117406747,-44.96716,61.93888000000002,NA,NA,NA,NA
"r_SPCD__a[116,Intercept]",116.226065925,15.661183069934847,85.1529775,147.27365,NA,NA,NA,NA
"r_SPCD__a[117,Intercept]",143.97502975,10.846208004938248,121.761625,162.86452500000001,NA,NA,NA,NA
"r_SPCD__a[119,Intercept]",56.8043055,13.109171204197846,28.556342499999996,81.99098249999999,NA,NA,NA,NA
"r_SPCD__a[122,Intercept]",151.26320875,10.882105153522296,130.32095,173.05362500000004,NA,NA,NA,NA
"r_SPCD__a[127,Intercept]",33.6201412335,9.822991133204626,12.0206725,51.17920000000001,NA,NA,NA,NA
"r_SPCD__a[202,Intercept]",102.670189,8.60282776100018,83.95008,117.10362500000001,NA,NA,NA,NA
"r_SPCD__a[211,Intercept]",73.1589911725,24.906140196989693,34.1676225,134.0785,NA,NA,NA,NA
"r_SPCD__a[231,Intercept]",0.6346749654999999,38.80729812196521,-45.201915,104.14985000000001,NA,NA,NA,NA
