SPCD,n_stands,qr_slope,species_slope,slope_combined,reineke_b_qr,reineke_b_bayes,reineke_b_combined,diff_from_reineke
119,55,-1.5860280683375054,-1.6405935823872226,-1.610582549659878,1.5860280683375054,1.6405935823872226,1.610582549659878,0.005582549659878033
120,NA,NA,-1.6492408819712676,NA,NA,1.6492408819712676,NA,NA
122,887,-1.5658418619384433,-1.6089127629457125,-1.5787631322406241,1.5658418619384433,1.6089127629457125,1.5787631322406241,-0.026236867759375837
124,NA,NA,-1.640456758517225,NA,NA,1.640456758517225,NA,NA
127,59,-1.4367720366138543,-1.6687578123468338,-1.531886204664376,1.4367720366138543,1.6687578123468338,1.531886204664376,-0.07311379533562401
133,208,-1.61011917319389,-1.6627172210278238,-1.6258985875440701,1.61011917319389,1.6627172210278238,1.6258985875440701,0.020898587544070146
142,NA,NA,-1.635253445501366,NA,NA,1.635253445501366,NA,NA
201,NA,NA,-1.6591195487294121,NA,NA,1.6591195487294121,NA,NA
202,1733,-1.6539315044673422,-1.6086545985539,-1.6403484326933095,1.6539315044673422,1.6086545985539,1.6403484326933095,0.03534843269330956
211,505,-1.285241758796917,-1.5274370058325,-1.3579003329075918,1.285241758796917,1.5274370058325,1.3579003329075918,-0.24709966709240816
212,NA,NA,-1.6231887876098376,NA,NA,1.6231887876098376,NA,NA
263,NA,NA,-1.6439983648846126,NA,NA,1.6439983648846126,NA,NA
264,66,-1.173032030987129,-1.605321205940575,-1.3200103504713006,1.173032030987129,1.605321205940575,1.3200103504713006,-0.28498964952869943
312,NA,NA,-1.6550357924598538,NA,NA,1.6550357924598538,NA,NA
333,NA,NA,-1.663967700996129,NA,NA,1.663967700996129,NA,NA
351,34,-1.4088470663017718,-1.6207779208593625,-1.5487214303097816,1.4088470663017718,1.6207779208593625,1.5487214303097816,-0.05627856969021838
352,NA,NA,-1.685999234822125,NA,NA,1.685999234822125,NA,NA
361,72,-1.38637865578901,-1.6084647852923875,-1.4530044946400231,1.38637865578901,1.6084647852923875,1.4530044946400231,-0.15199550535997686
431,NA,NA,-1.633011745350675,NA,NA,1.633011745350675,NA,NA
475,49,-1.6986491008427675,-1.645036189987725,-1.671306516306696,1.6986491008427675,1.645036189987725,1.671306516306696,0.06630651630669604
510,NA,NA,-1.6397377890479814,NA,NA,1.6397377890479814,NA,NA
631,476,-1.4084782356741021,-1.5637308362323126,-1.4550540158415652,1.4084782356741021,1.5637308362323126,1.4550540158415652,-0.14994598415843474
746,NA,NA,-1.6479475369750125,NA,NA,1.6479475369750125,NA,NA
747,NA,NA,-1.6312496291482739,NA,NA,1.6312496291482739,NA,NA
748,NA,NA,-1.6584211517448875,NA,NA,1.6584211517448875,NA,NA
756,NA,NA,-1.6896006550315374,NA,NA,1.6896006550315374,NA,NA
801,211,-1.8078918038428813,-1.6518691795363625,-1.7610850165509255,1.8078918038428813,1.6518691795363625,1.7610850165509255,0.15608501655092555
805,570,-1.6901727645680544,-1.6053414986100338,-1.6647233847806482,1.6901727645680544,1.6053414986100338,1.6647233847806482,0.0597233847806482
807,350,-1.916395454426107,-1.6880862202911124,-1.8479026841856085,1.916395454426107,1.6880862202911124,1.8479026841856085,0.24290268418560856
811,NA,NA,-1.6713345211448614,NA,NA,1.6713345211448614,NA,NA
815,148,-1.699779866116594,-1.657353784489766,-1.6870520416285455,1.699779866116594,1.657353784489766,1.6870520416285455,0.08205204162854551
818,328,-1.7075404606942588,-1.627108519680465,-1.6834108783901207,1.7075404606942588,1.627108519680465,1.6834108783901207,0.07841087839012073
821,30,-1.2506148150323537,-1.6366884032827,-1.5208663268075961,1.2506148150323537,1.6366884032827,1.5208663268075961,-0.08413367319240384
839,197,-1.8907226243759119,-1.7111495119087625,-1.8368506906357671,1.8907226243759119,1.7111495119087625,1.8368506906357671,0.23185069063576713
981,94,-1.8957335924521501,-1.6769576185062844,-1.8301008002683905,1.8957335924521501,1.6769576185062844,1.8301008002683905,0.22510080026839052
