SPCD,ln_sdimax_offset,ln_sdimax,sdimax_bayes,slope_offset,species_slope,qr_sdimax_10,qr_slope,n_stands,w_qr,w_bayes,sdimax_combined,slope_combined,fvs_sdimax_prior,sdimax_combined_orig,w_qr_new,w_bayes_new,sdimax_source
108,0.3078057099125,5.994120279912501,401.06370495469366,-0.0750048947946125,-1.7239271072946123,531.3208296464002,-2.1007278909747473,341,0.7,0.30000000000000004,492.24369223888823,-1.9876876558707068,679,492.24369223888823,0.7,0.30000000000000004,qr_dominant
109,-0.4067539030175,5.2795606669825,196.28362253015752,-0.03581372009434,-1.68473593259434,NA,NA,NA,NA,NA,NA,NA,365,NA,NA,NA,NA
113,-0.09445587435665,5.59185869564335,268.23372150999666,-3.3088923785625e-5,-1.6489553014237857,NA,NA,NA,NA,NA,NA,NA,409,NA,NA,NA,NA
116,0.0228412031334375,5.709155773133438,301.6163281610654,-0.0626866106696175,-1.7116088231696176,431.58629965311417,-1.94912546816555,444,0.7,0.30000000000000004,392.5953082054996,-1.87787047466677,365,392.5953082054996,0.7,0.30000000000000004,qr_dominant
117,0.2490165703925,5.9353311403925,378.1652012134358,-0.05841789790135,-1.70734011040135,587.2664831515558,-1.9857363326615536,100,0.7,0.30000000000000004,482.7158421824958,-1.9022174659834925,561,524.5360985701197,0.5,0.5,qr_dominant
119,0.0687581600524875,5.755072730052488,315.78851400421706,0.0083286301127775,-1.6405935823872226,378.9440617856382,-1.5860280683375054,55,0.55,0.45,333.15628964410786,-1.610582549659878,272,350.52406528399865,0.275,0.725,bayes_dominant
120,0.2610696393452125,5.947384209345213,382.75083240844504,-3.186694712674999e-4,-1.6492408819712676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,0.0869184959590875,5.773233065959088,321.575729331097,0.0400094495542875,-1.6089127629457125,490.87070185216703,-1.565841861938443,887,0.7,0.30000000000000004,440.08221009584605,-1.578763132240624,365,440.0822100958461,0.7,0.30000000000000004,qr_dominant
124,0.20605078067645,5.89236535067645,362.2611464140411,0.008465453982775,-1.640456758517225,NA,NA,NA,NA,NA,NA,NA,365,NA,NA,NA,NA
127,-0.503319603,5.182994967000001,178.21576283697527,-0.01983559984683375,-1.6687578123468338,253.98153240021156,-1.4367720366138543,59,0.59,0.41,200.56666485812997,-1.531886204664376,214,222.91756687928464,0.295,0.7050000000000001,bayes_dominant
133,-0.32415492925,5.362159640750001,213.1848523494503,-0.01379500852782375,-1.6627172210278238,288.42200203076635,-1.61011917319389,208,0.7,0.30000000000000004,265.8508571263715,-1.62589858754407,NA,265.8508571263715,0.7,0.30000000000000004,qr_dominant
142,0.20536748716647749,5.891682057166478,362.01370027258,0.013668766998634,-1.635253445501366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201,-0.24224242427075,5.44407214572925,231.38249084884117,-0.01019733622941212,-1.659119548729412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
202,0.4403078585,6.1266224285,457.8869998709848,0.0402676139461,-1.6086545985539,597.0014485453283,-1.6539315044673422,1733,0.7,0.30000000000000004,555.2671139430253,-1.6403484326933095,570,555.2671139430253,0.7,0.30000000000000004,qr_dominant
211,0.74861972125,6.43493429125,623.2416290896927,0.1214852066675,-1.5274370058325,822.9852822315194,-1.285241758796917,505,0.7,0.30000000000000004,763.0621862889714,-1.3579003329075918,1052,763.0621862889714,0.7,0.30000000000000004,qr_dominant
212,0.512898445856375,6.199213015856375,492.3614079617001,0.0257334248901625,-1.6231887876098376,NA,NA,NA,NA,NA,NA,NA,1052,NA,NA,NA,NA
263,0.1713887636048375,5.857703333604838,349.91957193486076,0.0049238476153875,-1.6439983648846126,NA,NA,NA,NA,NA,NA,NA,682,NA,NA,NA,NA
264,0.3515028020625,6.0378173720625,418.9775640475159,0.043601006559425,-1.605321205940575,479.00489304353505,-1.173032030987129,66,0.66,0.33999999999999997,436.9857627463216,-1.3200103504713006,687,458.59560118488855,0.3,0.7,bayes_dominant
312,0.01438645468998875,5.700701024689989,299.0769878483771,-0.00611357995985375,-1.6550357924598538,NA,NA,NA,NA,NA,NA,NA,629,NA,NA,NA,NA
333,-0.501501759875,5.184812810125001,178.5400257764974,-0.01504548849612875,-1.663967700996129,NA,NA,NA,NA,NA,NA,NA,440,NA,NA,NA,NA
351,0.084299322050025,5.770613892050026,320.7345686250012,0.0281442916406375,-1.6207779208593625,456.4497674650367,-1.4088470663017718,34,0.34,0.6599999999999999,343.8061524278072,-1.5487214303097816,441,366.8777362306132,0.17,0.83,bayes_dominant
352,-0.545145507375,5.141169062625,170.91546245029318,-0.037077022322125,-1.685999234822125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,0.2397203310125,5.926034901012501,374.66597699100765,0.0404574272076125,-1.6084647852923877,469.96320737856104,-1.38637865578901,72,0.7,0.30000000000000004,403.2551461072736,-1.4530044946400231,515,441.374038262295,0.3,0.7,bayes_dominant
431,0.559104998375,6.2454195683750005,515.6455281029945,0.015910467149325,-1.633011745350675,NA,NA,NA,NA,NA,NA,NA,785,NA,NA,NA,NA
475,0.0771778666079375,5.763492436607938,318.45858546103534,0.003886022512275,-1.645036189987725,564.3279912241698,-1.6986491008427675,49,0.49,0.51,378.6965898730033,-1.671306516306696,NA,438.9345942849712,0.245,0.755,bayes_dominant
510,0.245404660483825,5.931719230483825,376.80176636025345,0.00918442345201875,-1.6397377890479814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
631,0.55706590275,6.24338047275,514.5951488384188,0.0851913762676875,-1.5637308362323126,678.8404752002555,-1.408478235674102,476,0.7,0.30000000000000004,629.5668772917045,-1.4550540158415652,785,629.5668772917045,0.7,0.30000000000000004,qr_dominant
746,0.23059996379845,5.91691453379845,371.2644209968525,9.746755249875e-4,-1.6479475369750125,NA,NA,NA,NA,NA,NA,NA,562,NA,NA,NA,NA
747,0.1703355558906875,5.856650125890688,349.55122794778003,0.01767258335172625,-1.631249629148274,NA,NA,NA,NA,NA,NA,NA,452,NA,NA,NA,NA
748,-0.1960784686816,5.4902361013184,242.31441085658923,-0.0094989392448875,-1.6584211517448877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
756,-1.015726224125,4.670588345875,106.76053607946304,-0.0406784425315375,-1.6896006550315374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
801,-0.2557472253025,5.430567344697501,228.27872141391927,-0.0029469670363625,-1.6518691795363625,297.7738644330784,-1.8078918038428813,211,0.7,0.30000000000000004,276.92532152733065,-1.7610850165509255,667,276.92532152733065,0.7,0.30000000000000004,qr_dominant
805,0.1668210962822375,5.853135666282238,348.32490047749485,0.04358071388996625,-1.6053414986100338,467.51457693299574,-1.6901727645680544,570,0.7,0.30000000000000004,431.75767399634543,-1.6647233847806482,667,431.75767399634543,0.7,0.30000000000000004,qr_dominant
807,-0.74214957175,4.944164998250001,140.35360640163387,-0.0391640077911125,-1.6880862202911124,196.61009894128665,-1.916395454426107,350,0.7,0.30000000000000004,179.7331511793908,-1.8479026841856083,214,179.7331511793908,0.7,0.30000000000000004,qr_dominant
811,-1.022591595875,4.663722974125,106.03009555293175,-0.02241230864486125,-1.6713345211448614,NA,NA,NA,NA,NA,NA,NA,214,NA,NA,NA,NA
815,-0.22483628120625,5.46147828879375,235.44522326338588,-0.00843157198976575,-1.657353784489766,290.02718440830233,-1.699779866116594,148,0.7,0.30000000000000004,273.6525960648274,-1.6870520416285455,440,273.6525960648274,0.7,0.30000000000000004,qr_dominant
818,0.00546667676748625,5.691781246767487,296.4211498861712,0.021813692819535,-1.627108519680465,446.9871548823952,-1.7075404606942588,328,0.7,0.30000000000000004,401.81735338352803,-1.6834108783901207,406,401.817353383528,0.7,0.30000000000000004,qr_dominant
821,-0.43956146887500003,5.246753101125,189.94852247803132,0.0122338092173,-1.6366884032827,240.3430252595791,-1.2506148150323535,30,0.3,0.7,197.50769789526348,-1.520866326807596,440,205.0668733124957,0.15,0.85,bayes_dominant
839,-0.22914560737375,5.45716896262625,234.43279600815123,-0.0622272994087625,-1.7111495119087623,283.02458553008455,-1.890722624375912,197,0.7,0.30000000000000004,268.4470486735046,-1.8368506906357671,667,268.4470486735046,0.7,0.30000000000000004,qr_dominant
981,-0.0863255339942625,5.599989036005738,270.42344248882705,-0.0280354060062845,-1.6769576185062844,311.95216699801165,-1.89573359245215,94,0.7,0.30000000000000004,282.8820598415824,-1.8301008002683905,406,299.4935496452563,0.3,0.7,bayes_dominant
