species,n,rmse,bias,mae,r2,model,variant
AS,141,2.011605831891256,1.6311657099652281,1.7857200785091876,-1.9198969519994882,default,SO
BM,1,NA,NA,NA,NA,default,SO
CW,12,3.1035439971466077,3.0104554515115325,3.0104554515115325,-42.2455202348745,default,SO
DF,851,1.1039559697848957,-0.1627264482359097,0.8553125804815424,0.051302186653945814,default,SO
GC,8,1.4237414604647796,1.3105339240591565,1.3105339240591565,-1.3403959341363416,default,SO
LP,12574,1.4350530262681869,-1.120562085099107,1.1533716888447096,-0.5122583629139745,default,SO
MH,2241,1.0874794541437767,0.7664994828136721,0.9315479576789027,0.0512308946595047,default,SO
PP,16854,0.9555671323242574,0.03372345108802551,0.7498097989662571,0.3231407622932574,default,SO
PY,4,NA,NA,NA,NA,default,SO
SP,392,1.348011689767512,-1.1043075842401815,1.1228845724519345,0.16625386597584024,default,SO
WB,215,33.69347411865559,28.021228747326695,28.03908832052875,-1135.1155167777854,default,SO
WH,50,0.9372969388702874,-0.27690956519468324,0.7285535769427759,0.5187522700425339,default,SO
WO,191,2.6406557302663733,-2.57337938739499,2.57337938739499,-8.93266726356088,default,SO
WP,320,1.4526018842074448,-1.1429879285306281,1.1946080539837236,-0.4161239021767531,default,SO
NA,16146,1.3077028436652234,-0.941710818047722,1.03170555767384,-0.06747669023490044,default,SO
AS,141,0.8437621044398246,0.3675399745264669,0.6877141964029508,0.4862855462924318,calibrated,SO
BM,1,NA,NA,NA,NA,calibrated,SO
CW,12,0.6461719393636852,-0.1351796107256271,0.5657147895789127,-0.8746556357593906,calibrated,SO
DF,851,0.8055150293812976,0.1383390722132754,0.6211544491887554,0.4949066033253193,calibrated,SO
GC,8,0.6795126636030895,0.3806421023069709,0.5431729861356308,0.46688343136021127,calibrated,SO
LP,12574,0.7255076607835683,-0.1907018352894593,0.5441911049484566,0.6134781029961838,calibrated,SO
MH,2241,1.081505236107418,-0.8095081328339412,0.8746819596854544,0.06162664804919993,calibrated,SO
PP,16854,0.7267304916959386,0.06352591882210881,0.567543107972543,0.6085081561060203,calibrated,SO
PY,4,NA,NA,NA,NA,calibrated,SO
SP,392,0.6945676268510355,-0.07270676983445797,0.49513980644621625,0.7786520056191621,calibrated,SO
WB,215,0.8237149158818229,-0.2886530695284518,0.6062147592361383,0.32097656141702735,calibrated,SO
WH,50,0.6795629898005064,-0.12976432587306122,0.5146185733261673,0.7470272549217161,calibrated,SO
WO,191,0.8711232385378731,-0.6314867771281393,0.6843960947858317,-0.08093982174377046,calibrated,SO
WP,320,0.7753385587201634,0.13002635565423135,0.6065381143706398,0.5965489853549641,calibrated,SO
NA,16146,0.8533482264299344,0.30962463375043914,0.7005067347268686,0.5454382958582393,calibrated,SO
