species,n,rmse,bias,mae,r2,model,variant
WE,30,0.982576036601978,-0.6475627752859536,0.7822616339975216,0.4844957024930493,default,WS
WP,830,2.4693623766419943,-2.3623549985403844,2.3623549985403844,-4.188222693297058,default,WS
NA,20410,2.4407579719238375,-2.2686422788119236,2.2704783452639994,-2.577828183066741,default,WS
AS,192,0.8318730416167673,0.35313497220902673,0.6781840403983864,0.6376941977319124,calibrated,WS
BD,25,1.456536100281556,-1.2546201123498564,1.2672354815647293,-1.834967419076793,calibrated,WS
BL,476,1.0203132711599745,-0.7477051382336382,0.8454724993100101,-0.21523537439618834,calibrated,WS
BM,133,1.0582711966923848,0.012640011273421153,0.9191939118906028,0.34877365805612504,calibrated,WS
BO,2239,0.8078923776173892,-0.2346031744984111,0.6321012194130343,0.5345842762267646,calibrated,WS
CL,107,0.7925911919240654,-0.04446241746297434,0.6143958138657741,0.6083134928141649,calibrated,WS
CP,30,0.9664810827933957,-0.36031392354009795,0.7259397556841289,-0.027936565156961413,calibrated,WS
CY,3072,0.9109932271306125,-0.3659185558012274,0.7331184172088292,0.4043627935399918,calibrated,WS
DF,3306,0.781083706917655,-0.1716711702250963,0.5791836019284946,0.6945454468689345,calibrated,WS
DG,85,1.0872885893429514,-0.3100484454584954,0.8903684914874999,0.1863491404353187,calibrated,WS
FP,328,0.9880829366223177,-0.519976602317229,0.8050798416324461,-0.8593959069723143,calibrated,WS
GB,67,0.9934473484689432,-0.5629894654543183,0.8625619494762247,0.08636621429160474,calibrated,WS
GC,5,1.1110797928263827,-0.23357356662145184,0.9133689019632496,-0.18043117654797602,calibrated,WS
GP,110,0.878160551863668,0.4288626803124257,0.7333577965022379,0.40104253027776715,calibrated,WS
GS,18,2.1495945275957555,2.065758943353565,2.065758943353565,-8.504215355497987,calibrated,WS
IO,636,0.8764521427743233,-0.2791516313803102,0.6966969311739021,0.37453553848068966,calibrated,WS
JP,4054,0.7806019537963172,0.006300551286167986,0.612594758241473,0.5362481245092015,calibrated,WS
KP,49,0.639387318304522,-0.012399248171972903,0.4814014956633111,0.6736260657204325,calibrated,WS
LM,106,1.1529269598842182,-0.8595649560993628,0.9793087254056622,-0.39414238580384797,calibrated,WS
LO,268,0.890845026768741,0.11171713143019121,0.7013593586226997,0.4693341513089657,calibrated,WS
LP,4533,0.9272321780293322,0.536658329820095,0.7580983166663543,0.17512838739754044,calibrated,WS
MA,111,0.9766427698133866,-0.24497209419911092,0.7843723707267184,0.5211344459027951,calibrated,WS
MH,821,0.7095867650479993,0.1978988510284819,0.5778088638601686,0.4991499338654881,calibrated,WS
PM,1919,0.9259359098250642,0.3762385320747517,0.7387001518304457,0.20768855134780695,calibrated,WS
PP,3176,0.8421144318483338,-0.14942061168670692,0.6460756794431585,0.5499214466435691,calibrated,WS
SP,1454,0.8130903327405274,0.04339326138884396,0.6354612515165506,0.611769069018397,calibrated,WS
TO,349,0.9037409042079493,0.12589031916336066,0.7488485137799306,0.5373015047720674,calibrated,WS
VO,29,0.6510581953697424,-0.3121347868286424,0.5110348480602639,0.4305855251388442,calibrated,WS
WB,944,0.8091152909450277,-0.2161221047916079,0.6303678240511112,0.5089895610336861,calibrated,WS
WE,30,0.850780034328315,0.6516510845348288,0.7489044900402666,0.6135133182461332,calibrated,WS
WP,830,0.6694181583047921,0.05385475567524149,0.5086286726815704,0.6187200812973133,calibrated,WS
NA,20410,0.8103893432226232,-0.14700213853573627,0.6160688889904037,0.6055813062197475,calibrated,WS
