variable,p50,p05,p95,rhat,ess_bulk
b_Intercept,0.2711015,0.23563789999999998,0.30420859999999994,1.0020778349889499,1175.6786411416963
b_CR_t1_std,0.580449,0.5746636499999999,0.5861930499999999,1.0012590666723704,7864.769331162494
b_DBH_std,0.08094165,0.05696750500000001,0.10542179999999998,0.9995521946063621,2022.3787684954966
b_IDBH_stdE2,-0.0100828,-0.014894165,-0.005136613500000001,1.0001302401952257,6895.427900753329
b_BA_std,-0.05527525,-0.06542505500000001,-0.045305115,0.9997612246081524,5323.88530072712
b_BAL_std,-0.047745449999999995,-0.059163065,-0.03618531,0.9994690441106292,5035.897062285371
b_SI_std,-0.042492749999999996,-0.04886502,-0.036000174999999995,0.9998400977026788,10103.204783744666
b_relDBH_std,-0.03679315,-0.046480715000000006,-0.027186945000000007,1.00106189975223,8128.21517539416
sd_SPCD_grouped__Intercept,0.0858448,0.060011415,0.1244454,1.002707962422803,1140.9801758412273
sd_SPCD_grouped__DBH_std,0.04419565,0.030459105000000004,0.065690645,1.0004792945911483,2251.4544266633643
cor_SPCD_grouped__Intercept__DBH_std,-0.6207485,-0.87619685,-0.04325776000000004,1.0003875692485436,1752.9792967851658
phi,13.0952,12.922989999999999,13.268015000000002,0.9995304149342041,9737.75789982871
Intercept,0.264859,0.22938124999999998,0.2981022,1.0022593128021589,1164.2056690681761
"r_SPCD_grouped[OTHER,Intercept]",0.05667515,-0.047655565,0.18393245,1.0003232281845937,4605.210488551213
"r_SPCD_grouped[11,Intercept]",0.015035799999999998,-0.050638085,0.081334335,1.002376674242971,3224.3416098529065
"r_SPCD_grouped[15,Intercept]",0.05840315,0.02315323,0.09594674999999997,1.001783385841867,1284.2798734393596
"r_SPCD_grouped[17,Intercept]",-0.0312172,-0.10064605,0.035711735,1.003294774011223,3215.937344053847
"r_SPCD_grouped[19,Intercept]",0.02603165,-0.052660175,0.11124524999999998,0.9998990209153252,4007.157831231579
"r_SPCD_grouped[20,Intercept]",0.060686699999999996,-0.024515224999999995,0.14995264999999994,1.0024035714084314,4883.404244408998
"r_SPCD_grouped[21,Intercept]",-0.01221065,-0.055468235,0.034326255,1.0017394996596622,1876.8976679640975
"r_SPCD_grouped[22,Intercept]",-0.0755098,-0.2014657,0.03458424499999998,1.0012638261626599,4437.976978196851
"r_SPCD_grouped[64,Intercept]",0.0919461,0.0517276,0.13302834999999996,1.0018097613374868,1554.268206382498
"r_SPCD_grouped[81,Intercept]",0.005548565,-0.042417775,0.05297680999999999,1.0010977411185176,2008.690276499869
"r_SPCD_grouped[93,Intercept]",-0.035875000000000004,-0.12162405,0.04405605499999998,1.0000767108824546,5077.7310958776
"r_SPCD_grouped[101,Intercept]",-0.0311358,-0.10591809999999999,0.03797897499999992,1.0015660207448405,3837.8605479507046
"r_SPCD_grouped[108,Intercept]",-0.105147,-0.1438162,-0.06522665500000002,1.0014756782066763,1414.880256008869
"r_SPCD_grouped[116,Intercept]",-0.038455100000000006,-0.08919766,0.014241979999999946,1.00117160775156,2295.6577755299522
"r_SPCD_grouped[117,Intercept]",0.0355752,-0.029487149999999997,0.10159809999999998,1.0014033815912409,3523.709557416517
"r_SPCD_grouped[119,Intercept]",0.0728966,0.006176532000000004,0.14165830000000001,1.0004221626035994,3817.060466263447
"r_SPCD_grouped[122,Intercept]",-0.04441905,-0.07944225999999999,-0.008291428500000027,1.0023866131941381,1222.0666329114138
"r_SPCD_grouped[202,Intercept]",0.07752255,0.025491575,0.13503389999999998,1.0007527492392787,2340.615617965435
"r_SPCD_grouped[263,Intercept]",0.117657,0.008076252499999999,0.2521559,0.9999794906345126,3451.5692236648256
"r_SPCD_grouped[264,Intercept]",0.0739003,0.03286321,0.11732259999999999,1.0032235053877192,1548.6425270031605
"r_SPCD_grouped[746,Intercept]",-0.134038,-0.22779475,-0.053157385000000015,1.0012483349198966,3176.999731219424
"r_SPCD_grouped[815,Intercept]",-0.12326599999999999,-0.2108996,-0.0490587600000001,1.0018754508251126,3125.048897828049
"r_SPCD_grouped[818,Intercept]",-0.07450095,-0.16293665,0.01087718999999985,0.999831420201654,4062.795988627537
"r_SPCD_grouped[OTHER,DBH_std]",-0.00709262,-0.068894025,0.05699205499999994,0.9998949663309862,5953.880478575767
"r_SPCD_grouped[11,DBH_std]",-0.006289685,-0.058833935,0.04524327499999999,0.9995524506994518,6642.30085295166
"r_SPCD_grouped[15,DBH_std]",-0.03690155,-0.061203930000000004,-0.013017595000000003,0.9992796955678024,2222.7628061728333
"r_SPCD_grouped[17,DBH_std]",8.999535e-4,-0.051181455,0.04976612499999998,1.001046677922379,5262.358354725521
"r_SPCD_grouped[19,DBH_std]",0.00422687,-0.05230732,0.06696636,0.999962133771445,4728.458061098522
"r_SPCD_grouped[20,DBH_std]",-0.0316628,-0.08383179,0.01770216999999996,1.0031518220007452,5326.664458935833
"r_SPCD_grouped[21,DBH_std]",-0.0210968,-0.0500172,0.006935013499999994,0.9998786384804077,2669.6826380820794
"r_SPCD_grouped[22,DBH_std]",0.0169886,-0.054880910000000005,0.08612965499999999,1.0011865249664522,5271.867991497923
"r_SPCD_grouped[64,DBH_std]",-0.0160088,-0.045664039999999996,0.012598779999999985,1.0001464523892982,2763.377956200045
"r_SPCD_grouped[81,DBH_std]",-0.01009165,-0.044128515,0.02371860999999999,1.0000494558632353,3991.5042237957528
"r_SPCD_grouped[93,DBH_std]",-0.006563065,-0.06325780499999999,0.050262179999999976,0.9997962024312443,6131.4593309359925
"r_SPCD_grouped[101,DBH_std]",0.00572996,-0.05118002,0.06346226999999999,1.000294456421422,5790.2608762892605
"r_SPCD_grouped[108,DBH_std]",0.1052525,0.0730792,0.14056959999999996,0.9998277730176559,2504.1722056303965
"r_SPCD_grouped[116,DBH_std]",0.008375015,-0.029563925,0.04629684999999997,1.0009857256268455,4330.215950661904
"r_SPCD_grouped[117,DBH_std]",-0.006006605,-0.048165780000000005,0.036052455000000004,1.0014023985239973,4743.7898430597115
"r_SPCD_grouped[119,DBH_std]",-0.0337244,-0.08198757500000001,0.009959329999999985,1.0013732380237508,5132.0101506373185
"r_SPCD_grouped[122,DBH_std]",-0.00117514,-0.02352263,0.02052179999999998,0.9998894705107023,1836.3746039405155
"r_SPCD_grouped[202,DBH_std]",0.001582675,-0.03151868,0.03544053,0.9995468688027889,3303.998929633262
"r_SPCD_grouped[263,DBH_std]",-0.03274105,-0.1057728,0.03821636499999995,1.0002988240640596,4046.3173011842364
"r_SPCD_grouped[264,DBH_std]",-0.0420866,-0.0731565,-0.013124420000000001,0.9997135563184916,2908.6768123668435
"r_SPCD_grouped[746,DBH_std]",0.0399703,-0.02664907,0.10403504999999995,1.000677507378997,3885.461451448416
